br.com.objectos.args	parent	0.1.0		N/A
org.tinygroup	org.tinygroup.chineseanalyzer	tiny-3.0.0		deb79f665bb3252a5c2906011ac749a7c5bdc7fd
org.tomitribe	tomitribe-crest-parent	0.0.2		N/A
org.tomitribe	tomitribe-crest-parent	0.10		N/A
org.tomitribe	tomitribe-crest-parent	0.11		N/A
org.tomitribe	tomitribe-crest-parent	0.12		N/A
org.tomitribe	tomitribe-crest-parent	0.13		N/A
org.tomitribe	tomitribe-crest-parent	0.14		N/A
org.tomitribe	tomitribe-crest-parent	0.15		N/A
org.tomitribe	tomitribe-crest-parent	0.16		N/A
org.tomitribe	tomitribe-crest-parent	0.17		N/A
org.tomitribe	tomitribe-crest-parent	0.18		N/A
org.tomitribe	tomitribe-crest-parent	0.19		N/A
org.tomitribe	tomitribe-crest-parent	0.20		N/A
org.tomitribe	tomitribe-crest-parent	0.21		N/A
org.tomitribe	tomitribe-crest-parent	0.22		N/A
org.tomitribe	tomitribe-crest-parent	0.23		N/A
org.tomitribe	tomitribe-crest-parent	0.24		N/A
org.tomitribe	tomitribe-crest-parent	0.25		N/A
org.tomitribe	tomitribe-crest-parent	0.26		N/A
org.tomitribe	tomitribe-crest-parent	0.27		N/A
org.tomitribe	tomitribe-crest-parent	0.28		N/A
org.tomitribe	tomitribe-crest-parent	0.29		N/A
org.tomitribe	tomitribe-crest-parent	0.3		N/A
org.tomitribe	tomitribe-crest-parent	0.30		N/A
org.tomitribe	tomitribe-crest-parent	0.31		N/A
org.tomitribe	tomitribe-crest-parent	0.32		N/A
org.tomitribe	tomitribe-crest-parent	0.34		N/A
org.tomitribe	tomitribe-crest-parent	0.35		N/A
org.tomitribe	tomitribe-crest-parent	0.4		N/A
org.tomitribe	tomitribe-crest-parent	0.5		N/A
org.tomitribe	tomitribe-crest-parent	0.6		N/A
org.tomitribe	tomitribe-crest-parent	0.7		N/A
org.tomitribe	tomitribe-crest-parent	0.8		N/A
org.truenewx.tnxjeex.fss	tnxjeex-fss-service	2.2.0		2c96d8ff68919458c1b6efb2a682e0e59331feaa
org.truenewx.tnxjeex.fss	tnxjeex-fss-service	2.2.1		031afecdea2a6336cf008439c8af3b8c8c336611
org.truenewx.tnxjeex.fss	tnxjeex-fss-service	2.3.1		782f817d510f8a4a7217a9d763d19322ef3f9cf3
org.truenewx.tnxjeex.fss	tnxjeex-fss-service	2.3.2		841667b26a50f3a2cd1f252c14d2ed0e92f450db
org.truenewx.tnxjeex.fss	tnxjeex-fss-service	2.6.1		cb52cc40867395474b7173a68104001b7af6ff70
org.truenewx.tnxjeex.fss	tnxjeex-fss-service	2.6.2		4aa9c355652005b51826484554db102bc2a8b1cf
org.truenewx.tnxjeex.fss	tnxjeex-fss-service	3.0.0		6410a336f0238966d3bdb3dd8dd19fa4552321ec
org.webjars.npm	github-com-angular-ui-ui-router	0.3.2		77f75aef8bc5c5a06f9f87fedc2211a89211d14c
org.webjars.npm	github-com-angular-ui-ui-router	0.4.2		4710bbf118186a184a82dfeaa8cdbd9843c18443
org.webjars.npm	github-com-angular-ui-ui-router	0.4.3		12f05912dba783cc3a56e43223aa0bb21fcc0cfa
org.webjars.npm	github-com-angular-ui-ui-router	1.0.0-rc.1		516eed22b38f557948a3a5537e312509952c269c
org.webjars.npm	github-com-angular-ui-ui-router	1.0.15		f9704621f6e2a0266ee8902a3b555f1d475c083a
org.webjars.npm	github-com-angular-ui-ui-router	1.0.20		1bd0dabb2595fbcc18d961218fb18af26eae9388
org.webjars.npm	github-com-angular-ui-ui-router	1.0.21		ecfd8ff7cf768a69792dc8bd8548ab85c7256906
org.webjars.npm	github-com-angular-ui-ui-router	1.0.22		0b21d38052c0621520eadb3ae677ccb0a99e86f5
org.webjars.npm	github-com-angular-ui-ui-router	1.0.29		ab98496145f74f082b7c6f90ce1de951340b1c68
org.webjars.npm	github-com-angular-ui-ui-router	1.0.4		f67b40f9ec1c07d4b61853c394d4b0a531576afd
org.webjars.npm	github-com-nodejs-undici	5.19.1		333a3df40b28e23a86484fe058032e9f6c76ef41
org.webjars.npm	web-ifc-viewer	1.0.218		99ac7be439612b6e97cae46b72fb0590a3226ce4
org.wildfly	wildfly-microprofile-config	1.0.0		N/A
org.wildfly	wildfly-microprofile-config	1.0.1		N/A
org.wildfly	wildfly-microprofile-config	1.1.0		N/A
org.wildfly	wildfly-microprofile-config	1.1.1		N/A
org.wildfly	wildfly-microprofile-config	1.1.2		N/A
org.wildfly	wildfly-microprofile-config	1.1.3		N/A
org.wildfly	wildfly-microprofile-config	1.1.4		N/A
org.wildfly	wildfly-microprofile-config	1.1.5		N/A
org.wildfly	wildfly-microprofile-config	1.2.0		N/A
org.wildfly	wildfly-microprofile-config	1.2.1		N/A
org.wildfly	wildfly-microprofile-config	1.3.0		N/A
org.wildfly.bridge	cdi-api-bridge	1.0.0.Final		28e0ec8f72505c0317fb515339253f6f684300d1
org.wildfly.bridge	cdi-api-bridge	1.0.1.Final		a845bc7c28b6c8084f8ac5dc1cf99f6329c3bb9d
org.wildfly.swarm	wildfly-swarm-msc-modules	1.0.0.Alpha4		67fdc5df768a0ddcf66ad26b1ad7610ee621adab
org.wildfly.swarm	wildfly-swarm-msc-modules	1.0.0.Alpha5		608b9ff0cf029970380009932ee81aaec6de130a
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.100		8e1dc63e4602b12909ecdc7e0ddfcc88ef10e2cd
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.101		1ceeabbb329dedc09c5dd46d85164914545da146
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.102		3de31546fd6d65b971a61e51dbe7e265d4951823
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.103		c75858a6091c63aa2268272ad8028fff1a6313e6
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.104		51d1af0a958e2a065ece6cadc38d5e4670eb3f59
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.105		46b27249ef5349c2930b119947387b30bc046771
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.106		749ea8ffb885d7caa4fc6213d5cf6a3d488061fe
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.107		6a506b298aaae07bbab62fe64dded45f34ea30e5
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.108		0a6e2b111f11d478945a87e6bc4d85d7fbfc45f9
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.109		05c6918cdb89c7371e87fbdf0854f4897c869cfb
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.110		40cd3d3c41475925da3e9a037536fe4ebdbda8f7
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.111		060835d5f1c49623f4b6e655d295e1870a60a537
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.112		b379bf4ad5a6b7c86f19448c66809366db5a6b72
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.113		4c9d1fc57a091c1c746170dd9f782d94c2a54832
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.114		ca25c00f20ae35d1ac29423a88df39e5e24015ad
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.115		5ea853d74e0c5266f054539580f77b5d968263c6
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.116		fbf7d3dda32e34ba146e13de2bf98f1376f8f02b
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.117		41c7552d739855015ddac24b111ae549b7c60a4d
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.118		9660097ac9edb64f98b3f5e7fa0040a4258e882f
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.119		cb58e0bd8f5d0623ecf91ecf286c6864193bc70e
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.120		2f687f71269da01628b0f0bc6b7bf456623c90a8
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.121		c8d5034ce786c364637ed5319af5ed64b09012f4
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.122		eae2b997b07328b02c6e2bb7f17dccfd87ab2bf9
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.123		2f2fea39245ccbfb7303cf2d57c7ff222e405a7c
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.124		7cd25417fe815147ce32fe77825a70fb4a5aa345
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.125		4699efdccd3bbaacd541dc4275b5f316b99d1284
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.126		5f344f0bce97f5b17347a5a870299386e3d10eb6
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.127		032e937a52c4335f5edebd7c7da0ed4b6a3e6093
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.128		6e50872aa53eb6a2150b8f647a5187bd1d97bdb5
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.129		5be309226dfbfb9560b19abb3098ad438ca5df40
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.130		63086e5ed938aefd68e943289b29022996e07463
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.131		840fb57cc29ffa1a7b19ecb0b1c0471dc626d17a
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.132		c0496f326485607fb6bde9f169116b093b89a500
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.133		8fd3c20a61ad56654e48a10a33f5bce31fc180ad
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.134		f131e7844d0f689c3e83c55f95282add2c9c9bee
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.135		d315e3b4559a20110307869802d9273737e98c52
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.136		3af46cadf79e508e0bc6b2996524b4d94abb5506
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.91		db08c9c32abd348727a42ed56d3700447c6d787a
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.92		22771d8fae1b89df5cc63611f219416cfe13e862
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.93		4f0b62d9253355390d28827b0db2f1375bd1fbc1
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.94		ad2b977f7f1b0d614d63c8f584cbba591b1b8b7e
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.95		6a1bb9a273bc41a12bb2367a324482052680af69
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.96		8eca0e50b7ac554b49a475c03e282d301c46d268
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.97		4fef2cf0b8690e53e1e3f4223129eb4f990ea056
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.98		f0cb7a117cce9e48ad64bfad13e4bd79ed34cfa9
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.0.99		a687e556e21cc244e13b6ddfb6ceb3f993290690
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.0		b6dae0f974164f87ec574187d537310e8269086e
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.1		e3077cc20312135e1ad5302f69677754337edf95
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.11		6612b517495e380465d2e9ddc9709466e70786ef
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.12		6004acfca473d3f5b978c2d87186cc17f18c5634
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.13		7da61eed7c2e6c669186632cd9c1e35641c2797d
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.14		e7543225de05d8930cb781cbb035ffb492815060
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.15		17f328190928d49f67062805a4ca7ddb9e207da4
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.16		428f19eb978941537941c61faecec343abdab87c
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.17		049c0b1029d32a37336f718c0563c303edb81ae8
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.18		6c3384213bcbb2bf3449846125aab22b9866484f
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.19		cf16ba0622a69bc28bc4963f9076d9321d2f5fbc
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.2		021fe74f0e7f3c15f1e395a6f41234374933e8dc
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.20		7768489e2df7a29f4971e7295d2a799cb5de755f
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.3		fae076ba319f98d70628510d7636f59d7fde3141
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.4		7609aa371c4ff455a85fe8cffd22ca191d463059
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.5		861c2a3694b5658258df44df7bd571711e1b2de9
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.6		12e6b97f3191ef1081a9d0b3452d6792ba07923b
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.7		e6b79b349c0946e330df4ffff848c7a154ef1c5e
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.http	4.1.8		9909097ce266906caef39b79ac7c0c1217b59ce8
pl.netroute	hussar-kafka-service	1.1.0		74e7a039aaa1c49e02bd1b091f1caceeb3d55f1e
pl.netroute	hussar-kafka-service	1.10.0		98bd2dda7394fc8e6e61ca92b340ab4bea906ace
pl.netroute	hussar-kafka-service	1.11.0		9014a3e9bc35d4f15854c3fea46f1b45004232a7
pl.netroute	hussar-kafka-service	1.2.0		ec9c8ac5591ac6528d034a95e4402c83e2c94da7
pl.netroute	hussar-kafka-service	1.3.0		e8f217453407e5be3853515117abcfd44e9cf055
pl.netroute	hussar-kafka-service	1.4.0		c6442b24d0e1b455dea8ba631f8feb1d6e0e5370
pl.netroute	hussar-kafka-service	1.5.0		8a7051831c408727077675f172693772595161e6
pl.netroute	hussar-kafka-service	1.6.0		9433db91c192da30c2286e0223ff6d71fb237276
pl.netroute	hussar-kafka-service	1.7.0		8d73955cd236796eb3c982247c882418f41184b1
pl.netroute	hussar-kafka-service	1.8.0		307223ba33bba498e076cf48758b1d5d93d7d62c
pl.netroute	hussar-kafka-service	1.9.0		c84e78d3401df62f7594316497c7b8aec5d29c13
ru.astrainteractive.klibs	kdi-macosarm64	1.0.1		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.0.1	metadata	9d898cc454b3d0b20d8895e2262ec1748a32c5ea
ru.astrainteractive.klibs	kdi-macosarm64	1.1.0		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.1.0	metadata	4fd03d62ee0d1c7026f39985d3ddadd9480d58ba
ru.astrainteractive.klibs	kdi-macosarm64	1.2.0		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.2.0	metadata	cce102c2be9af60ba9f45b89fd1f3171b832af44
ru.astrainteractive.klibs	kdi-macosarm64	1.2.1		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.2.1	metadata	22d6124680306b77b94b408843928e509ccb5a11
ru.astrainteractive.klibs	kdi-macosarm64	1.3.0		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.3.0	metadata	ead0462677461a8580f74e2f745c59242c2bc032
ru.astrainteractive.klibs	kdi-macosarm64	1.3.1		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.3.1	metadata	d275361af3073ba7541b22c8aaf903c99b909871
ru.astrainteractive.klibs	kdi-macosarm64	1.3.2		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.3.2	metadata	1ec8ad3c949b12cb817296914cef149ca485a218
ru.astrainteractive.klibs	kdi-macosarm64	1.4.0		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.0	metadata	1526dd88236c6df8652b199416df987f71cb8f8b
ru.astrainteractive.klibs	kdi-macosarm64	1.4.1		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.1	metadata	ffd54658471c71cfee4978d14c3ea5d1f6adb0a4
ru.astrainteractive.klibs	kdi-macosarm64	1.4.2		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.2	metadata	60472a108579036502898ed3b6e960e66597ece0
ru.astrainteractive.klibs	kdi-macosarm64	1.4.3		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.3	metadata	0b649343f0285ef830a75d66ec11eb4fda005801
ru.astrainteractive.klibs	kdi-macosarm64	1.4.4		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.4	metadata	e48fd6157730759f80c12b4b55f9d74dd515a296
ru.astrainteractive.klibs	kdi-macosarm64	1.4.5		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.5	metadata	361509f410a18230974d753883bdb69ce8d43b0b
ru.astrainteractive.klibs	kdi-macosarm64	1.4.7		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.7	metadata	4bf5aacc79e7aa3ca4d73e665d51b2c123e7a8aa
ru.astrainteractive.klibs	kdi-macosarm64	1.4.8		N/A
ru.astrainteractive.klibs	kdi-macosarm64	1.4.8	metadata	523a5e20ba95760a0713b1a8b60fa2021b96b7ce
ru.astrainteractive.klibs	kdi-macosarm64	unspecified		N/A
ru.astrainteractive.klibs	kdi-macosarm64	unspecified	metadata	ab8b51b01129799edded43405b2211f2792cb311
sh.almond	scala-kernel_2.12.9	0.10.0		8edff9b63c21db60a5b8ffcfe93cccec36faba75
sh.almond	scala-kernel_2.12.9	0.10.1		b448ca42c2220c1f2a3ab70ef5248fb6d7722edc
sh.almond	scala-kernel_2.12.9	0.10.2		fff88242c6258d225e4c23be9345e49b6ecc0341
sh.almond	scala-kernel_2.12.9	0.10.3		7b9c5567e873470b9721e01cd0b91b668a6ee316
sh.almond	scala-kernel_2.12.9	0.10.4		bad9fb12732a0b24fd60452f784e9e8cf1239a4a
sh.almond	scala-kernel_2.12.9	0.10.5		591db0af4e407c1ae92553c86ec26ec80767a85b
sh.almond	scala-kernel_2.12.9	0.10.6		87bf124f96e42ae3453c2202a3388c9f575c9058
sh.almond	scala-kernel_2.12.9	0.10.7		3e6047b0209a3785f857b406ebacc9e5e1484aa0
sh.almond	scala-kernel_2.12.9	0.10.8		1f2d44448fdb4be4a24a854cc259a0ffe705afc3
sh.almond	scala-kernel_2.12.9	0.10.9		729ec926ebb91010b5078c6a72611f82eb6cd7eb
sh.almond	scala-kernel_2.12.9	0.11.0		bc6c64f6f68bb7ed2e776b978585fd9080c04b2e
sh.almond	scala-kernel_2.12.9	0.11.1		a6ca0224feb3bfd3002ee30837e7c798f4754e42
sh.almond	scala-kernel_2.12.9	0.11.2		c68517160aa1dacccedc5b9a81df27649153c112
sh.almond	scala-kernel_2.12.9	0.13.0		11a342d734aaf23806405332e5e3132b79d9a512
sh.almond	scala-kernel_2.12.9	0.13.1		70b49c7ed62cf25c92905e0b2f453c99b3c5228a
sh.almond	scala-kernel_2.12.9	0.13.10		29d89d02b38046da0249600caa3c23180df5fd54
sh.almond	scala-kernel_2.12.9	0.13.11		f727ec3d8dfb968ab1f8a97215a76bd9970aec6c
sh.almond	scala-kernel_2.12.9	0.13.12		ecc35cbd9c10044598b59f0ec10f3bbee44ab6a4
sh.almond	scala-kernel_2.12.9	0.13.13		c239d8beb69808c0e09e0e311ced369433b0dc60
sh.almond	scala-kernel_2.12.9	0.13.14		a7ced07b457d360df03284cac8eed9e36c69d74d
sh.almond	scala-kernel_2.12.9	0.13.2		30ccccc0c3ab4449e19e89222098389a50de4128
sh.almond	scala-kernel_2.12.9	0.13.3		b80912aba54a20fd3a731aeb0cba980360c93f44
sh.almond	scala-kernel_2.12.9	0.13.4		e4804e5931ec50a8158f3b65283fa155c06c1d48
sh.almond	scala-kernel_2.12.9	0.13.5		7fcc40b03d1229d2f8f4bfcd8c7a5f62519af1bd
sh.almond	scala-kernel_2.12.9	0.13.6		1ed0ae6dd6f9beeee0b90299026917c3c7c53dc1
sh.almond	scala-kernel_2.12.9	0.13.7		3de3575ee99cc0d571a219266eab773b1871785e
sh.almond	scala-kernel_2.12.9	0.13.8		2f0d40028e07b101945828b6aa2c29557c85d94e
sh.almond	scala-kernel_2.12.9	0.13.9		bab6dfa3eb564fa350629ad5f966725080a467ee
sh.almond	scala-kernel_2.12.9	0.14.0-RC1		6d77ac5d7b203fe4b53cfc03e6f29e8d7e533989
sh.almond	scala-kernel_2.12.9	0.14.0-RC2		111aaee9ff657efc0c26ab2f0aa1d2401360748c
sh.almond	scala-kernel_2.12.9	0.8.0		8ca1beedc86a0b46dd7cc0769ae4ded83c0820de
sh.almond	scala-kernel_2.12.9	0.8.1		8549eaea6ee1e2b5f36f8b4a61d62ac4a5054a60
sh.almond	scala-kernel_2.12.9	0.8.2		67a0bcf5e12869e2c560703e219834e9047529b6
sh.almond	scala-kernel_2.12.9	0.8.3		e01be6694a543e68cbb60b55761ab6f356b5302b
sh.almond	scala-kernel_2.12.9	0.9.0		023ad6d25b55869b90dbb79ad772cc5ee9f9d696
sh.almond	scala-kernel_2.12.9	0.9.1		a68b4ba704ac9aa5882ba43df3cf1160374ab943
uk.co.bssd	bssd-reporting-adapter	0.0.1		cf974944effa0530341c9c4c28d6d30e2b29cd2a
wtf.metio.memoization	memoization-jdk	2022.11.15		6e3028573c963bad8702f5bc6ef25b55360c739a
wtf.metio.memoization	memoization-jdk	2022.11.22		40acd73cc51bde1e62dcb757f1b80962c8746e7b
wtf.metio.memoization	memoization-jdk	2022.12.13		8d8b4df9dc169b5215f5a063308ac6380e5606ef
wtf.metio.memoization	memoization-jdk	2022.12.6		ea77ae00125a34bf7b4032e3d2322e35d3afcf70
wtf.metio.memoization	memoization-jdk	2023.1.10		fdcfac9e07b24a6681852a7ae8ea19ec86f1b763
wtf.metio.memoization	memoization-jdk	2023.10.10		5dd4112e5c405df6ca994f27517c560e3af661d1
wtf.metio.memoization	memoization-jdk	2023.11.14		89484c471475f5a06ddf60b9a046051f40a221ee
wtf.metio.memoization	memoization-jdk	2023.12.12		f1ec191416a1240de468912e35ccb6dcfd2a8ee8
wtf.metio.memoization	memoization-jdk	2023.2.14		929f2039519a7d5cb72366ec31eb3d65aaffd43d
wtf.metio.memoization	memoization-jdk	2023.3.14		72a795142522241406601c3b45b3c804a117f5fc
wtf.metio.memoization	memoization-jdk	2023.4.11		0f9bfe7870411436b605beebc56309b0f37a3083
wtf.metio.memoization	memoization-jdk	2023.5.9		70663efe2d835a0bdd5a66850f2742845f5a84b7
wtf.metio.memoization	memoization-jdk	2023.6.13		b0ecc3a03d9fe9d20c077c0eb42b4fc013d88421
wtf.metio.memoization	memoization-jdk	2023.7.11		fea0edcc0df39441f5bae88853a7d67a8ab4419a
wtf.metio.memoization	memoization-jdk	2023.8.8		36ba59a8efc4f52ef72f0a89525a6d7f4c2859c0
wtf.metio.memoization	memoization-jdk	2023.9.12		7a1ed41804f5b033f7e89df02180438bcc8dfd85
wtf.metio.memoization	memoization-jdk	2024.1.8		ccc0ef242fb31833101d9d8f1b26f6fe2ab747d5
