at.rseiler.spbee	spbee-core	1.0		cfb9a0941ddde104c43f5f159c45f42f5756c3e6
net.n2oapp.watchdir	watchdir	7.7.1		c069e32ecd25f81786f98edc5378ffca37be8fe1
net.n2oapp.watchdir	watchdir	7.7.2		39bf3a05c55e60f2d39b0b6666162e520f0ff7f8
net.n2oapp.watchdir	watchdir	7.7.4		befcaffc9a8e242c09f4f20997deda97cafcfe09
net.n2oapp.watchdir	watchdir	7.7.5		c31ea103dd32957afb36d070b006d477ea5743a6
net.n2oapp.watchdir	watchdir	7.7.6		68a3ed30430c2cf08d48ab412a1729e69e61da0d
net.n2oapp.watchdir	watchdir	7.7.7		86d4e3dab1f639508b7b75a26ea7c140ce1d8522
net.n2oapp.watchdir	watchdir	7.7.8		6fc59e1ddaef214cbcc22312b0b8a88c9256de0a
net.n2oapp.watchdir	watchdir	7.7.9		2c3dc8bd973797b6676847eecf5ce646d96aa510
net.n2oapp.watchdir	watchdir	7.8.0		75dbf9f93eff72392e8a56b5bd5be71937845223
net.n2oapp.watchdir	watchdir	7.8.1		2513baba2d5c9afd9cf380d77131b4dc84c92888
net.n2oapp.watchdir	watchdir	7.8.2		071f6ce5eb8050da41b403e3bb6e66851eb0fe04
net.n2oapp.watchdir	watchdir	7.8.3		9fe805cf8c6e248762b3c97943bb07188710c125
net.n2oapp.watchdir	watchdir	7.8.4		8376178d417e3fff4f06b292a7fc3d320b8cba69
net.n2oapp.watchdir	watchdir	7.8.5		f9edb309fb1e98d4472184d16959b5ff0abdf377
net.n2oapp.watchdir	watchdir	7.8.6		db466aa6fe482ac6fb4854cf7a841de67a06eccc
net.n2oapp.watchdir	watchdir	7.8.7		d743496191d0e668ceca41d1f611fe1ac424f240
net.n2oapp.watchdir	watchdir	7.8.8		d7c953fb5bd3222d8b69720feb80262def8f93ef
net.n2oapp.watchdir	watchdir	7.8.9		f84f650bb23cb5ca8e36b497a32754d0e3828362
net.n2oapp.watchdir	watchdir	7.9.0		9c24c2e943d31332171caf7d3f0c075a2d01fe25
net.n2oapp.watchdir	watchdir	7.9.1		767901ef5e39585496d11a4587e0eb657646a6ab
net.n2oapp.watchdir	watchdir	7.9.10		0343523010bd0d0f4a16c32387ec50b4b81ba8f3
net.n2oapp.watchdir	watchdir	7.9.11		0fc36334482cdd79d8bfe90cd27b9208b73a6223
net.n2oapp.watchdir	watchdir	7.9.2		83a06658d82888288dfbf0c5826d33db893c489e
net.n2oapp.watchdir	watchdir	7.9.3		f26061555449babe45c541f7ab0c4b4206bbec7e
net.n2oapp.watchdir	watchdir	7.9.4		bc61d9250b5093077f41599896691a8e5ec35107
net.n2oapp.watchdir	watchdir	7.9.5		16a59271d6d1d1f3e0a301e4eed94d7b78ab4cdd
net.n2oapp.watchdir	watchdir	7.9.7		698f85444811b977e13d87cbe060f372dd6de358
net.n2oapp.watchdir	watchdir	7.9.8		15d1ec289de06d3a8233afaf9f5f3baa5b28443e
net.n2oapp.watchdir	watchdir	7.9.9		074acadccb0d6393d9a3512e7784c682afaea2c2
net.ozwolf	dropwizard-raml-apidocs	1.0.0		d4d8f02e8691fe1f8889f49813ac0e0b384fa6e2
net.ozwolf	dropwizard-raml-apidocs	1.0.1		9344c2c342ce67ad14ccd3cbfb86cd2711e66438
net.ozwolf	dropwizard-raml-apidocs	1.0.2		e97e4dae72abf9216254266f74bfea1579faf13d
net.ozwolf	dropwizard-raml-apidocs	1.0.3		3745d7bc62b95d2b3c93d6454efdc4c9d1d4f0a8
net.ozwolf	dropwizard-raml-apidocs	1.1.0		14d97832e06bde7ff13b429f7d30ee17d30e7406
net.ozwolf	dropwizard-raml-apidocs	1.1.1		854cf3b4181ebf2d20075164e466c22eb62e8a99
net.ozwolf	dropwizard-raml-apidocs	2.0.0		32a37e1301da6e4867f69c1b18f199d9eb065d30
net.ozwolf	dropwizard-raml-apidocs	2.1.0		e04ff6230b1dd09be1801b139f42659c83f0afe7
net.ozwolf	dropwizard-raml-apidocs	2.2.0		26e5381622ca818ae12c709966a52ab85a30f0b0
net.ozwolf	dropwizard-raml-apidocs	2.2.1		b532707a05fd9cb637944014be80babb6003f629
net.ozwolf	dropwizard-raml-apidocs	2.3.0		b8ed73fbcb888667d1d2aab6c79b1d8d70099d63
net.ozwolf	dropwizard-raml-apidocs	2.3.1		c4a15291e7415d74f4e3623c7063adf0d79303da
net.ozwolf	dropwizard-raml-apidocs	3.0.0		09b8b2d0de11391f208c216aca551ce71df484b6
net.ozwolf	dropwizard-raml-apidocs	3.0.1		2cdbd430faecba2debfeadd008e5d9552dac34ad
org.apache.logging.log4j	log4j-jul	2.1		de6f610a8a29537ea6476332938e48981b2bd4c9
org.apache.logging.log4j	log4j-jul	2.10.0		6840029dc3669abc9fbb113b8f0e3710d6089012
org.apache.logging.log4j	log4j-jul	2.11.0		643e7b8de1fdf296f726c2ab1ce2adb924aa0ea3
org.apache.logging.log4j	log4j-jul	2.11.1		f94ff1933609c93844d48815eecbe9e7e4d26473
org.apache.logging.log4j	log4j-jul	2.11.2		0194e36a54b0c292aad6fab90340ab45002fd8ad
org.apache.logging.log4j	log4j-jul	2.12.0		d50c2eb436de7128393c1fa1b71596c12462eb88
org.apache.logging.log4j	log4j-jul	2.12.1		53e1e17d922749d2e1e172cdbd954732ac49d8b0
org.apache.logging.log4j	log4j-jul	2.12.2		23e431befbb22d65b4ff46fbd1796185479dad48
org.apache.logging.log4j	log4j-jul	2.12.3		5b1d64cf4ef6fd6a61db22d92d369fa24c6118d4
org.apache.logging.log4j	log4j-jul	2.12.4		c4680fa402a5e1e4ac3278689464069cdff9ab85
org.apache.logging.log4j	log4j-jul	2.13.0		000d0a59823b6cacbaf0ce0db3f17612c4acc218
org.apache.logging.log4j	log4j-jul	2.13.1		ccc1173d60f521fb7ab00180330ae248cf9781e9
org.apache.logging.log4j	log4j-jul	2.13.2		c7f9ad28a0491733d74b261150dd20c730834024
org.apache.logging.log4j	log4j-jul	2.13.3		b669b3b98612e352de350c839fc2c992e746dc69
org.apache.logging.log4j	log4j-jul	2.14.0		6aed308cc205287db821b19b31b3af4f5824239d
org.apache.logging.log4j	log4j-jul	2.14.1		8ba38040d35759986f56779c76767e437d4db626
org.apache.logging.log4j	log4j-jul	2.15.0		f8673972860eb7a0e35b3842e92568d76904153e
org.apache.logging.log4j	log4j-jul	2.16.0		86b5e37cb4e9ac218cd73f6e527741cb615a3fdf
org.apache.logging.log4j	log4j-jul	2.17.0		d1065f26951a938eda9ea86153a1aaaae8206ef0
org.apache.logging.log4j	log4j-jul	2.17.1		881333b463d47828eda7443b19811763367b1916
org.apache.logging.log4j	log4j-jul	2.17.2		6a479ffc13d5f0ca3df8117ed57419fc5d06de7f
org.apache.logging.log4j	log4j-jul	2.18.0		8921d9510b9215695dec14bda5f146811632b4c7
org.apache.logging.log4j	log4j-jul	2.19.0		2e6def13971ff796bc59cd8e095a4b3dfb66a87f
org.apache.logging.log4j	log4j-jul	2.2		32f86fae4e18bdaab5b81c905ae8b53572c9c57b
org.apache.logging.log4j	log4j-jul	2.20.0		8170e6118eac1ab332046c179718a0f107f688e1
org.apache.logging.log4j	log4j-jul	2.21.0		f0da61113f4a47654677e6a98b1e13ca7de2483d
org.apache.logging.log4j	log4j-jul	2.21.1		70b87f59c89cc1c0b1136443a70091c82127a4c1
org.apache.logging.log4j	log4j-jul	2.22.0		7259094067d2c02dce280f3c34febf62f79e04a9
org.apache.logging.log4j	log4j-jul	2.22.1		af40e34de7c30e4fef253024a88257f6dddc547a
org.apache.logging.log4j	log4j-jul	2.23.0		9c9e181b64e77475350fdbbe4212f104bcf6e7e0
org.apache.logging.log4j	log4j-jul	2.23.1		99b4cc7f25d55777bdec230e1ac7144894c94f0a
org.apache.logging.log4j	log4j-jul	2.24.0		8dfc879094c3e490c0a837f9a72fc6a12cf02856
org.apache.logging.log4j	log4j-jul	2.24.1		3346270bf611d948ee69ddc54313a740f9d97592
org.apache.logging.log4j	log4j-jul	2.24.2		5bf63d4307d56a528d2cea73e0b5d2e9e8e1f446
org.apache.logging.log4j	log4j-jul	2.24.3		db458bca4afc6ad650af1d0157b1e4c7c7012c3e
org.apache.logging.log4j	log4j-jul	2.3		d4ba6da128e16db269797e87a1a69e787f11206c
org.apache.logging.log4j	log4j-jul	2.3.1		f7a838a43c0af0fdfc4efc12089dddfbb9101fa7
org.apache.logging.log4j	log4j-jul	2.3.2		cbe1f8baed6b7f05f9c91abaff1a315a5d76ca41
org.apache.logging.log4j	log4j-jul	2.4		0d5669a2d814e7eac0d9df267c1affa9658da300
org.apache.logging.log4j	log4j-jul	2.4.1		7aef83b11de04bcf7415ad215697381f76d484b7
org.apache.logging.log4j	log4j-jul	2.5		2c679bb8b6ec7e204615045c9943e6b4dbfd45ab
org.apache.logging.log4j	log4j-jul	2.6		df70b1af33526bd814ce6184d24ae6aca898db18
org.apache.logging.log4j	log4j-jul	2.6.1		95c847bd2f28c0e17595d1a85736dbc739a64aec
org.apache.logging.log4j	log4j-jul	2.6.2		afb8205d03d7f30405b385a2b0fdf1086bc9bc2a
org.apache.logging.log4j	log4j-jul	2.7		0eaba4f75dab9489731f7087d84cc4568b5d79de
org.apache.logging.log4j	log4j-jul	2.8		c0ea820690cf18875a0c430d91143d9117a379cf
org.apache.logging.log4j	log4j-jul	2.8.1		097025922db416c17f277dfc6203dff1c0a5cb9a
org.apache.logging.log4j	log4j-jul	2.8.2		569ebeb8507e4ca8f9a47a0e441452e2154f5ea3
org.apache.logging.log4j	log4j-jul	2.9.0		42fcf24286676172f2cf4665a6bdf23e1fbf6bae
org.apache.logging.log4j	log4j-jul	2.9.1		20950ce865fde280a81b99787dd5b66bf5ea571f
org.apache.logging.log4j	log4j-jul	3.0.0-alpha1		431ef6adba35584220b11a9eda68cfcbf6a3ccc7
org.apache.logging.log4j	log4j-jul	3.0.0-beta1		4dcdcf6e8f671779c8c6c489e0abf5400f82a7ff
org.apache.logging.log4j	log4j-jul	3.0.0-beta2		9456e5999559c639c98ecd3e5e60b6e32d35e1a4
org.apache.logging.log4j	log4j-jul	3.0.0-beta3		21e7038fc07ed8b361e2062ce0136397647cdcba
org.audit4j	audit4j-cdi	1.0.0.alpha1		08898588be5daa5d84ce124efb9b0e84444418ab
org.ekrich	stensorflow_native0.4_2.13	0.1.0		12b1511cb937b2fe3cc4062ff33befe22ae0c0cd
org.ekrich	stensorflow_native0.4_2.13	0.2.0		0bcb70bf3b4236a9bd34584f327708a3e4e6eb34
org.finos.legend.engine	legend-engine-testable-http-api	4.42.3		1766911cd8b04cea9891529e4cdfb8e1ed4597b6
org.finos.legend.engine	legend-engine-testable-http-api	4.42.4		1d722dd3ed97f755f203ab5261b316d127990fbb
org.finos.legend.engine	legend-engine-testable-http-api	4.42.5		b802103cc150ce4f3ef88f6c9467a626e97def4e
org.finos.legend.engine	legend-engine-testable-http-api	4.42.6		17f0eec5b13fdaba7e577864a22f176dbbc8cbe6
org.finos.legend.engine	legend-engine-testable-http-api	4.43.0		6092b4609d06abb4b1d0c1cfd8dd28e14b2e8035
org.finos.legend.engine	legend-engine-testable-http-api	4.43.1		d539712eec571d966ecb7878ff313f5c02373eb6
org.finos.legend.engine	legend-engine-testable-http-api	4.43.2		78827145f9f50c86728f2f2b6cc40189b613cb3d
org.finos.legend.engine	legend-engine-testable-http-api	4.43.3		ebbe6911112166c3ffa5032f3cb20863274108f4
org.finos.legend.engine	legend-engine-testable-http-api	4.43.4		aaff440dbd569f2c966bbe67361d7bf02324f37a
org.finos.legend.engine	legend-engine-testable-http-api	4.44.0		6f56a56cb8c60320a46c083630ea9fa7b6cef0c0
org.finos.legend.engine	legend-engine-testable-http-api	4.44.1		8b0cdc747d4a7b1fe17fc901e1ffd4aeddf49bfd
org.finos.legend.engine	legend-engine-testable-http-api	4.44.2		9e50e9426179fc6e1fefb6fea70c4d8e45f5fcf3
org.finos.legend.engine	legend-engine-testable-http-api	4.44.3		67936b595c108db549b2b2f8e4b6f93228103164
org.finos.legend.engine	legend-engine-testable-http-api	4.45.0		28bbebeba94d2979d68c6e60b315f688bc8033ef
org.finos.legend.engine	legend-engine-testable-http-api	4.45.1		ad9e2ef8115299a4102f64a28cbfeb0a55371b65
org.finos.legend.engine	legend-engine-testable-http-api	4.45.2		3d0965f5e036231fd50d72dd1e117d1445ce9ee2
org.finos.legend.engine	legend-engine-testable-http-api	4.46.0		72073ad9a9254a976e26af2cfdd15b2da083c744
org.finos.legend.engine	legend-engine-testable-http-api	4.46.1		676fe26d199b8470f4d57c17ee385719b56e65ec
org.finos.legend.engine	legend-engine-testable-http-api	4.46.2		e2c05a01a9893c60e65fb2bf0e1eb1570947b25f
org.finos.legend.engine	legend-engine-testable-http-api	4.47.0		28d1340c4e9e6029d8931d44d31c40648e1d4d33
org.finos.legend.engine	legend-engine-testable-http-api	4.47.1		4189b5241b6413e2713d3b8e78dce4228bff0c9b
org.finos.legend.engine	legend-engine-testable-http-api	4.47.2		11eb471b932f899019ccbb19ed83799a417462e3
org.finos.legend.engine	legend-engine-testable-http-api	4.47.3		2900b7a1c103f1d0d7c565c9bf0df8c68399e500
org.finos.legend.engine	legend-engine-testable-http-api	4.48.0		a829ca2f056415cd74e0512caafc0a8d1057d3b9
org.finos.legend.engine	legend-engine-testable-http-api	4.48.1		5857413fd844285b05f7e4cf5dbb41f786480343
org.finos.legend.engine	legend-engine-testable-http-api	4.48.2		c1cd3dc1e9abd3f9600256629475253c428b16fc
org.finos.legend.engine	legend-engine-testable-http-api	4.49.0		d2f2a2f789263d221bd06357938d348b9d82b293
org.finos.legend.engine	legend-engine-testable-http-api	4.49.1		1355320f8eb39f2def3564786cad979a0018390a
org.finos.legend.engine	legend-engine-testable-http-api	4.50.0		a82ba4823c7cd27a3292d519fd6224182bdc8400
org.finos.legend.engine	legend-engine-testable-http-api	4.50.1		fb7d82e38d85faf7ba8138f16cada458cfb8e2bc
org.finos.legend.engine	legend-engine-testable-http-api	4.51.1		6960a15cc9f0b6f841713ea72d64be4a8097bd3d
org.finos.legend.engine	legend-engine-testable-http-api	4.52.0		522a383bbc1c738d1eb1520d78a0aba62d5b5079
org.finos.legend.engine	legend-engine-testable-http-api	4.52.1		eb1b0ea4d195789a7437e0181a30abfb9e0ff414
org.finos.legend.engine	legend-engine-testable-http-api	4.53.0		00014976dc9fb22d0d57c80d275a36f895a06cc5
org.finos.legend.engine	legend-engine-testable-http-api	4.53.3		16906aac69672a6ef9d02fb2203c2b31eddd6276
org.finos.legend.engine	legend-engine-testable-http-api	4.53.5		028bba49fbde3fa48586cfbacd8994d0b3ddf0d3
org.finos.legend.engine	legend-engine-testable-http-api	4.53.8		7fcd3d4d5b22b72868ecff714c155741f0f31b07
org.finos.legend.engine	legend-engine-testable-http-api	4.54.0		a44015cfd6cc485870fc89fac29bb3add767c6e9
org.finos.legend.engine	legend-engine-testable-http-api	4.54.1		15816f38ec14043b5cad2d25b1b1a5188d8faa6b
org.finos.legend.engine	legend-engine-testable-http-api	4.55.0		84acf3726da28a2ccf4826a5535773bbf12e39e9
org.finos.legend.engine	legend-engine-testable-http-api	4.55.1		02adc1aa83c30d610785ed4fddfef550dcea140f
org.finos.legend.engine	legend-engine-testable-http-api	4.55.2		ba2df7ba1bfbf4a7335ea5f8cbf89e4efaf1ee26
org.finos.legend.engine	legend-engine-testable-http-api	4.55.3		85f3cbed14d2a0495820f1d65e5a098e6f1a71e0
org.finos.legend.engine	legend-engine-testable-http-api	4.55.4		8e3a82615d5198022d76a27bc93ef84f0712f944
org.finos.legend.engine	legend-engine-testable-http-api	4.56.0		1553288e032bb5aed6bd69b57d2e0ca9b7022e2d
org.finos.legend.engine	legend-engine-testable-http-api	4.57.0		90813a498d9f01dc1856f25fff29685e8cd3cbe6
org.finos.legend.engine	legend-engine-testable-http-api	4.57.1		a097ffb509e65bfe7ec15b4309c2ac2135828f0e
org.finos.legend.engine	legend-engine-testable-http-api	4.58.0		7e1b70d08ca9f9a8c80de2758342ee8eebd05e28
org.finos.legend.engine	legend-engine-testable-http-api	4.58.1		87f84cc72ce9481c5a5ad3fe44f021fa8a2ea095
org.finos.legend.engine	legend-engine-testable-http-api	4.59.0		c6089ef28a0b106b18f4383dfa12908f54e78b2a
org.finos.legend.engine	legend-engine-testable-http-api	4.60.0		fdea9e06d23e7df7c1ac024d1fbe2a3c73b0c9b9
org.finos.legend.engine	legend-engine-testable-http-api	4.61.0		5e0a7a6f610cedc8a0fd6ce6af125fcf6b6aa8b4
org.finos.legend.engine	legend-engine-testable-http-api	4.62.0		5da25b173eb2efbcb96c94081492224bed3200b6
org.finos.legend.engine	legend-engine-testable-http-api	4.62.1		7f5637837930c832c66be1557e32d63d90b05aff
org.finos.legend.engine	legend-engine-testable-http-api	4.63.0		145dde03790f58a8a67994d46ffd7ccf88825595
org.finos.legend.engine	legend-engine-testable-http-api	4.63.1		e5b3fa05d7cf7ed2c9c036d24e9101b3649e8087
org.finos.legend.engine	legend-engine-testable-http-api	4.63.2		53cc8bbcbb9821d2b2a08888c00946f9c905c9ac
org.finos.legend.engine	legend-engine-testable-http-api	4.64.0		43ef4804741f7f2c84641927d80c5c7af72ae936
org.finos.legend.engine	legend-engine-testable-http-api	4.64.1		6f55f4a6ffb8737ddfbcf98e36f875b7ab50d18b
org.finos.legend.engine	legend-engine-testable-http-api	4.65.0		28dd79218dc5a13e25b31586e3a14919bb875d4d
org.finos.legend.engine	legend-engine-testable-http-api	4.65.2		1138cc37e7d03b5c848a5ccf8db78173c3ba340b
org.finos.legend.engine	legend-engine-testable-http-api	4.65.3		3300ff51a15dc03c530165c10625952937ef29d9
org.finos.legend.engine	legend-engine-testable-http-api	4.66.0		8187522a5cba1e7f4b48d2860cfd71fbf65a118a
org.finos.legend.engine	legend-engine-testable-http-api	4.66.1		c7fd1c226b772e05dab248e98789292ea282253b
org.finos.legend.engine	legend-engine-testable-http-api	4.67.0		7699dc44b041faf7739fab436c7e0a762f671be7
org.finos.legend.engine	legend-engine-testable-http-api	4.67.1		9c6546f2665b2ef18d53a8f52d3ef14dcb1b6ded
org.finos.legend.engine	legend-engine-testable-http-api	4.67.10		107a779445584e7fcfe5b95ab1c25a15abfa861a
org.finos.legend.engine	legend-engine-testable-http-api	4.67.11		42b9e80eaa034d6c05ba8a19df7519de77b75b03
org.finos.legend.engine	legend-engine-testable-http-api	4.67.12		a167f30de766a2d501a39ed3cd0275bb2791e656
org.finos.legend.engine	legend-engine-testable-http-api	4.67.2		586accf0cf2ce68eb7167d85b96f5e4383e13d2d
org.finos.legend.engine	legend-engine-testable-http-api	4.67.3		26bb6a0f788930a5e02e1d25da1b30280aaac5ec
org.finos.legend.engine	legend-engine-testable-http-api	4.67.4		1d019038a44100b49fba5b4215bb9e037b352d9b
org.finos.legend.engine	legend-engine-testable-http-api	4.67.5		6afe8f31f3afe93f899d1db39ac09a8d0453db3f
org.finos.legend.engine	legend-engine-testable-http-api	4.67.7		1c65f09f39b473d3f8d50f37f5876eff094cccc3
org.finos.legend.engine	legend-engine-testable-http-api	4.67.8		e799af2084b9138b32750cffe4cfdda5ba72d6e6
org.finos.legend.engine	legend-engine-testable-http-api	4.67.9		60e20bd04b9472375782cda2741ae48d8f9d0df9
org.finos.legend.engine	legend-engine-testable-http-api	4.68.0		aa2811c417a610c240da73ae93b9d07ee3691532
org.finos.legend.engine	legend-engine-testable-http-api	4.69.0		ee8f7568fe03f377d9a0cb25d44f3b1421043ba0
org.finos.legend.engine	legend-engine-testable-http-api	4.69.1		4103f4563cdfb0d1d3e3d99c827a0a36aa3da349
org.finos.legend.engine	legend-engine-testable-http-api	4.69.2		cfce77e737c6bc9aae4333146ad13bfd0f6eb195
org.finos.legend.engine	legend-engine-testable-http-api	4.69.3		51331ab6b0d3bd353bbf96cd149a9d2330db6a8b
org.finos.legend.engine	legend-engine-testable-http-api	4.69.4		f79b7b6a46da4b77531b02e3f57d7bdf3cbfd11b
org.finos.legend.engine	legend-engine-testable-http-api	4.70.0		28ee57217a71d7e1e0bf8c872dfb189581c7eb1e
org.finos.legend.engine	legend-engine-testable-http-api	4.70.1		aacbe7be15d4f81dec4650938617ac96f126f0fe
org.finos.legend.engine	legend-engine-testable-http-api	4.71.1		705ff9366a98577499791bdeaa030c248babe91a
org.finos.legend.engine	legend-engine-testable-http-api	4.72.0		554cfadcedaf6d020f7cca25c89653b0c3eb0cde
org.finos.legend.engine	legend-engine-testable-http-api	4.73.0		61dbc15566ca8cb044e64f1475b648aba1443d38
org.finos.legend.engine	legend-engine-testable-http-api	4.73.1		80e7ba48ae208b2581f107dbcc71c67231ea5252
org.finos.legend.engine	legend-engine-testable-http-api	4.74.0		d948045cb1408dd5bfaed8eeeccd2c716ad06918
org.finos.legend.engine	legend-engine-testable-http-api	4.75.0		9df6dff9c90e7df9508dd8939b190cc6d1b20147
org.finos.legend.engine	legend-engine-testable-http-api	4.75.1		2341610e99c50b66d222f37a8a746d5e6d7550d3
org.finos.legend.engine	legend-engine-testable-http-api	4.75.3		ca86c249df7f541b980835db2f689e67d2229597
org.finos.legend.engine	legend-engine-testable-http-api	4.76.0		556064cc7562b03da92afe70e0314c979942b047
org.finos.legend.engine	legend-engine-testable-http-api	4.77.0		755595258459407e054a42780e0ddae0a5ccaf5e
org.finos.legend.engine	legend-engine-testable-http-api	4.77.1		8c1a672c03e78b5d7fc40ed1bcaf80a704381fa1
org.finos.legend.engine	legend-engine-testable-http-api	4.78.0		ea5c7563209228570e285823d4ed5475cab5762d
org.finos.legend.engine	legend-engine-testable-http-api	4.78.1		72a2ad6ba6135d8cd8938818b7b5838a5ec132f2
org.finos.legend.engine	legend-engine-testable-http-api	4.78.2		a2afaafbabb8c92476b65ecbb9d24339ded6502c
org.finos.legend.engine	legend-engine-testable-http-api	4.78.3		0cd6ee9f53284f2a2c624dd1ce3c62e3d5399158
org.finos.legend.engine	legend-engine-testable-http-api	4.78.6		530591a6a54b5561076a630810c3b5552a7e261c
org.finos.legend.engine	legend-engine-testable-http-api	4.79.0		824a84fdc55efeadeb4931c428a760c48f10a5cb
org.finos.legend.engine	legend-engine-testable-http-api	4.80.0		d8eedc8e83e4ae21c95f7544ee5daec7ef997220
org.finos.legend.engine	legend-engine-testable-http-api	4.81.0		750df0286108dec4e6a77790a6869b01e5b50e97
org.finos.legend.engine	legend-engine-testable-http-api	4.82.0		bdaf8b1eee5cf2cb86d56fdc20ea82b981e01d6d
org.finos.legend.engine	legend-engine-testable-http-api	4.82.1		73c2614df2c23db91d1b5eb1dd1f8028dac6baa4
org.finos.legend.engine	legend-engine-testable-http-api	4.83.0		b34031e163f647beb16311ef96ec8c5ecd52dff9
org.finos.legend.engine	legend-engine-testable-http-api	4.83.1		93dece31d1d340a8bb125f4c8b7276c14ee5ec7c
org.finos.legend.engine	legend-engine-testable-http-api	4.83.2		263fdebfd9390e2061b68804f51290436547ae1c
org.finos.legend.engine	legend-engine-testable-http-api	4.83.3		33ede5314052159ac57a91b96b3f6ee87d5dc044
org.finos.legend.engine	legend-engine-testable-http-api	4.84.0		362797a762993eb03e82af389786995c65d1d1b6
org.finos.legend.engine	legend-engine-testable-http-api	4.84.1		9d8ab3aa74c460225813ada307eb5bdfdb3b4277
org.finos.legend.engine	legend-engine-testable-http-api	4.85.0		c55008bc4db99e35000fce392a7490011a1f2280
org.finos.legend.engine	legend-engine-testable-http-api	4.85.1		51cb12e04097bcdce05b340625d8aabe12aeb7d1
org.finos.legend.engine	legend-engine-testable-http-api	4.85.2		774c58368f2c64bb10c65cf75008f27dabfd9467
org.finos.legend.engine	legend-engine-testable-http-api	4.85.3		fa6759eb065467b0906800174ae75ff5a43fa3cf
org.finos.legend.engine	legend-engine-testable-http-api	4.85.4		d9da6bcca3d928daa8a5343d7ef2abfe9bb7255f
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.0.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.0.1		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.0.2		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.0.3		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.1.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.2.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.3.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.4.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	4.5.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.0.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.1.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.10.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.11.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.12.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.2.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.3.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.4.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.5.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.6.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.7.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	5.8.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	6.0.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	7.0.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	7.1.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	7.2.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	7.3.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	8.0.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	8.1.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	8.2.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	9.0.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	9.1.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	9.2.0		N/A
org.hildan.krossbow	krossbow-stomp-core-linuxx64	9.3.0		N/A
org.jboss.jbossas	jboss-as-ejb3	0.1.2.Beta1		123f064a9e11084a35fd7843249ad8c7a4fb0244
org.jboss.jbossas	jboss-as-ejb3	5.0.0.CR1		8a1075326a3d9c31e78aebab27f56eecae059f7a
org.jboss.jbossas	jboss-as-ejb3	5.0.0.CR2		a4fe531299175706a6f99c7edcba6d8b260c4e49
org.jboss.jbossas	jboss-as-ejb3	5.0.0.GA		87c4a5093d67b883392819fe6496daa90004e5da
org.jboss.jbossas	jboss-as-ejb3	5.0.0.GA	client	5edad065ecdb48e49e20589fe71055a49eb33baa
org.jboss.jbossas	jboss-as-ejb3	5.0.0.GA	deployer	0dc85756ca4e6e01fedf05ad12ddbc54f1e401e9
org.jboss.jbossas	jboss-as-ejb3	5.0.0.GA	iiop	47420e4162769bf036b5dc68f014448d52479da9
org.jboss.jbossas	jboss-as-ejb3	5.0.1.GA		334ee666c31d9fe798e1175f1a074f8dc4123160
org.jboss.jbossas	jboss-as-ejb3	5.0.1.GA	client	dac5dc04cb0a98950f6d425ceab6c445362428d1
org.jboss.jbossas	jboss-as-ejb3	5.0.1.GA	deployer	4588066dc1812daf8c307870c58b8248e5456287
org.jboss.jbossas	jboss-as-ejb3	5.0.1.GA	iiop	cf78a2f349b6fa797785f56440f02031b3496d9b
org.jboss.jbossas	jboss-as-ejb3	5.1.0.CR1		0221744ca3d6e7b372f148384e0e573c58bf85b2
