am.highapps.parallaxtoolbar	compose-parallax-toolbar-kmp-android	1.0.0		N/A
org.sonatype.nexus	nexus-httpclient	3.23.0-01		3c714657e188a2146e42a8769f9bf6e5ab959a98
org.sonatype.nexus	nexus-httpclient	3.23.0-03		0c2b3296be26289d344f984843750ece0e47df40
org.sonatype.nexus	nexus-httpclient	3.24.0-01		84708daa598b5d51ad74ec5b303822cb26bf6644
org.sonatype.nexus	nexus-httpclient	3.24.0-02		ca823666ba5026fe7cef3d5e457787295b20d6dd
org.sonatype.nexus	nexus-httpclient	3.25.0-02		f3e6dc42418bc9630d3a2f5524d5473f778aded1
org.sonatype.nexus	nexus-httpclient	3.25.0-03		a6b1cfbcb4e3e02f0b250ad1a45cddf98c027690
org.sonatype.nexus	nexus-httpclient	3.25.1-01		e79a84149a42d1e4a04583adce10066dfe97d3a2
org.sonatype.nexus	nexus-httpclient	3.25.1-02		c26e5f1d6f62e85982abcd5798a8608ef4a29b27
org.sonatype.nexus	nexus-httpclient	3.25.1-03		13eb61d7bcc4986e31bd462a5f5a2e442a3ff010
org.sonatype.nexus	nexus-httpclient	3.25.1-04		a3a1b4cacefb24372bfd76fd361437d768960217
org.sonatype.nexus	nexus-httpclient	3.26.0-01		364389d839db38d635408f7bf577c0653dc1d97b
org.sonatype.nexus	nexus-httpclient	3.26.0-02		bf9da94ad295f7586d5bca3f1721358c2782547c
org.sonatype.nexus	nexus-httpclient	3.26.0-03		1eeee98d3e852593a4634a4413640af1b20839c7
org.sonatype.nexus	nexus-httpclient	3.26.0-04		3eec8bf62250ee1bc891cd8f80eb985720307846
org.sonatype.nexus	nexus-httpclient	3.26.1-02		a60139e3fa0ac5a5a10362cde4dfc4927b1b0a46
org.sonatype.nexus	nexus-httpclient	3.27.0-02		de4c556f262ccc3f4eacdcd7916fc0c414fd2fd5
org.sonatype.nexus	nexus-httpclient	3.27.0-03		e9b6bf2d40d8e794155d8a25ad7502d0f7d3d95e
org.sonatype.nexus	nexus-httpclient	3.28.0-01		7cd606fe8d1ec82f1348cfcfad5b1561e9fd32e0
org.sonatype.nexus	nexus-httpclient	3.28.1-01		841fc816ead12fa7f0d1730e833149172e67ee98
org.sonatype.nexus	nexus-httpclient	3.29.0-02		a4885e0b6fa53e490137513a849a988571e3b4ec
org.sonatype.nexus	nexus-httpclient	3.29.1-01		6a092525bc002518331c4a9f07ee054e11d6f84e
org.sonatype.nexus	nexus-httpclient	3.29.2-02		9e53ce404cfcc72a531cdb3006e5c706e2d8dbcf
org.sonatype.nexus	nexus-httpclient	3.3.0-01		584652402b7dfa714f332fc95582db0796eb6ebc
org.sonatype.nexus	nexus-httpclient	3.3.1-01		13ac3dbd86e6e24bc9edea8c171362727d352657
org.sonatype.nexus	nexus-httpclient	3.3.2-02		1a2302e17ca1a2cab187caeadeec23da57b366b2
org.sonatype.nexus	nexus-httpclient	3.30.0-01		5c4693ddd49c10ba6bfaa323d90da5617b48b4a9
org.sonatype.nexus	nexus-httpclient	3.30.1-01		0d9fe67de70aa7a383131bb17cc22f52b5d9ebe3
org.sonatype.nexus	nexus-httpclient	3.31.0-01		283e6a3c09a4c5d6fdbcf0d16ce6d162609581ef
org.sonatype.nexus	nexus-httpclient	3.31.1-01		e88f7629f3c7d1820e27112bfbc6a72d46c5a044
org.sonatype.nexus	nexus-httpclient	3.32.0-03		57584d344be431687b37d6dcce37c092e7e46f35
org.sonatype.nexus	nexus-httpclient	3.32.1-01		707368da53c7bfd22e60379847d40abd1e7e52ec
org.sonatype.nexus	nexus-httpclient	3.33.0-01		74e49155769ddc2307e99a3ba207a0cbeb6bfd9b
org.sonatype.nexus	nexus-httpclient	3.33.1-01		1ce5de7f027c7b3c74ebd380c91b04e3dee491b4
org.sonatype.nexus	nexus-httpclient	3.34.0-01		c8f4c1676bcac9c1098d67e81b158c2dc723c4e5
org.sonatype.nexus	nexus-httpclient	3.34.1-01		28e6d6e93f4aa64dfd29c03934ce555f96e50ff0
org.sonatype.nexus	nexus-httpclient	3.35.0-02		2c214205c8660552b00d9a07721661ed1d0ce496
org.sonatype.nexus	nexus-httpclient	3.36.0-01		a11e39ceaaa4611ebefe0ac05eacb4a87a7bd4cf
org.sonatype.nexus	nexus-httpclient	3.37.0-01		55c1a3dce52920425b8b0e28df15d98ab45d241f
org.sonatype.nexus	nexus-httpclient	3.37.1-01		d0344e4b0c9214232aaa1a3af47c387788e073d0
org.sonatype.nexus	nexus-httpclient	3.37.2-02		b656d0afe549675bb2d39a7d6769f84e91a9ab8e
org.sonatype.nexus	nexus-httpclient	3.37.3-02		bfc2b9baed59904cde59e07ffd334b8e642ad51a
org.sonatype.nexus	nexus-httpclient	3.38.0-01		bc80b4c6ac5018409ba81621da44bfdfde3395a0
org.sonatype.nexus	nexus-httpclient	3.38.1-01		97a2a9d4e918735c4226a7ad95ca2caa00384eae
org.sonatype.nexus	nexus-httpclient	3.39.0-01		c0ae61308c3edc496766e881a54da866dce61836
org.sonatype.nexus	nexus-httpclient	3.4.0-02		e3abe32e68e9a1ebba91ef823794412deea2c595
org.sonatype.nexus	nexus-httpclient	3.40.0-03		dcb3ddcadcef660954d9c330aca007797dbd0eed
org.sonatype.nexus	nexus-httpclient	3.40.1-01		5cd1b8e122cf9e52888f71dfc0f77819af4109d7
org.sonatype.nexus	nexus-httpclient	3.41.0-01		4ed9363e8b1305080a138eba1392f6939dc4e381
org.sonatype.nexus	nexus-httpclient	3.41.1-01		79ff4a7d8c6ef4c41088aa7ad03afaad6f45054f
org.sonatype.nexus	nexus-httpclient	3.42.0-01		020fcf17ac953f046e461307c40c10dc6e027a6c
org.sonatype.nexus	nexus-httpclient	3.43.0-01		416c0f096f268fd39e1e25a916e240dde26deb26
org.sonatype.nexus	nexus-httpclient	3.44.0-01		9861e082046f393166f07249bb2df495285d6c39
org.sonatype.nexus	nexus-httpclient	3.45.0-01		a548caf50324a11db0c9cdedf4fb585f221f7fce
org.sonatype.nexus	nexus-httpclient	3.45.1-01		66995f3c0cbccc21a32f265c8c771ded1bfe53e5
org.sonatype.nexus	nexus-httpclient	3.46.0-01		21a885ebb17a911eb0793f6b780844e8e9e32876
org.sonatype.nexus	nexus-httpclient	3.47.0-01		09d3f9630b0fbdea8ef4ae0900df6218477c5e98
org.sonatype.nexus	nexus-httpclient	3.47.1-01		4d3d8686bd5ee9eaa3a1b51e2e15430273ce7d09
org.sonatype.nexus	nexus-httpclient	3.48.0-01		358cda76fe82e853654b0e7b6084658c46f4f5a7
org.sonatype.nexus	nexus-httpclient	3.49.0-02		a27d4056fdd7610b26bbd88f81c31680ea005fa7
org.sonatype.nexus	nexus-httpclient	3.5.0-02		f32a6e914eaf9fb0c75735c6167c55dfc5476e08
org.sonatype.nexus	nexus-httpclient	3.5.1-02		487ad9b671af61ce5d32e0856a58636b0a285927
org.sonatype.nexus	nexus-httpclient	3.5.2-01		c61ef2a7ac2cc4c56676704a12dcd52f9606c77e
org.sonatype.nexus	nexus-httpclient	3.50.0-01		67b720ac1f917652475a759159dabfeab14f5894
org.sonatype.nexus	nexus-httpclient	3.51.0-01		efd4b1f53d47f719f751d5c0393518ebfce6bf17
org.sonatype.nexus	nexus-httpclient	3.52.0-01		12bb6b41835f899c1a9bfc7ee799880fede64797
org.sonatype.nexus	nexus-httpclient	3.53.0-01		015472951afa929b5e5dc46dfc6ed81dfc095816
org.sonatype.nexus	nexus-httpclient	3.53.1-02		b5e4db9c204cc92d3f070e823a43c43bdf25dbba
org.sonatype.nexus	nexus-httpclient	3.54.0-01		55c8993538661f3a62b98c007d2b5ab6cb1af22c
org.sonatype.nexus	nexus-httpclient	3.54.1-01		b525eb3cc4a9a0ace3a86a2dddef39ce0cd85e01
org.sonatype.nexus	nexus-httpclient	3.55.0-01		4be75477e45e612bdb052f305c5069a8a3313dc4
org.sonatype.nexus	nexus-httpclient	3.56.0-01		cb57931fe7720ea127f91823cad1fe08df86b405
org.sonatype.nexus	nexus-httpclient	3.57.0-01		43e4a8660e3d565fbf94d18a41f584b009844d1a
org.sonatype.nexus	nexus-httpclient	3.57.1-02		2232c17d6a8c845e4b97e60eb69d2866c1549828
org.sonatype.nexus	nexus-httpclient	3.57.1-03		e1f2de3afa36ebfe71e6f2101d8e9dcfa37fccd0
org.sonatype.nexus	nexus-httpclient	3.58.0-01		513cb6fe65bfea04a02000ecc538a8702a8028b7
org.sonatype.nexus	nexus-httpclient	3.58.1-01		41df09cb1613c39305b6f4e0f9318e13ca0f392c
org.sonatype.nexus	nexus-httpclient	3.58.1-02		54d2904103ef7613e9472ce24dc832611517105f
org.sonatype.nexus	nexus-httpclient	3.59.0-01		354328f2b5728dfde7eed25e9e487633276b4a08
org.sonatype.nexus	nexus-httpclient	3.6.0-02		d2de4f8e96911b23ab80707a8629e1527a4bb96e
org.sonatype.nexus	nexus-httpclient	3.6.1-02		3baab6bcd03d1cfeea4f1b0e84faf75187f86443
org.sonatype.nexus	nexus-httpclient	3.6.2-01		d263865ee760476743728ba69f592511983c7623
org.sonatype.nexus	nexus-httpclient	3.60.0-02		a07ad141ab4c87459a73fb729aa8bf98f0167b7c
org.sonatype.nexus	nexus-httpclient	3.61.0-01		9a0562883e7ef1a08f79d4bacf40635eda0fb617
org.sonatype.nexus	nexus-httpclient	3.61.0-02		ac0b7ed4e042e938096c7f7cbe03053d194c6e02
org.sonatype.nexus	nexus-httpclient	3.62.0-01		823fd23a97f873e4e37932666b2cfb67b8994ca3
org.sonatype.nexus	nexus-httpclient	3.63.0-01		25e39135adcc97fcaee8d7b429129a4f046ef5fd
org.sonatype.nexus	nexus-httpclient	3.64.0-01		097ab26303f9f0c227c153cf2115665eab7a6f90
org.sonatype.nexus	nexus-httpclient	3.64.0-03		490c526104a294eac847bf015aef567a80252812
org.sonatype.nexus	nexus-httpclient	3.64.0-04		e85698ccd8646edfd4152bf1768a82a98a8bf56e
org.sonatype.nexus	nexus-httpclient	3.65.0-02		6a65dcc781955e4c339a882b6409b8a0bb57583e
org.sonatype.nexus	nexus-httpclient	3.66.0-02		4392992ff699d29148ad7da3751ee43d89d21b99
org.sonatype.nexus	nexus-httpclient	3.67.0-03		5ac10a02343de2fb90a5a69b275b60941853f296
org.sonatype.nexus	nexus-httpclient	3.67.1-01		a08e26dbd87334d8d7c80bab4eb8f315f8f86e4c
org.sonatype.nexus	nexus-httpclient	3.68.0-04		fc4ac12fd9c356f37c74c13a7278e230b300fbcf
org.sonatype.nexus	nexus-httpclient	3.68.0-05		N/A
org.sonatype.nexus	nexus-httpclient	3.68.1-02		11c733d74f027fdebe6103aed68d8fbdd801abff
org.sonatype.nexus	nexus-httpclient	3.69.0-02		e6216872fb1a042f7aa93036962ef7592eb093d3
org.sonatype.nexus	nexus-httpclient	3.7.0-04		8b512412f1a15f0f8dfafe17b120a655edc7ea7f
org.sonatype.nexus	nexus-httpclient	3.7.1-02		da3e8c2b647b3972aee7fbca77a8e1e596e4d6b5
org.sonatype.nexus	nexus-httpclient	3.70.0-03		8a20dbc4a363fc4dfe9342e8ceab2130ed078422
org.sonatype.nexus	nexus-httpclient	3.70.1-02		dbd1e0ba472202855d80bb3548c5241855787f91
org.sonatype.nexus	nexus-httpclient	3.71.0-06		413c1ec83bdb10ec90bf12c655025b06a1db6abb
org.sonatype.nexus	nexus-httpclient	3.72.0-04		ebb1e956e49f85b5d9114d1e9efa056080d82c57
org.sonatype.nexus	nexus-httpclient	3.74.0-05		ac5299921a65c017824c78587851510784e6dfc5
org.sonatype.nexus	nexus-httpclient	3.75.0-06		14e59308dad0a203e36717e0473ae0552d18dd71
org.sonatype.nexus	nexus-httpclient	3.75.1-01		cad4fa718c5e7db80e66dc1440057cf990757b4d
org.sonatype.nexus	nexus-httpclient	3.76.0-03		2bf2a80b551db25b46ec6ef23154dfb28a3f1448
org.sonatype.nexus	nexus-httpclient	3.76.1-01		1757990c6111070bd3ef524dfd85b04ee8c74014
org.sonatype.nexus	nexus-httpclient	3.77.0-08		21a02db6b43776b5d20d41d7eb187a92a6a6fe72
org.sonatype.nexus	nexus-httpclient	3.77.1-01		5bb963e485f16b812134b1154f2a2d2330cbf360
org.sonatype.nexus	nexus-httpclient	3.77.2-02		7f18427aea9dc7acada376170f95f02b58247b9c
org.sonatype.nexus	nexus-httpclient	3.78.0-14		1db4c043157eb26da89625fb508d0852fde5ff31
org.sonatype.nexus	nexus-httpclient	3.78.1-02		32464f094053308182ddf3a94f7523efe923c106
org.sonatype.nexus	nexus-httpclient	3.78.2-04		ea2798a9d214891b9b4941380595d79bf375f583
org.sonatype.nexus	nexus-httpclient	3.79.0-09		f620c2bf0056bd19ff3e2ccec4d58a32cc4b4b37
org.sonatype.nexus	nexus-httpclient	3.79.1-04		5db1724496face90f212cb71a30714382b708e73
org.sonatype.nexus	nexus-httpclient	3.8.0-02		1a9d3fe418df08eda2bacacbc6d8305c46225d18
org.sonatype.nexus	nexus-httpclient	3.9.0-01		0523ef587ec4b250cba3fec371cdd6a2fc1744ec
org.webjars.bowergithub.zurb	foundation-sites	6.5.0-rc.1		c2763cb4c554eef5ca83da7385d688bfe9a5410e
org.webjars.bowergithub.zurb	foundation-sites	6.5.3		f84cd99f795a007e1b5707d71a8617775b501ed0
org.zapodot	embedded-jms-junit	0.1		291c08c85ba092c56f45ead45b5adc7809586745
org.zapodot	embedded-jms-junit	0.2		59867267967d4f5e3fc5f8aa27230a04c10a3620
ro.dragossusi.kodein.viewmodel	annotations-android	0.0.2		N/A
run.mone	app-common	1.4-jdk21		054dbc365bcd454be83e97c82ac5a0cd320d4c92
run.mone	app-common	1.4-jdk21-1		7bdf414f4aa4dd094789c3c45bd07c8dca3cd8d3
run.mone	app-common	1.4-jdk21-2		25c00732b88d770f77d77d803fc8482e616deac0
run.mone	app-common	1.4-jdk21-3		ec42d17394a0401f774a9feacea4e1394d48c236
run.mone	app-common	1.4-jdk21-4		71284882f278b139e87235ca56c5ef716b30138a
tz.co.asoft	persist-client-js	0.2.10		N/A
us.careydevelopment.ecosystem	jwt-security	1.0.0-RELEASE		7ec45fbba306350152e6c49a472d1198c1d0b112
us.careydevelopment.ecosystem	jwt-security	1.1.0-RELEASE		5a66ab981a0259b22f7413347f11283f193272ce
us.careydevelopment.ecosystem	jwt-security	1.2.0-RELEASE		ee455e4d298a9c38c4c39e4130ef877061981562
us.careydevelopment.ecosystem	jwt-security	1.3.0-RELEASE		65d3a51f7303d05501cf00a8cb93b758fac2bc52
us.careydevelopment.ecosystem	jwt-security	1.4.0-RELEASE		6f31c5c6cef5b786c1aa1221f74054e91c7674a6
us.careydevelopment.ecosystem	jwt-security	1.5.0-RELEASE		a663b63c911dbc491bc012ecdcbb0ccc375cb6af
us.careydevelopment.ecosystem	jwt-security	1.6.0-RELEASE		57a0e624dbe5652417e68e73adb710fdf8802991
us.careydevelopment.ecosystem	jwt-security	1.7.0-RELEASE		15a21a2bae0519af5aacfdbc98117fbdcbfebf6f
us.careydevelopment.ecosystem	jwt-security	1.7.1-RELEASE		7b2dd73f51955941d66955d911d311a57d417561
us.careydevelopment.ecosystem	jwt-security	1.7.2-RELEASE		d766a850809261835167b1e77218f44ac3fce52c
us.careydevelopment.ecosystem	jwt-security	1.8.0-RELEASE		7fcd388ae2923fc630873f0dc476e729d9a6c8b1
us.careydevelopment.ecosystem	jwt-security	1.9.0-RELEASE		9b5601eb29e753cfcb1ac79a4d5e5b25302828e2
us.careydevelopment.ecosystem	jwt-security	2.0.0-RELEASE		18494ecb053739f8891430a565e821afdcd27156
us.careydevelopment.ecosystem	jwt-security	2.1.0		a79cb8c3d52a1790dd2d8b17b69b8ce1694e2886
us.careydevelopment.ecosystem	jwt-security	2.1.1		d6a5d4d671b0c726eaab3831fdf2c6bf7771e5d1
us.careydevelopment.ecosystem	jwt-security	2.2.0		6c6d6a12fd512c1eeff439a6c4e772c5c7765fa6
us.careydevelopment.ecosystem	jwt-security	2.3.0		ad8dc8bef73fd5552d2e79d89150915d8aa5ba72
us.careydevelopment.ecosystem	jwt-security	2.4.0		efc97194d641fa3558085a14903366da34922e68
