ai.systema	systema-sdk-android-debug	0.1.0-alpha		N/A
org.wvlet.airframe	airframe-http-finagle_2.13	23.1.0		dfca6e99a2ca48f684b2220d4bcfb7de20892a0f
org.wvlet.airframe	airframe-http-finagle_2.13	23.1.1		711c18069517108bbaef27f9fa76ed371eabe7dd
org.wvlet.airframe	airframe-http-finagle_2.13	23.1.2		08b4dcb25c54fde2205961fd7628b44f3b5117f0
org.wvlet.airframe	airframe-http-finagle_2.13	23.1.3		a55c1bddcb6593823b028612259283c3ae8dd8fe
org.wvlet.airframe	airframe-http-finagle_2.13	23.1.4		0ee86127ac7742266823e76ae0bc1136f9cb1e24
org.wvlet.airframe	airframe-http-finagle_2.13	23.10.0		0064c16ea55ca94a43a7489113405baf5026792c
org.wvlet.airframe	airframe-http-finagle_2.13	23.11.0		e4e6adc48b7d84209375cb22f247df3bd83c29b0
org.wvlet.airframe	airframe-http-finagle_2.13	23.11.1		6c8a6d1a3ea04d7c53173c12f55b1a4a75f462ea
org.wvlet.airframe	airframe-http-finagle_2.13	23.11.2		f5c829a67819c3ac5d7bfd875740a57040426f0b
org.wvlet.airframe	airframe-http-finagle_2.13	23.11.3		e9a33a3fd3d9a30dd1867d718a2b4b51f9016899
org.wvlet.airframe	airframe-http-finagle_2.13	23.12.0		f6b74475c0f36c9b32f0e9bab0a7451d2a5e1ce5
org.wvlet.airframe	airframe-http-finagle_2.13	23.12.1		e5882065760cf2aa7f9442f840bbd7367bafffd9
org.wvlet.airframe	airframe-http-finagle_2.13	23.2.0		170a11b08b99dfcab8e9dfdb83dad43accd4014b
org.wvlet.airframe	airframe-http-finagle_2.13	23.2.1		13e5733430b2e61fa8fb38182693af1597c56f2f
org.wvlet.airframe	airframe-http-finagle_2.13	23.2.2		17be6be0bf1de0ca6ce4943c79eca6b96d0108d8
org.wvlet.airframe	airframe-http-finagle_2.13	23.2.3		f52d96a14c719008baa3a0ef2e33fcbd658f7910
org.wvlet.airframe	airframe-http-finagle_2.13	23.2.4		f27ba652484041a52bfbcf78b0b260eb0b9852aa
org.wvlet.airframe	airframe-http-finagle_2.13	23.2.5		9b818f475399ad816af4ca512b86b289320648a9
org.wvlet.airframe	airframe-http-finagle_2.13	23.3.0		a42055a1acdbbaf38b33742235b881b839087331
org.wvlet.airframe	airframe-http-finagle_2.13	23.3.1		237cb37832c50fb112ea1d0edc85994ff0b38c6c
org.wvlet.airframe	airframe-http-finagle_2.13	23.3.2		a3b63ff2921bcfcc613addf5c065bd79874fb898
org.wvlet.airframe	airframe-http-finagle_2.13	23.3.3		5ea3245ac0adcec81dbca158c049e8c21dd67284
org.wvlet.airframe	airframe-http-finagle_2.13	23.3.4		35d619bbd4a6dbaa8bbefaa62e0e3c6809c6190d
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.0		5899735e201cf80b48feded37c9f005b73fd78e6
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.1		a52723422154a95726ec53fd758d833923838140
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.2		4f9e61a7c86188006233e674996fe46470119cc5
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.3		fd597c9b6457a2618dcd72fce346c86f7984eb18
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.4		1e088763df16f609f54da45738269cfdc6e13a3a
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.5		4dae8a8cb505a75f051d464932795c52ff67b496
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.6		1acb96f6be32370d497a93ad2021dfa84ab68163
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.7		d945d6b940139d0fc4c3eb6a7d043e7821e2e82f
org.wvlet.airframe	airframe-http-finagle_2.13	23.4.8		313569768e3a7c24d0ea120f3c971f83eb498399
org.wvlet.airframe	airframe-http-finagle_2.13	23.5.0		fc8b4840b65a51b2c8e386e103d180fd010f4089
org.wvlet.airframe	airframe-http-finagle_2.13	23.5.2		6d625775cb48b2442f986b2327f72d7031633960
org.wvlet.airframe	airframe-http-finagle_2.13	23.5.3		7d38622a63e9fc1d1917a8730b356bc4f06bec8e
org.wvlet.airframe	airframe-http-finagle_2.13	23.5.4		b665b8ef932fab7279abe5a966a0c44a461b5c03
org.wvlet.airframe	airframe-http-finagle_2.13	23.5.5		4fc79a7083ed5e5da5fa170bb7186ab53f0c9114
org.wvlet.airframe	airframe-http-finagle_2.13	23.5.6		0ddb4bcfcdbab86b8e643ab3aa7550d3529efec9
org.wvlet.airframe	airframe-http-finagle_2.13	23.5.7		ea19669aa3e1e281c60628c46393d2dd58216e34
org.wvlet.airframe	airframe-http-finagle_2.13	23.6.0		735224088bb551536778ef39aeb4e369dcf950ec
org.wvlet.airframe	airframe-http-finagle_2.13	23.6.1		e4d32c75e2396168cfa7f3dc140d66f2fe7020ef
org.wvlet.airframe	airframe-http-finagle_2.13	23.6.2		f33036410391c26a2ce25de17d263a319824d563
org.wvlet.airframe	airframe-http-finagle_2.13	23.7.0		ebbf6f5fa4538d644d659535533397296d93f8a2
org.wvlet.airframe	airframe-http-finagle_2.13	23.7.1		a477788fd24b5708b55ca36a21d5f5031c99b4da
org.wvlet.airframe	airframe-http-finagle_2.13	23.7.2		537c0e0b528930d68fda34ea98b756cfd8736ac4
org.wvlet.airframe	airframe-http-finagle_2.13	23.7.3		850e5cf1ace7f35e652dff4ea088f636f541de96
org.wvlet.airframe	airframe-http-finagle_2.13	23.7.4		489f61b2b3440215304011abbdbef9a5bd35a0ec
org.wvlet.airframe	airframe-http-finagle_2.13	23.8.0		0fa589828e2cd5967a7cb14062482de818030800
org.wvlet.airframe	airframe-http-finagle_2.13	23.8.1		bbec591d7fe1cc5383b32f948dd31cca2fc3b9bf
org.wvlet.airframe	airframe-http-finagle_2.13	23.8.2		733d0d63937a8c15e3c8b5f3dd4716fb1b0a72a6
org.wvlet.airframe	airframe-http-finagle_2.13	23.8.3		25c5034621c49f64e72f60d6edb881ae198b242c
org.wvlet.airframe	airframe-http-finagle_2.13	23.8.4		1fb4c023fa021d02886a6c8141f1b1edd97b79e1
org.wvlet.airframe	airframe-http-finagle_2.13	23.8.5		0f2da65446d0971c5096ee6280a70b03f9d5c1b7
org.wvlet.airframe	airframe-http-finagle_2.13	23.8.6		6a50356b45a8b161d038f114925c5ca037e04478
org.wvlet.airframe	airframe-http-finagle_2.13	23.9.0		78f6a60afe23eb5f339f68a14a03143d593b4182
org.wvlet.airframe	airframe-http-finagle_2.13	23.9.1		398446e8b58e911b5d8817561ee3ee272e63f689
org.wvlet.airframe	airframe-http-finagle_2.13	23.9.2		6032034c256e10aa65a8390e37b1765b4ddfed81
org.wvlet.airframe	airframe-http-finagle_2.13	23.9.3		df995cf47a9a6febe39497f282f7d77c29de07af
org.wvlet.airframe	airframe-http-finagle_2.13	24.1.0		355ae863f3cb8f9e32911ac71ab3ec596db844d9
org.wvlet.airframe	airframe-http-finagle_2.13	24.1.1		6b1a78b5763a0b8c2281f8975e2f27a7a83941e0
org.wvlet.airframe	airframe-http-finagle_2.13	24.1.2		5d683ff2199ac53b630bcae195dd635641dee22a
org.wvlet.airframe	airframe-http-finagle_2.13	24.10.0		99d9e1fc3cf32f9adde38b386d8b11faa4f3017d
org.wvlet.airframe	airframe-http-finagle_2.13	24.11.0		124d416047e108eb974a09154d87ba7c73e8fd12
org.wvlet.airframe	airframe-http-finagle_2.13	24.12.0		d4b1934fa8e623e3e1c37d062ddc88ac0be5972e
org.wvlet.airframe	airframe-http-finagle_2.13	24.12.1		0221443a8f90940496bf14dc7e74a907b8326ec9
org.wvlet.airframe	airframe-http-finagle_2.13	24.12.2		d5a2ad6e4b1e8f2d44c55453db866e89b953e69f
org.wvlet.airframe	airframe-http-finagle_2.13	24.2.0		ca6347e187c3dc1d423a5de400033da8ee142c8e
org.wvlet.airframe	airframe-http-finagle_2.13	24.2.1		4d80099085fbe545d8de4e32f690f21aba81aa1e
org.wvlet.airframe	airframe-http-finagle_2.13	24.2.2		5736bb8472d124763b96bd55f52c54fd8fa87944
org.wvlet.airframe	airframe-http-finagle_2.13	24.2.3		0fcae7541042d138f9907a95f3bf4b3361033f28
org.wvlet.airframe	airframe-http-finagle_2.13	24.3.0		88e02c66b6ce07d0b00e2cd98b714ee31a05dce9
org.wvlet.airframe	airframe-http-finagle_2.13	24.4.0		759657720c527ae68a55e5361fd7ac940068bc10
org.wvlet.airframe	airframe-http-finagle_2.13	24.4.1		a9b7f7335eeede58daebceb3c486a331dae03a66
org.wvlet.airframe	airframe-http-finagle_2.13	24.4.2		6054c074f8546b98be1f6f33c949eadb515b7ca2
org.wvlet.airframe	airframe-http-finagle_2.13	24.4.3		4bbb79e1515ef15240fa85f9d9f76b1e773ccc5c
org.wvlet.airframe	airframe-http-finagle_2.13	24.5.0		58228a22fbc0ebcbe5cbce59e5b2bf4416a8a27e
org.wvlet.airframe	airframe-http-finagle_2.13	24.5.1		bbb0aea30e97e702debb1b28ddbe19d5b5a149b3
org.wvlet.airframe	airframe-http-finagle_2.13	24.5.2		2e50188c39f7ee6075e7aa1f99c76c025487a87a
org.wvlet.airframe	airframe-http-finagle_2.13	24.6.0		e42047090fb2006c9184ce179a3172961601e3ba
org.wvlet.airframe	airframe-http-finagle_2.13	24.6.1		66f8ce924e15a3b846208080c4e02ed7de04e46c
org.wvlet.airframe	airframe-http-finagle_2.13	24.7.0		ef38307e638feb2f5ed8fba3528980181df254b8
org.wvlet.airframe	airframe-http-finagle_2.13	24.7.1		a79c4b0778d3796d64db751b80fe896a6eefdee7
org.wvlet.airframe	airframe-http-finagle_2.13	24.8.0		7d99816569a1c4cc210c3cd9afd3729fe22df101
org.wvlet.airframe	airframe-http-finagle_2.13	24.9.0		4f81f2cca10c0f4552b5efac7924c1ba5ec7f5f9
org.wvlet.airframe	airframe-http-finagle_2.13	24.9.1		4f621e4299daeb23e55868332f7589fa2332b514
org.wvlet.airframe	airframe-http-finagle_2.13	24.9.2		dc117cc2cfe7e4775affed52421ef67f71cd2d32
org.wvlet.airframe	airframe-http-finagle_2.13	24.9.3		24725951ecec7344425cde7420f2ac37ba1938fc
org.xowl.platform	xowl-service-statistics	0.1.2		6959890b57974a83105b87abfa851d5adfa6c728
org.xowl.platform	xowl-service-statistics	0.1.4		f5d9776d5b5cdaa9e4559de0726ef3236318f512
org.xowl.platform	xowl-service-statistics	0.1.5		ec8113893baace065cad610f8731d2dd6541ebc5
org.xowl.platform	xowl-service-statistics	0.1.6		69d8baf82cddf71d69c12c639f67069e9c0f3f38
org.xowl.platform	xowl-service-statistics	0.1.7		b9c16165a9e8ac86e3bc2ee3034cb13385edf4eb
org.xowl.platform	xowl-service-statistics	0.1.9		c1d55009a1b360ae9b8eb487861b0e396f2fc0cb
org.xowl.platform	xowl-service-statistics	0.2.0		82b731bf916f2be5ba65838b9d36c9e58ce55b57
org.xowl.platform	xowl-service-statistics	0.2.1		d9680a1b2730e047f7be1374755e7e52d11c6206
org.xowl.platform	xowl-service-statistics	0.2.2		64dae393e5aec3a9d4627bcef91074e63a89ec27
org.xowl.platform	xowl-service-statistics	0.2.3		27a4b4a294c16a83c2a4b3919dbf894748c4c6d1
pl.mareklangiewicz	template-mpp-lib-jvm	0.0.01		6b04683d350db2344be2346cd8fd57840b43d249
pl.mareklangiewicz	template-mpp-lib-jvm	0.0.02		803b97f3c2545a2a03563e558826070679e81744
se.swedenconnect.schemas.csig	sap10-jaxb	1.0.0		502bea5c9186825560ca605cc6e2cc76a1e04ba6
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-36-8856669f		7f521d2d650288131f0f8db04a000a1c6e354e4c
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-38-dd60a0b5		d0367c98d75e479502cecf50047ec50a269654a5
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-39-72f519a6		d8930ef93668ec172ef16eccce059086e4e34e35
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-40-d95c3b3d		977eca105eaa1528a1d453a30e93eca73af6887f
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-41-26a93d9c		f6307618c0100f262cc8d4ff81284c1d2965e6a2
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-42-a9b51919		86221b90448caab3c61346c5fb558f8507b7153d
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-44-1f535bd1		a640938c34799b87449216fe5df8ab0df960f79d
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-45-9c598c7c		4f98f65ac7a6ab228696aaac070bf6b1df51aaff
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-48-6c09dd71		da2d80c5dbe6d96c3cb6b744b108e72a8595b002
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-49-82b3e605		6d048eb044c709e6f9e10a0da5b42f038a6770d8
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-50-9a35e1dd		e72ec1c149b7036c6239fb42872c9c6953952a2a
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-50-f03f2d82		8781aa04ff0bae78a4350de00da38afc3acfc17d
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-58-8d00463c		99952ee98bdd0378b10bb6f21b56dccc156cb210
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-67-83057fea		ea5ff04226c8052ea23afdc7631bb0e3d823aaf9
sh.almond.tmp.ammonite	ammonite-runtime_2.12.16	3.0.0-M0-67-fcfedca6		3f0528b32d0cb61758d4b4be89035ac5c4544ea2
top.hendrixshen.magiclib	magiclib-better-dev-1.14.4-fabric	0.3.24-beta		58a55c03555195b8652dbabac0eaaf00482c3dab
top.hendrixshen.magiclib	magiclib-better-dev-1.14.4-fabric	0.3.26-beta		229e8a57cde0d873a08d5253c89986069086b7cb
top.hendrixshen.magiclib	magiclib-better-dev-1.14.4-fabric	0.3.27-beta		ee998d432ccc77741bec2a3216acb82ee6552e1a
top.hendrixshen.magiclib	magiclib-better-dev-1.14.4-fabric	0.3.28-beta		7210100d925f6431fc58f3213a722d4420f76047
top.hendrixshen.magiclib	magiclib-better-dev-1.14.4-fabric	0.3.30-beta		9babd4b20e92279e7ad2e6dacb20c8b495cd5478
top.hendrixshen.magiclib	magiclib-better-dev-1.14.4-fabric	0.3.32		79c351bee9eb0c143ef28d025908bd1fff264cf9
top.hendrixshen.magiclib	magiclib-better-dev-1.14.4-fabric	0.3.32-beta		8fa314cb18334f0f1217000a54d6b9d812edfac9
travel.wink	payment-sdk-java	19.0.13		c3a5fdd6c069013216d0ea0429f6a52934ce1b79
travel.wink	payment-sdk-java	19.0.17		bc03836d16b8e0442a3ce1f9f4a535e68930b647
travel.wink	payment-sdk-java	20.0.0		41d5f4791c037dbcdac35f3944fb50b6f4c554a8
travel.wink	payment-sdk-java	20.1.0		ca823704e391f709f5e6c7e61712d8e4e05ba735
travel.wink	payment-sdk-java	20.1.1		569cc88b9ff7e68d6cdfd012ccb6534d219d0a9a
travel.wink	payment-sdk-java	20.1.2		60d3479f5af0f209bcab448710c792a347bfa612
travel.wink	payment-sdk-java	20.1.3		0917e66fe2bac56fa9ae94eeb12c42a9f98b81ab
travel.wink	payment-sdk-java	20.1.4		9d339fedadc00b95b4ccd578d177b305cab1b138
travel.wink	payment-sdk-java	20.2.0		cad5fd7bf78df4dad25a8985b3fe4ae633dbab53
travel.wink	payment-sdk-java	20.2.1		d50a56e7c5c069e69cd1bc67598ff0aadd1c31d1
travel.wink	payment-sdk-java	20.2.2		f968355ed7142c667d8366d708c6cb1b8655e4e4
travel.wink	payment-sdk-java	20.2.3		bf82724084b14ae52205892adf354f7b3d45df3d
travel.wink	payment-sdk-java	20.2.4		d7176798d3ea6b53bf924a7f89cf3a2f50977bfb
travel.wink	payment-sdk-java	20.2.5		b6e077a9fc3ec66eb1a0d60c0fd8303ff13dd4b3
travel.wink	payment-sdk-java	20.2.6		3c3a11f244f89c855636df6e8e1ff72b513822f6
travel.wink	payment-sdk-java	20.2.7		b26cdf0d9ae5f3037421597ea2602c35c36eba9e
travel.wink	payment-sdk-java	21.0.0		e9dab694bbb8faeb1fdff0d74b447ae97b6058b9
travel.wink	payment-sdk-java	21.0.1		26515b4017c31260efbf18dcd597362c1754bad1
travel.wink	payment-sdk-java	21.1.0		0a17da35b69eb1d7e2d114959d574b2f14e6a1dc
travel.wink	payment-sdk-java	21.15.1		b4e5aca29a9807a514b781b0c45701b51177a5db
travel.wink	payment-sdk-java	21.16.3		7f99000b0abd6e5a9d7e4e246a3319bc2d066555
travel.wink	payment-sdk-java	21.2.1		c5f2d817bab63e4a42de392e876e7e0f964d307c
travel.wink	payment-sdk-java	21.3.0		bbfdaf0b3e64cd846402a09280ada091462d83e9
travel.wink	payment-sdk-java	22.0.1		2bd237a60863283ac00e2187cffaa6152c6ad6fd
travel.wink	payment-sdk-java	23.1.0		5111a5ad454e9096385a18c6cdf9adc50c912bfa
travel.wink	payment-sdk-java	24.0.0		14a8ccccf3cd647a022a0be17758f34a2e168d01
travel.wink	payment-sdk-java	24.3.3		cf8a9c69d75760ab4fca6517fc515daa3dc31fe1
travel.wink	payment-sdk-java	24.7.0		952bcc2b0f05aa556e3d7f0d4a481cfcb263a740
travel.wink	payment-sdk-java	25.0.3		0bc03567246dd79a6d991a52356fd5826156ad63
travel.wink	payment-sdk-java	25.1.0		b5c123a81262d2a8454d4c78f2b6d5b385052782
travel.wink	payment-sdk-java	25.2.3		dd7a2ee37e29c7e517e49696617137227e78b5ab
travel.wink	payment-sdk-java	25.2.7		848802288fdcceb85ad1f3e3bdfff490184cbf0e
travel.wink	payment-sdk-java	25.3.0		cb91834794d411c65a1537fa36675ef8c2086a84
travel.wink	payment-sdk-java	25.4.2		c1df76e2d796e0c7e055c4ae2352a2cf48928a16
travel.wink	payment-sdk-java	25.6.4		764763e3692bb393ae03104d75ade34ae8e90a10
travel.wink	payment-sdk-java	25.6.8		69b02def5d482a24fd5cdb1f969008c39b36abd3
travel.wink	payment-sdk-java	26.0.3		ced905863bf4eae0957c02c249e169047fde1d28
travel.wink	payment-sdk-java	26.1.1		6270e64ea2c2cfaa00283b2f625d62940de9fea9
travel.wink	payment-sdk-java	27.1.1		1a571511ba170898a37a004345bf8e1dbd925d54
travel.wink	payment-sdk-java	29.0.0		d58ff255f2a769adb155dfa477390e8008b34f62
travel.wink	payment-sdk-java	29.10.0		1f8894d9df5a2dcb031fbbaef0e641cb983d5e72
travel.wink	payment-sdk-java	29.11.0		482552c93bebce627a30795a92aeb01779a51521
travel.wink	payment-sdk-java	29.12.0		c430206413e320595a0ed6b5435b932b5f1f887d
travel.wink	payment-sdk-java	29.19.0		a703d65d4f02c4ab82ac45679588b31dba0a77ad
travel.wink	payment-sdk-java	29.20.0		509d6b98332ff0818450fbedfbf583fb01ae1479
travel.wink	payment-sdk-java	29.23.0		a5ff403cdaea135f6a7e1175c99459203e499369
travel.wink	payment-sdk-java	29.24.2		115754df3ba250b173c309f279e585d483859da9
travel.wink	payment-sdk-java	29.29.1		0bdda19cd20d0cdb95031627323ce17e60169980
travel.wink	payment-sdk-java	29.3.0		1bcffdbb523a20921f79126be67820662a82471f
travel.wink	payment-sdk-java	29.30.0		7d8a8a51280764fe87b0cb05b320609209e514c0
travel.wink	payment-sdk-java	29.31.0		b839ef036f0fc4a60a977a7f089a2b2a940ca6d6
travel.wink	payment-sdk-java	29.35.0		2379c52b8273318ce730f5820e578a5a2efdd4a4
travel.wink	payment-sdk-java	29.36.0		ce04d155ec549553c49f5ba2b4a1b05a0a0d3f8e
travel.wink	payment-sdk-java	29.41.0		31814e8bf6a68be71f98e9fe8bde639710c20dda
travel.wink	payment-sdk-java	29.42.12		339c6a76f016348760286973b7fbfd4cfad9447a
travel.wink	payment-sdk-java	29.48.0		0a1193f9124175b591db7f66ee9672887f8d09f2
travel.wink	payment-sdk-java	29.53.5		acf14e588fdd6e3c7828d7344b98598de9a3aec3
travel.wink	payment-sdk-java	29.53.6		a672c09ceb39c043dce6f580ef2e86551089baf0
travel.wink	payment-sdk-java	29.56.0		35f2681bf034d1cc3076c03f52abc42f6c92423a
travel.wink	payment-sdk-java	29.57.0		f6288727ce1b60d6e07d9b873c2e44d083a4ab81
travel.wink	payment-sdk-java	29.58.0		ae57c3aaddc0229c746384ae9c4cdd15826b526f
travel.wink	payment-sdk-java	29.59.0		4fa938aa88f9f5d5b9aa28c2f5058c49f20c04a8
travel.wink	payment-sdk-java	29.61.2		2ccc8f03d3a44250c861dc2ea775029dfb520dfd
travel.wink	payment-sdk-java	29.62.0		78ddfb587e5554a0e5db8e0a18054bd20f1a1055
travel.wink	payment-sdk-java	29.62.1		78355f6d8f1e6df25f6e5cecf2128b4273d8a235
travel.wink	payment-sdk-java	29.64.6		924796d7e872ac365c824264905fc5f57fb7cb40
travel.wink	payment-sdk-java	29.65.4		a2eeb2e6041d393dfcd74a801e894f90f0a42f43
travel.wink	payment-sdk-java	29.7.0		1525d8b599cd739c432b03a41df9c7656277141a
travel.wink	payment-sdk-java	29.8.0		4aa059db42f12de49bb30b5ed2735f045f8ce5de
travel.wink	payment-sdk-java	29.8.3		05e2630c88b6c11e349232aad1ded92e1ca531db
travel.wink	payment-sdk-java	29.8.8		c62d407c491de20416569edec670f84952436bfe
travel.wink	payment-sdk-java	30.0.0		88a82a1400959b40034c6aeafbdc9793b35bc65f
travel.wink	payment-sdk-java	30.1.1		2bd9ce23529de446dbd749d03ad7b77a781b312a
travel.wink	payment-sdk-java	30.2.0		639c1d9cb33b883e589e937148a6567f97c6b447
travel.wink	payment-sdk-java	30.2.1		1ca159a4ab5f26f50197df4f86197c01d8df2b39
travel.wink	payment-sdk-java	30.3.1		c2a16fbf3cdc9e01a8a4a1152a090536fafc6a5d
travel.wink	payment-sdk-java	30.4.1		9ff21ee655afbd08fba95523a1f188f86869ad89
travel.wink	payment-sdk-java	30.5.10		e9ef0670522a604d4bf31c90cbe71bf40878c860
travel.wink	payment-sdk-java	30.5.13		1db3689bee48a718de2261c5c271d1fb0e1295bb
travel.wink	payment-sdk-java	30.5.15		70071561aa50f9727f106f76e6133efb38a7d98a
travel.wink	payment-sdk-java	30.5.16		fd38d55e998d1c3b64841b3419ada68fc5390bd9
travel.wink	payment-sdk-java	30.5.17		d439bacaa54f1661488972a336e3d94309d653ba
travel.wink	payment-sdk-java	30.5.18		b348af4ecf6bf5809f4b864e7d4255762807e96c
travel.wink	payment-sdk-java	30.5.19		50e4dc9bc46707663f41fbe6abf0fc059acb840c
travel.wink	payment-sdk-java	30.5.2		81b4d52e5bebe2d2c93aa63e9bbaa4a7b06040af
travel.wink	payment-sdk-java	30.5.20		e89b814c755385223d45a123c447b4cce5f2a360
travel.wink	payment-sdk-java	30.5.21		d70fd872d43cfef43c09b7901b354ef722452d3d
travel.wink	payment-sdk-java	30.5.22		66b63ca74e12218298af653c78b9661d83e35603
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	2.0.17		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	2.0.17	metadata	2ea676c9de01be90adf0d9fb7551915c98b99306
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	2.0.18		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	2.0.18	metadata	3eb2aebb6688f24617f33efe5b7baea7fc20797d
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.1		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.1	metadata	6d6e6a6c24285a45c1b85bd4a4c2116087a9087c
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.11		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.11	metadata	6a62771823b9b1e3d91b866cd31230a649cb1a0b
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.12		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.12	metadata	56958870019e742351a21556e9c19b9c4f818fb1
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.13		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.13	metadata	03be8887112a96cca75d05286e0f6596c77f404b
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.14		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.14	metadata	01fbd3e0a517a4b9ef3ad30e59e51a57ff26f71c
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.15		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.15	metadata	fca0e02d7b190259df59b6c639f97aeb30e92a52
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.2		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.2	metadata	8c65c3a9ff2ed8468c25b1cd7cccaec050eae3c6
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.3		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.3	metadata	f37041beec2c203aa6175b18f491c86f426b42b8
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.4		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.4	metadata	7f13e2a72564a899fd32a0eaaa07da8a1fd8ce11
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.5		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.5	metadata	adac9266700e9f035a00e0c181a1b319b6ed3462
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.6		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.6	metadata	0ce5e3fe2ffb5b2e7b4e8b2dfcc01c9dfc32e501
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.7		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.7	metadata	153b37e6c905144494e3532392ee07a36291b3d5
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.8		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.8	metadata	88037e1550c2caf0ab1671acf892684e29a3ac77
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.9		N/A
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.0.9	metadata	6de4256f0bd8b5ae6744fb1c6f46d75fe15642e4
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.1.0	metadata	8084a47b1e78e9f522c69b4c834c4e1c6431faff
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.1.1	metadata	80392c7d01d08e4413c82dd0f26c2a1022109374
tz.co.asoft	koncurrent-later-coroutines-watchossimulatorarm64	3.1.11	metadata	973c18dbad0fc6fbfaa0e81e8c0e24d54dea0ee4
