be.atbash.ee.security.octopus	opinionated	0.6		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.13.5		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.14.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.14.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.14.2		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.14.3		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.14.4		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.15.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.15.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.2		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.3		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.4		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.5		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.6		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.2.7		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.10		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.11		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.12		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.2		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.3		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.4		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.5		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.6		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.7		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.8		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.3.9		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.4.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.5.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.5.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.6.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.6.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.6.2		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.7.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.7.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.7.2		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.7.3		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.8.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.8.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.9.0		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.9.1		N/A
net.folivo	trixnity-serverserverapi-server-linuxx64	4.9.2		N/A
net.jetblack.feedbus	adapters	0.0.1		9f3b539acb821e5dd471ed06bbec38846c6d3aea
net.liftmodules	lift-jquery-module_2.5_2.9.1	2.3		52a4a5590766c9d22d0097d88712a53acc6b73f9
net.liftmodules	lift-jquery-module_2.5_2.9.1	2.4		6b8e5e9d64e88008a12ef86e5f0a3b60eb7efb4e
net.liftmodules	lift-jquery-module_2.5_2.9.1	2.5		ef2ca81e4b266982af954dd1d25e67da59dce29c
net.liftmodules	lift-jquery-module_2.5_2.9.1	2.6		ac7aec9af5d620776cb9f21ebb9c345b22461810
net.liftmodules	lift-jquery-module_2.5_2.9.1	2.8		2b46e7780eb0c6053b960dee9fe6ab008dd46a28
net.mbonnin.sqldelight	runtime-watchosarm64	1.5.5		N/A
net.mbonnin.sqldelight	runtime-watchosarm64	1.5.5	metadata	b9f83894a885ae1c4ecddff0fb27faaffa7e31a3
net.mbonnin.sqldelight	runtime-watchosarm64	1.5.6		N/A
net.mbonnin.sqldelight	runtime-watchosarm64	1.5.6	metadata	aa6c81dd548beae0628668fb89c851509a9336a0
network.chaintech	qr-kit	1.0.0		b71256b0b5cc1d7a020ccd1ba4df8e4c0cd826b8
network.chaintech	qr-kit	1.0.1		b71256b0b5cc1d7a020ccd1ba4df8e4c0cd826b8
network.chaintech	qr-kit	1.0.2		b71256b0b5cc1d7a020ccd1ba4df8e4c0cd826b8
network.chaintech	qr-kit	1.0.3		9f91d62dab7bbd4f33d38b817c2eafb4ae884fa4
network.chaintech	qr-kit	1.0.4		9f91d62dab7bbd4f33d38b817c2eafb4ae884fa4
network.chaintech	qr-kit	1.0.5		48873e3b591ed73859f747e2a6bd26e2b3733ed4
network.chaintech	qr-kit	1.0.6		48873e3b591ed73859f747e2a6bd26e2b3733ed4
network.chaintech	qr-kit	1.0.7		b443be904ba4e438c5080a956d21707243815754
network.chaintech	qr-kit	1.0.8		b443be904ba4e438c5080a956d21707243815754
network.chaintech	qr-kit	1.0.9		40e15507f2faa0a3bddf6c69f4bf6acc4655e50f
network.chaintech	qr-kit	2.0.0		adf5a09e2a9f719644104ca90f8763162b77bddd
network.chaintech	qr-kit	3.0.0		b5920f45cd6dc1c817d1b9c646a82775a78b5b78
network.chaintech	qr-kit	3.0.1		ddd85b8a23c4197a1414b5f5a9ca0b57afc3e03f
network.chaintech	qr-kit	3.0.3		f6b8671a71fc2c5fc2ea22667275089c99db212c
network.chaintech	qr-kit	3.0.4		c073922a1ed007a7a420aac54c6183bd534188be
network.chaintech	qr-kit	3.0.5		c073922a1ed007a7a420aac54c6183bd534188be
network.chaintech	qr-kit	3.0.6		58b8913a544ab4b59b6fdb17dfc9a7b001d7c612
org.apache.camel.springboot	camel-direct-starter	3.0.0		02d87845144c7ce80e5d24679eae7a7769e3a009
org.apache.camel.springboot	camel-direct-starter	3.0.1		31340257a2ef19bbec986f6464808e1c98289727
org.apache.camel.springboot	camel-direct-starter	3.1.0		c4ba01aaf188c5de105b62235bcead8764c7742d
org.apache.camel.springboot	camel-direct-starter	3.10.0		1139d142c4ea3808cf687acfffa8865172cea698
org.apache.camel.springboot	camel-direct-starter	3.11.0		449d76c5c76ec3a3f72cf0befeee9a71a2843977
org.apache.camel.springboot	camel-direct-starter	3.11.1		7840adc438b11477689c53ee5e9f482447cfd85d
org.apache.camel.springboot	camel-direct-starter	3.11.2		51f595cf6cbf10eb016d25d092b92b291800246c
org.apache.camel.springboot	camel-direct-starter	3.11.3		25da93b2150b23870de7a24dd4065deda7b4f612
org.apache.camel.springboot	camel-direct-starter	3.11.4		3ae99278cb0641838a1fccc1545a4763951be76e
org.apache.camel.springboot	camel-direct-starter	3.11.5		84ed20a588bd15a03a01b58ab7a020c5eed9b657
org.apache.camel.springboot	camel-direct-starter	3.11.6		582f492046412b8e8fec427aa6b89a38eb2eb8a0
org.apache.camel.springboot	camel-direct-starter	3.11.7		76c6b23b0fa2874497a4dcd2d03b4723431618b9
org.apache.camel.springboot	camel-direct-starter	3.12.0		8a6374ad653c8b53888a92ab4a8e0debe88abe85
org.apache.camel.springboot	camel-direct-starter	3.13.0		a8e13238ece3638f6de120cee98f9413a722bb11
org.apache.camel.springboot	camel-direct-starter	3.14.0		acf717817956dbee31ee497d8b9ee63a28124f04
org.apache.camel.springboot	camel-direct-starter	3.14.1		59fbf439b1ed17bbfabf97d8763e3b8939de93c5
org.apache.camel.springboot	camel-direct-starter	3.14.10		2b62ccab44a408f1d1a8699a2b5faa47926f2120
org.apache.camel.springboot	camel-direct-starter	3.14.2		270cf7d1cc4b023660546c3f448425c6da88d7a1
org.apache.camel.springboot	camel-direct-starter	3.14.3		50b292787a426dcf485af5a4b79270d6a50ddb21
org.apache.camel.springboot	camel-direct-starter	3.14.4		ff5109b26da9f22f04271c0a4545bb1d368e9511
org.apache.camel.springboot	camel-direct-starter	3.14.5		0082f3660b3e6e4917866f92c794fcfa329cfc99
org.apache.camel.springboot	camel-direct-starter	3.14.6		b3c0f2a54fe2dd3c4140d7d1bb0f836677727514
org.apache.camel.springboot	camel-direct-starter	3.14.7		7fa5c44f127ec83dc0296024c42951932dd8b9ae
org.apache.camel.springboot	camel-direct-starter	3.14.8		1a36f74db6e235fe99f08aa93b1b898c87f55e69
org.apache.camel.springboot	camel-direct-starter	3.14.9		a28021aafc36e3d82f15223529994d5a76164929
org.apache.camel.springboot	camel-direct-starter	3.15.0		4e23145a22917de8150694a709c05664cabc47ec
org.apache.camel.springboot	camel-direct-starter	3.16.0		fa04349fcf2dc5f64ce77f1782a0297d4b37e93d
org.apache.camel.springboot	camel-direct-starter	3.17.0		315dceb0b0978ac0cb04a501d8486adf272cf6ba
org.apache.camel.springboot	camel-direct-starter	3.18.0		7ef797560b9038e905b42f5fa9ee18f937f33b8b
org.apache.camel.springboot	camel-direct-starter	3.18.1		1cd212ec9b6c756959f421096aab5719faab5dc9
org.apache.camel.springboot	camel-direct-starter	3.18.2		5feebe6a00d3cfba6b7ad4613f87850a75522029
org.apache.camel.springboot	camel-direct-starter	3.18.3		0c217ba8bd1680e6a74aff42653b4900f9722aaa
org.apache.camel.springboot	camel-direct-starter	3.18.4		fb594eb97208f62eba7b3d7ec4613c5b5d89b345
org.apache.camel.springboot	camel-direct-starter	3.18.5		a9a7f4537a09d332db8e3af8fbfe03f4b31474f2
org.apache.camel.springboot	camel-direct-starter	3.18.6		1b74136ed70b9e9182a394f306fc686a5e00150f
org.apache.camel.springboot	camel-direct-starter	3.18.7		6f9cb0473d11ed75812fef34fc50b6639dd8540f
org.apache.camel.springboot	camel-direct-starter	3.18.8		dfa832d522bafbc9a915bd6c8599025ff02230a8
org.apache.camel.springboot	camel-direct-starter	3.19.0		71e07b32e85591dbf4c98ae65579d1d5f53d59f3
org.apache.camel.springboot	camel-direct-starter	3.2.0		928cd2e0477b406d29005295f916c1a8ee2b8432
org.apache.camel.springboot	camel-direct-starter	3.20.0		b02eb57b313055237090c2b8470bc095f86dc178
org.apache.camel.springboot	camel-direct-starter	3.20.1		a90c7bfbebf4de70974e4bf9cf289e8ff7aec5a9
org.apache.camel.springboot	camel-direct-starter	3.20.2		2156251e18314255a0ac900698369871f03cec2e
org.apache.camel.springboot	camel-direct-starter	3.20.3		b1c01a5249044b7241361c2fbc8f1cced48d3159
org.apache.camel.springboot	camel-direct-starter	3.20.4		bd3bca50178a3bb50ed0a06f307eb2b46e1b71c6
org.apache.camel.springboot	camel-direct-starter	3.20.5		9d5b01e26cfa30fd99c97eac1a9aef0b90dc4fd8
org.apache.camel.springboot	camel-direct-starter	3.20.6		5092fd9e86873182e6debda75a6c5fa7424ff77a
org.apache.camel.springboot	camel-direct-starter	3.20.7		f56bd893815751dbec18f482fda7627c38231c4e
org.apache.camel.springboot	camel-direct-starter	3.20.8		ec3e2b80c917971d526312cec71831f3f1dd36dc
org.apache.camel.springboot	camel-direct-starter	3.20.9		9dc4f98513290060acdc93ffa66be3220f1a85f7
org.apache.camel.springboot	camel-direct-starter	3.21.0		b0fb11e35b479efccf3a09501758a9b401258ccd
org.apache.camel.springboot	camel-direct-starter	3.21.1		6558ba973b9a80b7a2066bdf5a0db574ba2618c8
org.apache.camel.springboot	camel-direct-starter	3.21.2		8c669ad6784492bfd0eaf2c9e4b15e081f4cfa5b
org.apache.camel.springboot	camel-direct-starter	3.21.3		e5e8eb67b93c6d96d9a76d547e4793ceb18b2422
org.apache.camel.springboot	camel-direct-starter	3.21.4		19ea4143408fdee9afea4622dadfbac02844aa88
org.apache.camel.springboot	camel-direct-starter	3.21.5		dd494acd5320bf0271e141533083b1b143bac47c
org.apache.camel.springboot	camel-direct-starter	3.22.0		420a40ead019509d3a9ca164b4df16f783b1967a
org.apache.camel.springboot	camel-direct-starter	3.22.1		e0b97606614fb83f5bc3b4c8b192569cfea1dd05
org.apache.camel.springboot	camel-direct-starter	3.22.2		155998cd6e5f7a5e9bd88a26d3e5d7c5f1355788
org.apache.camel.springboot	camel-direct-starter	3.22.3		bce20ce73ab4a2e47f18c25fd2098fa5102d762b
org.apache.camel.springboot	camel-direct-starter	3.22.4		09c50ba1b884a8eee36639f20d54c4eceda9dae8
org.apache.camel.springboot	camel-direct-starter	3.3.0		67d9c816c1f24886b91ddbefe5e7164b1936b7f2
org.apache.camel.springboot	camel-direct-starter	3.4.0		c217f0f2a2f1a91a7a5afc899c16b67ff2c107b5
org.apache.camel.springboot	camel-direct-starter	3.4.1		4b6585deb113e236242aca2c8a8d91cf1c9f5a8b
org.apache.camel.springboot	camel-direct-starter	3.4.2		eb1be61d4a3e4c0c4c18be2d893cb5561bc88862
org.apache.camel.springboot	camel-direct-starter	3.4.3		6d795aab9bf6ad10c6d2d8ae85e8f0e4fe7f9ebd
org.apache.camel.springboot	camel-direct-starter	3.4.4		85d6d08f6cb5031a59372bad8faf10451937769f
org.apache.camel.springboot	camel-direct-starter	3.4.5		e9898c76216d5f085dff2070bcd8ecfc51ebb86b
org.apache.camel.springboot	camel-direct-starter	3.4.6		e9fd39ed8062b134d1d3823313c393947dbe055a
org.apache.camel.springboot	camel-direct-starter	3.5.0		05372ccb4c578115e37cb34f235cd2a2162e554a
org.apache.camel.springboot	camel-direct-starter	3.6.0		5069f142a378176bae41ecd0bbbbe6a847e09f0c
org.apache.camel.springboot	camel-direct-starter	3.7.0		b7379934487944ad127532f11b662c221c4fdd04
org.apache.camel.springboot	camel-direct-starter	3.7.1		89124159ed318a51f5b96e9a133d7b4850930810
org.apache.camel.springboot	camel-direct-starter	3.7.2		d8520200bc63f1d5fd119db339bffdbe5c72bad0
org.apache.camel.springboot	camel-direct-starter	3.7.3		21604a6cdb10eef26e131ecb749ed5e86b49157a
org.apache.camel.springboot	camel-direct-starter	3.7.4		202ed76e9064841f11a23b5d3ee012088a1e0fcc
org.apache.camel.springboot	camel-direct-starter	3.7.5		f16ebe974dc4f08f68167bc7c948af8b25529f78
org.apache.camel.springboot	camel-direct-starter	3.7.6		032fb5897f21870a008125a7eeee350953f397c9
org.apache.camel.springboot	camel-direct-starter	3.7.7		1d32ad41e6aff5b860e3f558e65abd6b8f5a272f
org.apache.camel.springboot	camel-direct-starter	3.8.0		5c6a70e426bea8ed43b42e61f891c9e64b8f3c76
org.apache.camel.springboot	camel-direct-starter	3.9.0		9cfade227c1556d806c127b1a54734b744bb6471
org.apache.camel.springboot	camel-direct-starter	4.0.0		affe8794c890a147fb0d9b0493ca0d209cc44ea4
org.apache.camel.springboot	camel-direct-starter	4.0.0-M1		6ca93afa8ae3442badd8b7374011a606b8b5c3fb
org.apache.camel.springboot	camel-direct-starter	4.0.0-M2		4ec1297e15ae283ad9b362f08e65faa9483433da
org.apache.camel.springboot	camel-direct-starter	4.0.0-M3		846b6163c620c7d6818ebc35ce0a3357d7d58c48
org.apache.camel.springboot	camel-direct-starter	4.0.0-RC1		235b2468df8668a22afae2cee6d7504cf29723da
org.apache.camel.springboot	camel-direct-starter	4.0.0-RC2		16164ff62391e2a45a4a435314466ea2776717a8
org.apache.camel.springboot	camel-direct-starter	4.0.1		09a1dced5c94e0fe14ee5cf5d85dca43553fd863
org.apache.camel.springboot	camel-direct-starter	4.0.2		0c1199af09a86288851c12073c235deb7ebbd448
org.apache.camel.springboot	camel-direct-starter	4.0.3		59a0c7f56ada72279e8fed016822f433712b674d
org.apache.camel.springboot	camel-direct-starter	4.0.4		4af5a7377bd268e909a19cb1057fa10046dbcd1a
org.apache.camel.springboot	camel-direct-starter	4.0.5		9af669ca7047ead8b64fe5e7c66bcba1cad07356
org.apache.camel.springboot	camel-direct-starter	4.0.6		3d4060b65e2b0c7eba769c6b7b8678eae1e0fd07
org.apache.camel.springboot	camel-direct-starter	4.1.0		bceb6b857b65cd0a849c1229b38aaa0bd1d8a5ec
org.apache.camel.springboot	camel-direct-starter	4.10.0		6039d0643dfff5c15ca1e4d1d64ad684eb2c3087
org.apache.camel.springboot	camel-direct-starter	4.10.1		0fe99a8fc7a53d87d9f158af9d5e7be3362bd60e
org.apache.camel.springboot	camel-direct-starter	4.10.2		1cec11ea834d02602b1dfddb820ee4a4c5024a72
org.apache.camel.springboot	camel-direct-starter	4.10.3		3b71b520189b56534a743e6463d947b3e97ef7c0
org.apache.camel.springboot	camel-direct-starter	4.10.4		3508a28a0368b25c5dff0e56fc5218c76192f108
org.apache.camel.springboot	camel-direct-starter	4.11.0		6a6bda704c13f1bb7971f3e31e583044f8e49f22
org.apache.camel.springboot	camel-direct-starter	4.2.0		41289443571101878f6c9dcbf48dbd91b53e32d6
org.apache.camel.springboot	camel-direct-starter	4.3.0		a94f11e78ae265f11fac1c3fb7123aff506b950d
org.apache.camel.springboot	camel-direct-starter	4.4.0		1e6d845b18cb0a343ec27153467d59b9f4b2080d
org.apache.camel.springboot	camel-direct-starter	4.4.1		190aaaa546377ee74b96783445746267e05a251c
org.apache.camel.springboot	camel-direct-starter	4.4.2		81ad7eb4586e0ae1588db125cdb0d7ec9e8c7983
org.apache.camel.springboot	camel-direct-starter	4.4.3		bee35ec3a52663dc1a3f6634b4d1f1a5be82f992
org.apache.camel.springboot	camel-direct-starter	4.4.4		e353cf208aa1296799f137a8e1e194ff08e8f38b
org.apache.camel.springboot	camel-direct-starter	4.4.5		958189c36fd1bd7c638d9ca9229d15d81a1bd630
org.apache.camel.springboot	camel-direct-starter	4.5.0		c58eb0f3607f26912bd844a94c172f7a3eb2ba99
org.apache.camel.springboot	camel-direct-starter	4.6.0		58eb759d65700308238e4b7ebf46c94f25c5672a
org.apache.camel.springboot	camel-direct-starter	4.7.0		c8e3662a754c4a46f55fab13b777bf8d889b4261
org.apache.camel.springboot	camel-direct-starter	4.8.0		17804b70bcf7f451ec4397f9b523f7771d1742c9
org.apache.camel.springboot	camel-direct-starter	4.8.1		4b5f9da957289aee0b4fa401999034072cc8b8e8
org.apache.camel.springboot	camel-direct-starter	4.8.2		e3cfee7575a9a163302cae954ffaea29bbfbc1e8
org.apache.camel.springboot	camel-direct-starter	4.8.3		15db3f2d836583d699f3d30a54a49207bc60c93f
org.apache.camel.springboot	camel-direct-starter	4.8.4		0d6b3791b3014c7da017141edc1f2eefd7a15fc3
org.apache.camel.springboot	camel-direct-starter	4.8.5		369c1834726438a35064f805d5fc7060417fb2c4
org.apache.camel.springboot	camel-direct-starter	4.8.6		7a84bc36d0039f871ff48b62b6c630f6c136441a
org.apache.camel.springboot	camel-direct-starter	4.8.7		12302d235d315c5722918d0566275f1fadaf3bbe
org.apache.camel.springboot	camel-direct-starter	4.9.0		82529f107386e85249dcb86072aa4e02f032d653
org.clulab	scala-transformers-tokenizer_2.11	0.1.0		cc36d2a91d9c18c4f8097ac4e4feeccedbbd658f
org.clulab	scala-transformers-tokenizer_2.11	0.2.0		e362f702bb74c00402b9dc0150103b24632a3c76
org.clulab	scala-transformers-tokenizer_2.11	0.3.0		cd9de5f94d159aa67a4149c6b6f3c41f6b73ed18
org.clulab	scala-transformers-tokenizer_2.11	0.4.0		998492318d20e40aa4971cfaa3647647827cf452
org.clulab	scala-transformers-tokenizer_2.11	0.5.0		5c0cf6570262e75d6e243400a502bca4e06c4f6e
org.clulab	scala-transformers-tokenizer_2.11	0.6.2		82a6b518f67fdcfe4449a62bb65cbe3c7f695b41
org.clulab	scala-transformers-tokenizer_2.11	0.7.0		199b370e8d0c5ad11d3d6694e04c26bb0e6cb242
org.clulab	scala-transformers-tokenizer_2.11	0.7.1		d5e48a279fd5449d610bbfedc91f2064597d7f7f
org.dmfs	xmlobjects	0.4.2		fb5bec59976bbe9d965112b75f87e0b74e596fa7
org.dmfs	xmlobjects	0.4.3		373bf5280b654bdabea7bacea66f56745b7c045e
org.drewcarlson	objectstore-fs-tvosarm64	0.0.2		N/A
org.drewcarlson	objectstore-fs-tvosarm64	0.0.2	metadata	41c6ed2cb0813850f60d7d341fbd0fb0084866be
org.drewcarlson	objectstore-fs-tvosarm64	0.1.0		N/A
org.drewcarlson	objectstore-fs-tvosarm64	0.1.0	metadata	f54921b2b38d5133d4725920d673550da6dd1b01
org.drewcarlson	objectstore-fs-tvosarm64	0.2.0		N/A
org.drewcarlson	objectstore-fs-tvosarm64	0.2.0	metadata	d92fff30109917e177b3f38a91568fc40da1c06f
org.jomc.logging	jomc-logging-slf4j-logging	1.0		b3f912256e93dac7ce343628fc0f639a0885960a
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-1		e578b2d8f2ff3ef5512d46ba7aae0fe662d4ae02
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-10		76b9f6d9782756b520061c5aa6095d55f69a2cee
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-11		ca6ba2300d40d69ba9033baddaeabf3e9c3ddae5
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-12		ca9e50b2fb8e6c3e1327f485c3f7a313ab546674
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-2		07ffa8eb7450635f881abc1deb7470b1b96c9566
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-3		4dbd566ac297c719c4affeecb4de7778953f0d85
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-4		6cca686ec5921a1d5ed1467d7672c9a2e29119ec
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-5		ab7b93568ade94952d0655d0098b67c5ef9a5e12
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-6		b3935b616f9ea5e380a3cd64e6beb9e0ab0e5671
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-7		e1a8fc7b15952f8fe216f3faaac1227c18926de7
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-8		24e5bd881514baf39d37a767acd8d136a2fc6ac6
org.jomc.logging	jomc-logging-slf4j-logging	1.0-alpha-9		d597d73a3e55ef1812a55ffc18fc44dd49a46bcb
org.jomc.logging	jomc-logging-slf4j-logging	1.0-beta-1		213530720dd07c5ed1518f8788fce717e3578672
org.jomc.logging	jomc-logging-slf4j-logging	1.1		741eb7929e19b39953a84924210d6054ec017f81
org.jomc.logging	jomc-logging-slf4j-logging	1.1	project	f1fbf4df116808ba6589b115f4f8067792d8730e
org.jomc.logging	jomc-logging-slf4j-logging	1.1	site	136b12e728d758cd7ff34d4b8ee0432e4a9204ad
org.jomc.logging	jomc-logging-slf4j-logging	1.2		1cbb23b3c81f5d3ffaf65a3fcb4dea1bdf8c1bc3
org.jomc.logging	jomc-logging-slf4j-logging	1.2	project	af357a8a5a4ee773bcb39a1801d840ea76289d77
org.jomc.logging	jomc-logging-slf4j-logging	1.2	site	2c133c257b9d23f91a36ec1c8c3899bdb0650eeb
org.jomc.logging	jomc-logging-slf4j-logging	1.3		890b0b695fe911e6558ba4b18e03448d2745f447
org.jomc.logging	jomc-logging-slf4j-logging	1.3	project	a69fa3223e2f3cad78f194f732fe6cd076b68205
org.jomc.logging	jomc-logging-slf4j-logging	1.3	site	000eade47edf02c426bffca7bbdb6266a99ba06e
org.jvnet.sorcerer	sorcerer-javac	0.7		d1397a18acc2a4b5150cc945ab6d9fcb53bba61a
org.jvnet.sorcerer	sorcerer-javac	0.8		e35ae11716c448bf9ade131b69eeb9bf85f4154b
org.moncef.test	bundle-bom-parent-module-it	1.0.0-SNAPSHOT		N/A
org.moncef.test	bundle-bom-parent-module-it	1.0.1-SNAPSHOT		N/A
org.moncef.test	bundle-bom-parent-module-it	1.0.2		N/A
org.odpi.egeria	it-infrastructure-topic-connectors	3.10		2663ae158998c3addc732ef24f3dbf09704156af
org.odpi.egeria	it-infrastructure-topic-connectors	3.10.1		d91fb6b588dd6ebd0a7cc5bed2a603dbefe3094c
org.odpi.egeria	it-infrastructure-topic-connectors	3.11		62b090f50100187002e7cabe8d53dd2b7ddfe17f
org.odpi.egeria	it-infrastructure-topic-connectors	3.12		a477fc7db74dd35ee3a11f934b65939ada0489c5
org.odpi.egeria	it-infrastructure-topic-connectors	3.13		7daa125fd0095fa114d71d7742eb38214ebf8597
org.odpi.egeria	it-infrastructure-topic-connectors	3.14		4db624f0a0cffa4cf93cf11a980704712e54cc44
org.odpi.egeria	it-infrastructure-topic-connectors	3.15		0b71f9670b2f464cb5839c5810bd03a3f7f8994f
org.odpi.egeria	it-infrastructure-topic-connectors	3.7		1604f098b9696b567a6f2fbc7a3e30ab5d2cde3c
org.odpi.egeria	it-infrastructure-topic-connectors	3.8		9b985284c28c5bf520963d677a2da958077bcd58
org.odpi.egeria	it-infrastructure-topic-connectors	3.9		5d884b33b09e94a698006c37c5e36e0dadcf3766
org.odpi.egeria	it-infrastructure-topic-connectors	4.0		fff91f33abf70a7b96800ad4d831f6525ce86361
org.odpi.egeria	it-infrastructure-topic-connectors	4.1		0ac789d33ff9740515122b33196799a672a706b4
org.odpi.egeria	it-infrastructure-topic-connectors	4.2		bbecc8c34a8eccf0bcfb09182c494dcc0b4be4cc
org.odpi.egeria	it-infrastructure-topic-connectors	4.3		bba5c7781e6ec6b7ac172649ea97cc38c47de87a
org.odpi.egeria	it-infrastructure-topic-connectors	5.0		cb9dbcc366c4940c3ecb73d064535bc2a07383b6
org.odpi.egeria	it-infrastructure-topic-connectors	5.1		6658207f7b1787ae2f7b225bf0e2b7dddff143b5
org.odpi.egeria	it-infrastructure-topic-connectors	5.2		8f94bcfb9432ee05eba3c5ac5afbc23d4a68096e
