ch.dvbern.oss.commons-logging-mdc	dvb-commons-logging-mdc-parent	0.0.2		N/A
org.mvnpm.at.radix-ui	react-use-escape-keydown	1.1.1		50b179762abab4e21d2fcecb0c80bfea1e522009
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.0.0		53dfd0c5c4305d8b6fe80024081cae6a3ce8b163
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.0.1		276a06c7c390c38f142d847acecfc8346688d306
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.0.2		3663d4d06180bcb25144f3dfa873a7fe85ff4a2e
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.1.0		361623bcb62582b80fc985896d8a9e0e987456a4
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.0		9dc7663950d0fc98ebec6056548290436ce25ced
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.1		6c397266496e44cebf3e87dd9a40fbf809aaff61
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.10		2614bbb92a126cbf98501fb379d0a3ef299bd226
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.11		228982a704eb2b081ee624e8b5908fd56c6de27a
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.2		6cd28d2975980b1c443d34196cc482dd1d29770e
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.3		206715c948843eafdb49d310153435e5f757340f
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.4		e5c0abc6155aaca846aefcc65bcd4699742fe2f3
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.5		7f94399a4fba67e402646f4a580b6a22b900eeb9
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.6		5996593a6fd53a889970de6818b226401d3eab38
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.7		ef50af55aee5556b5beb3e0dec7ce3fec609d47c
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.8		720aa4126bc8e4ee9292566ce3f389db2c030a7a
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.2.9		790f6ac89540942a0487ad51136783aff219f779
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.3.0		d0fa885c430e916af1e37672b5811d4a0810b090
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.3.1		446aa8e8f510cc207eedb9900c006f455f1b3bf5
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.4.0		315d5b6c0ef48f4780524143033d63be3fada440
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.4.1		6af9686052cf3d48d146795281afb2a8e58ce065
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.4.2		f26ef929ac08ceeda846a377577829de2a8aa51b
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.4.3		bdb06941599c7823eb0280ea6b4ab9fe9845ce0d
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.5.0		21ec6f54db7e02e7c7d075b8ad4c53fd331d5c3f
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.5.1		f812e152c609309f44b0ccc7821d080cd44afda6
org.n52.sensorweb-server.sos	sos-hibernate-handler	5.5.2		1ff06a17475dc109535232a67a57d63ceeb461d4
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0		26c53ab85a86b069fe16a3f118697c586168085e
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.1		85a460526d4332ed0917550bd0875cf406212e79
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.10		2a13453d7d21c95b7553e9d985623e342ddb2713
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.11		51a70a63f5fe95bb2151c1402d1da2a631104d64
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.12		4c3a6e09dedca5ada41c313445810375952eb2cf
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.13		f7f11c1b7baf4fbaa93dbffacedad269ab7fa84c
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.14		e1da0fecec90443570387b1eefff756fee305c1c
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.15		b89787ae1ede925ac33c0828efc288a48a3af9fe
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.17		9d7b9021683616417c844138cc55cd8719685ced
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.18		87b2fcf820c9c86145ba825808066ce750dd87d9
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.19		6fa95c60ca24bb0253c04a599342b287c569e9af
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.2		224727090240f39f3fbfa8131a83a3c7958744db
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.20		64fcf144d1045baa6f58382589d84590e2345169
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.21		8735b66516d33a22f6269fa35454ce4ec5916a7e
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.22		140096b65f4c370d8befa728bb961519a681f3c5
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.3		df95a1acde92984448e876534c8298fd27d4c7a0
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.4		b756655517cbad4f28b2ea6f6dee39c487251c59
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.5		fd6fcf5b06b029adc8456da96b1a4e14c95ca66e
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.6		bdd657dbae0c910ff6291023ee5c7001eead467d
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.0-PR.9		beb86fb146db6267018731e23a4cbd222121f565
org.n52.sensorweb-server.sos	sos-hibernate-handler	6.0.1		a15a398eb0d5a1c64d8b444bafd232f3eac317c4
org.nightcode	jc-connect	0.1		af77922174d69443e4924e828a8e2d5c3aef951f
org.nightcode	jc-connect	0.1.1		24fcfa7d6c2c193bb6602f102a07f74de7eab3c3
org.nightcode	jc-connect	0.1.10		f3c7367e6913960a2342d6fa2123c882e7bd5113
org.nightcode	jc-connect	0.1.2		bb2b93f9fa1c02b320025532920509904411e25d
org.nightcode	jc-connect	0.1.3		9a7078f28004e904cd44e7235d88bec5fa37a0b8
org.nightcode	jc-connect	0.1.4		c3b36350c414d7d3a9579bad56ad068a5ce6fa9b
org.nightcode	jc-connect	0.1.5		8486528a463908fe3cc6b1d55a7e95be1ade21e1
org.nightcode	jc-connect	0.1.6		5d951b72553a42bfe469253a45f5ae3210e48fcd
org.nightcode	jc-connect	0.1.7		60d1c48f5e6d38e57d0e04ece0af421a99780d60
org.nightcode	jc-connect	0.1.8		42262f25e11bfadb3c183b550cdc294820f0923d
org.nightcode	jc-connect	0.1.9		0d62853433259e16d35746454a3edbb70db74357
org.noear	mybatis-tkmapper-solon-plugin	2.7.4		0121f7f2ae136134421825e5c015f0cf9ad6eea7
org.noear	mybatis-tkmapper-solon-plugin	2.7.4-M3		e2b03cdbf0f6339effe50584efd5c808535d0167
org.noear	mybatis-tkmapper-solon-plugin	2.7.4-M4		d4c95ce8c1e9304fa24a82ed6171e4e37d05922e
org.noear	mybatis-tkmapper-solon-plugin	2.7.5		b5b1fe6e4c8611fa13ad2dda02b19a9d8e7358bd
org.noear	mybatis-tkmapper-solon-plugin	2.7.6		21b6481e9202a2eeb52189a9f78613c1508e0b1b
org.noear	mybatis-tkmapper-solon-plugin	2.7.6-M1		777980bde96bb081617bb720814f173115c543d3
org.noear	mybatis-tkmapper-solon-plugin	2.7.6-M2		70c6f13fb6cabdc325c7d9469cf615c4663b2e5e
org.noear	mybatis-tkmapper-solon-plugin	2.7.6-M3		a3fce60e8b63f25be7c1c96930d809d8f50bd897
org.noear	mybatis-tkmapper-solon-plugin	2.7.6-M4		e8aea3bea8034268ef035c298a27d7db3e9a328a
org.noear	mybatis-tkmapper-solon-plugin	2.7.6-M5		1bffd68ee4353589d79ef3581c731e6e657924db
org.noear	mybatis-tkmapper-solon-plugin	2.7.6-M6		e0ae71dcdd25c0ee72fbee82fbecd3640c9546c3
org.noear	mybatis-tkmapper-solon-plugin	2.7.6-M7		a197a0189fdce959c01a73b3c17fd59db3ea724a
org.noear	mybatis-tkmapper-solon-plugin	2.8.0		0077edc30bcd0f884579910af3e037e2de175dec
org.noear	mybatis-tkmapper-solon-plugin	2.8.0-M1		ba3cc340e6f632989db2b8a0af0890f08a62f001
org.noear	mybatis-tkmapper-solon-plugin	2.8.0-M2		c19f31df3af983a50fa97a5c0df41b04e636542c
org.noear	mybatis-tkmapper-solon-plugin	2.8.0-M3		b54e57c8e2f064693104a3cd7c3a2056ba5fbdb3
org.noear	mybatis-tkmapper-solon-plugin	2.8.0-M4		a819bfcc5a7dfe7b29f6b3b7663d93fbe1f309f1
org.noear	mybatis-tkmapper-solon-plugin	2.8.0-M5		10855511031949c78ef7b2e593dc9c095b213630
org.noear	mybatis-tkmapper-solon-plugin	2.8.0-M6		c0139570b18770faeb877f03fd2fc8c257442d06
org.noear	mybatis-tkmapper-solon-plugin	2.8.0-M7		28603065234201c242d7cf256d8cd1079fbd48ac
org.noear	mybatis-tkmapper-solon-plugin	2.8.1		8b8fdf27214cc9891b58ace8dcdfc9e821afead8
org.noear	mybatis-tkmapper-solon-plugin	2.8.1-M4		b165b9a94ae41f4efe11e9e0e17e34ccb9387e51
org.noear	mybatis-tkmapper-solon-plugin	2.8.1-M5		e0029a8acc0e5ad56e802222e2d679a878c7797f
org.noear	mybatis-tkmapper-solon-plugin	2.8.1-M6		15033792f500456d534daf916824cc4b43c02f41
org.noear	mybatis-tkmapper-solon-plugin	2.8.2		b8b516206bc62395d0a8c43d1a32d75f7a2a8aa7
org.noear	mybatis-tkmapper-solon-plugin	2.8.3		63f6069bb069ea6f37c4dc9db888440d9f4a259c
org.noear	mybatis-tkmapper-solon-plugin	2.8.4		86d2a60a1c55130f550cecafc2a21036a9c2a064
org.noear	mybatis-tkmapper-solon-plugin	2.8.5		2d02114b211d03fd0031f7688539d9ae9fc0a6d9
org.noear	mybatis-tkmapper-solon-plugin	2.8.5-M3		720a757916ca43a81fc86b5d325c6c86be859067
org.noear	mybatis-tkmapper-solon-plugin	2.8.5-M4		30eb79b54cbb64c7cd212f0bd524f2178915e77c
org.noear	mybatis-tkmapper-solon-plugin	2.8.5-M5		84fe0bec4779e659467141aa6ca2b9c167b5ee98
org.noear	mybatis-tkmapper-solon-plugin	2.8.5-RC		5702b7656ac9f021f1b0cc13c645830be8fa8d44
org.noear	mybatis-tkmapper-solon-plugin	2.8.6		eeab3117802a41b3db03b8d04f9d5d58949147eb
org.noear	mybatis-tkmapper-solon-plugin	2.9.0		5824e90c9f825f6404695558c0721bc6f259aef9
org.noear	mybatis-tkmapper-solon-plugin	2.9.0-M9		c8e05b41d4553b2b5f3b460a6d8dbcc2f81297a9
org.noear	mybatis-tkmapper-solon-plugin	2.9.0-RC		156c23a34d2ef65a59f1c7b86b3fb15e00d5874e
org.noear	mybatis-tkmapper-solon-plugin	2.9.0-RC2		8595442224803125fdcf68f9172cebf640b37c59
org.noear	mybatis-tkmapper-solon-plugin	2.9.1		93eedf5a710985abbfe0765a7d6dfdac71cb7557
org.noear	mybatis-tkmapper-solon-plugin	2.9.2		0b953d8209f48879d1afc732f0bda3360d4276b0
org.noear	mybatis-tkmapper-solon-plugin	2.9.2-M1		be4ccd9aa188675aadfb05d3f353381869d349e4
org.noear	mybatis-tkmapper-solon-plugin	2.9.3		907ed575903c0daec913669c86503861fca441c1
org.noear	mybatis-tkmapper-solon-plugin	2.9.4		8f783fc2c4029777b43e8aa1e0b6f01fd0d7fc08
org.noear	mybatis-tkmapper-solon-plugin	3.0.0		6ed84acff631a50987eadc1fe156c85475fadf2c
org.noear	mybatis-tkmapper-solon-plugin	3.0.0-M1		d75d746933b26934912740ce117842508607b300
org.noear	mybatis-tkmapper-solon-plugin	3.0.0-M3		bb038b35eda640f95eb73eef14a2a00fb67e4c34
org.noear	mybatis-tkmapper-solon-plugin	3.0.0-M4		85a3a920a4c91e80e044a42be5c5286baf713a8f
org.noear	mybatis-tkmapper-solon-plugin	3.0.0-RC		c42010a01543a39c5dac5acaab05f146ca8b3381
org.noear	mybatis-tkmapper-solon-plugin	3.0.0-RC2		dc2df434c28973a72d4d6e9aaf18601bdec39207
org.noear	mybatis-tkmapper-solon-plugin	3.0.0-RC3		07cac4bcdecffd49b3246390a8ef7485c3dd3101
org.noear	mybatis-tkmapper-solon-plugin	3.0.1		09ee1b6ccca7b4e80d5161eef5dc60474d14f8aa
org.noear	mybatis-tkmapper-solon-plugin	3.0.1-M2		881eb1f8bf88b475bc57f9333798b1d912cd77b5
org.noear	mybatis-tkmapper-solon-plugin	3.0.1-M3		120d304587e0a1ef0e907eb8fc390de70145a3e6
org.noear	mybatis-tkmapper-solon-plugin	3.0.10		d67bcce3cd0d3544cca9a3d23f575de9a335b4d8
org.noear	mybatis-tkmapper-solon-plugin	3.0.2		e7d2b3df73b4b47ec181dd0972d8978bca0ae164
org.noear	mybatis-tkmapper-solon-plugin	3.0.2-M5		722dd00af00245f978a53817a53cbb343bc9a20a
org.noear	mybatis-tkmapper-solon-plugin	3.0.2-M6		04f9581e9373a158af859345cbf724bb9749731d
org.noear	mybatis-tkmapper-solon-plugin	3.0.2-RC		fc1327a995c50e9394af4e11110106292240a1f1
org.noear	mybatis-tkmapper-solon-plugin	3.0.2-RC2		c111940364b5784f1b9b83f0f5e07cae97262625
org.noear	mybatis-tkmapper-solon-plugin	3.0.3		0391c674da5a57224ff4c52ed21d149de791aece
org.noear	mybatis-tkmapper-solon-plugin	3.0.3-M3		eb22d911ba0d4f4f429fa05de41942542f479ec3
org.noear	mybatis-tkmapper-solon-plugin	3.0.3-M4		61d84cdde4892e708dca6ff471d218db107008db
org.noear	mybatis-tkmapper-solon-plugin	3.0.3-RC		a652d524c61763299c64f2f850ab1ed72e1c15b4
org.noear	mybatis-tkmapper-solon-plugin	3.0.4		02e71145a676e8a04c4d3e5f810d7318f439c516
org.noear	mybatis-tkmapper-solon-plugin	3.0.4-M2		6fd8dcc79ad1f17a00e3ea75e534c8f834e0d5a7
org.noear	mybatis-tkmapper-solon-plugin	3.0.4-RC		1b67d176938a304ad1ba7bded7ef531db5e72fc4
org.noear	mybatis-tkmapper-solon-plugin	3.0.4-RC2		390ce1421e260b4c80c2e290282ff8e939d282ae
org.noear	mybatis-tkmapper-solon-plugin	3.0.4.1		85d8a36c21ab110e05d6594232d52871d0e46524
org.noear	mybatis-tkmapper-solon-plugin	3.0.5		9db668d51f3b1fc02a75b11615048abe22578b0a
org.noear	mybatis-tkmapper-solon-plugin	3.0.5-M1		aa3e59afe9a90c36b0279c2d598eda40b341ad6e
org.noear	mybatis-tkmapper-solon-plugin	3.0.5-M2		7624c760d4843986daac46030569cb0f374c834c
org.noear	mybatis-tkmapper-solon-plugin	3.0.5-M3		fb97c304f9d1fa1fd4d6c823291d022a7787a984
org.noear	mybatis-tkmapper-solon-plugin	3.0.6		485289c5cd2e61824e15b6d3435d2a717ecb3149
org.noear	mybatis-tkmapper-solon-plugin	3.0.6-M1		2b6c60ed78a9406daa9a90d90625bc3bc5759ab1
org.noear	mybatis-tkmapper-solon-plugin	3.0.6-M2		24c2f9fab866a8912dbbbfb01c927f5d3cc1f8db
org.noear	mybatis-tkmapper-solon-plugin	3.0.6-M3		bb58df73d1f6a6327ddf34f6c0ec325f1f5cb61c
org.noear	mybatis-tkmapper-solon-plugin	3.0.6-RC		0f5687c524903eeb01b117f5baf1f25627cb6c0c
org.noear	mybatis-tkmapper-solon-plugin	3.0.6-RC2		69c877299b23509443443b936bf71df4ad26c740
org.noear	mybatis-tkmapper-solon-plugin	3.0.7		7dfad21ae2105ecb4ed2f8c78078d5ca60937af7
org.noear	mybatis-tkmapper-solon-plugin	3.0.7-M1		141902b1d1cd589a7df7caa8378fed6eaac2ab76
org.noear	mybatis-tkmapper-solon-plugin	3.0.8		b6f4a793a72ae98230372ee321446581afb762b5
org.noear	mybatis-tkmapper-solon-plugin	3.0.8-M1		297878afce60e2d9c0909c6a56ffe7233b9d9ff7
org.noear	mybatis-tkmapper-solon-plugin	3.0.9		a1648780a6e52acffade5543f890a64fdd0e7e10
org.noear	mybatis-tkmapper-solon-plugin	3.0.9-M1		a2e586b9ef5746c85fef7e64a1689cfd145a2725
org.noear	mybatis-tkmapper-solon-plugin	3.0.9-M2		a9359d0bfeb7617fcc5f25bea511d430aa26225e
org.noear	mybatis-tkmapper-solon-plugin	3.1.0		6d7567af8d39551d79ae1b0dbfdee6427632e67a
org.noear	mybatis-tkmapper-solon-plugin	3.1.0-M1		018f83d066c60d40d92774875f949bead8c9e1eb
org.noear	mybatis-tkmapper-solon-plugin	3.1.0-RC		81e9cec71c6e45f08eefbf205a91452a881dc837
org.noear	mybatis-tkmapper-solon-plugin	3.1.1		c0075418f0e02381d3970617f472cdd61c9ce4c8
org.noear	mybatis-tkmapper-solon-plugin	3.1.1-M4		6bf6f08950579ee6a25b1de1b6b52053952f200a
org.noear	mybatis-tkmapper-solon-plugin	3.1.1-M5		f03c3b1a5080a8ba0adda243e192a9610db7e551
org.noear	mybatis-tkmapper-solon-plugin	3.1.1-RC		f3f40db06d05ad0a8a4b8696ff2e11021c79a04f
org.noear	mybatis-tkmapper-solon-plugin	3.1.2		4481b53c8b6e0dcff1d96671e6741ac68635e9e3
org.noear	mybatis-tkmapper-solon-plugin	3.1.2-M2		4d535b3b2326dddc1b3f7e44b18f53ebb3504958
org.noear	mybatis-tkmapper-solon-plugin	3.1.3-RC		b054565c896cb36c8426072637b41379dc7ea4fc
org.noear	mybatis-tkmapper-solon-plugin	3.2.0		1f7518613eec799db86e2b2a8f1f948182e777c8
org.noear	mybatis-tkmapper-solon-plugin	3.2.1		a6071fc41f3126cf2436d21962cd0cedd57a158e
org.noear	mybatis-tkmapper-solon-plugin	3.2.1-RC		c08eaa7204884993ed12822ed78a94296f1ea065
org.ow2.play	play-commons-eventformat	1.0		8f5fe8438cea67e06863bcebb7fb8e8662f14678
org.ow2.play	play-commons-eventformat	1.1		59d091790afb25a4f5a135466da4d36e594a9f42
org.ow2.util	util-annotation-processor	1.0.10		942fe3b969042fa653c496988852319b29a148a2
org.ow2.util	util-annotation-processor	1.0.11		6c826bf1bea88f4f375b19d599dfefefb5bfaf86
org.ow2.util	util-annotation-processor	1.0.12		302e1ebbcd556de59bf5ecf8a9b39ae9762ad4f3
org.ow2.util	util-annotation-processor	1.0.13		2de898ab614e4c14aec6c64843428c5a9fe1eb81
org.ow2.util	util-annotation-processor	1.0.14		d2223a6eabf122abff1974ffd46eab56aa5891bf
org.ow2.util	util-annotation-processor	1.0.15		8e32e94e23467035f993c57bdcd0cbeaf6459134
org.ow2.util	util-annotation-processor	1.0.16		4603012c89f57d00268f99983823ba75c2b5eb8b
org.ow2.util	util-annotation-processor	1.0.17		dd7b97d83c44371a95d1b0562089e9d33a6746f0
org.ow2.util	util-annotation-processor	1.0.18		74d284883255a7eda32e23822379ce00dc1d924e
org.ow2.util	util-annotation-processor	1.0.19		454b63733717f0c10e4a330164d3a5a92e1c190a
org.ow2.util	util-annotation-processor	1.0.20		815addd503a16b628a03a8037b672f136383917a
org.ow2.util	util-annotation-processor	1.0.21		97155f2f2a93b5bba8b4fdded6adca73e3f4cb94
org.ow2.util	util-annotation-processor	1.0.22		7e507b35ad8b4d95ad41bd71ddbd781a1ae07b4f
org.ow2.util	util-annotation-processor	1.0.23		127f66ad347d47bc921e84d677ac6881e290bc33
org.ow2.util	util-annotation-processor	1.0.24		c71cb6555a4e66e6e162c2f91d3333fa69a7069f
org.ow2.util	util-annotation-processor	1.0.25		f8281502007e06829a1bfd87b0efec264a1c332a
org.ow2.util	util-annotation-processor	1.0.26		b3093a2418ec2f80ccffeeff5de7f1cf4aa98e7f
org.ow2.util	util-annotation-processor	1.0.27		fc9a0d320476a25469ae933fcca17c0db7883443
org.ow2.util	util-annotation-processor	1.0.28		2362a1d643366f240a0e7abf93c7246d648356c8
org.ow2.util	util-annotation-processor	1.0.29		bce243450cf5cbb6dc05b4220e2783148d40a503
org.ow2.util	util-annotation-processor	1.0.30		2252f2391400201fd88894991052fc73b8bfdeb0
org.ow2.util	util-annotation-processor	1.0.31		74c13537f096f8045f93577fb933d39b2c4518d3
org.ow2.util	util-annotation-processor	1.0.32		c87ec3cf05b29609b0d98a9da0ae256f95e07d05
org.ow2.util	util-annotation-processor	1.0.33		958796c4c3174688d2918b26dde25de9e2269a65
org.ow2.util	util-annotation-processor	1.0.34		723f4c4fd8dab4efb371fddcbcddcd934d698044
org.ow2.util	util-annotation-processor	1.0.35		6e04d862b26d7eb13805167ea2fe35022e759c63
org.ow2.util	util-annotation-processor	1.0.36		8b0f31d6567d72a84b685e0ea8ae38ed8bb3b397
org.ow2.util	util-annotation-processor	1.0.37		85941fa5ce1cf7fe2a4a1d2f1099a3e48f2c5773
org.ow2.util	util-annotation-processor	1.0.9		6000b528c51bfeb6507f890a027e46b618df41e3
org.ow2.util	util-ee-metadata-war-impl	1.0.10		71d008c9d3703285d002c0a5062d5c1392e222a9
org.ow2.util	util-ee-metadata-war-impl	1.0.11		fa124c6193fc756424452d85f332a698fa45f6d2
org.ow2.util	util-ee-metadata-war-impl	1.0.12		4c0fe197690aa02da149a0a31770f08e184fdb8e
org.ow2.util	util-ee-metadata-war-impl	1.0.13		c6bbcfdd9afa72a6266dc409e4605c5ade70471f
org.ow2.util	util-ee-metadata-war-impl	1.0.14		739a934ee0d85486ec69989394deccd43cb6dbba
org.ow2.util	util-ee-metadata-war-impl	1.0.15		9f1b6a05f17a7c39c53b2c5c24bf28cb66b605bd
org.ow2.util	util-ee-metadata-war-impl	1.0.16		c0b284dccff73f69623ded1600149884aa574881
org.ow2.util	util-ee-metadata-war-impl	1.0.17		cb7a411baa1d93c854c89c9728f5df19a468612b
org.ow2.util	util-ee-metadata-war-impl	1.0.18		8a9fafb36762251a502a3e938a5eec9d0cd1f61b
org.ow2.util	util-ee-metadata-war-impl	1.0.19		494e782b6526c2d86254e795f60132e5d7f7f7a0
org.ow2.util	util-ee-metadata-war-impl	1.0.20		021ba87b27a7707b3a56225a30063ff46d00f80f
org.ow2.util	util-ee-metadata-war-impl	1.0.21		fc10e948dbd300e51f4448af7d01683d0c0d62a8
org.ow2.util	util-ee-metadata-war-impl	1.0.22		22bbc142ee84596467b5258bde2a4db4888e2888
org.ow2.util	util-ee-metadata-war-impl	1.0.23		2931231175226c4ff98700d759694cb5d8d6f806
org.ow2.util	util-ee-metadata-war-impl	1.0.24		070ee1f04faf074347bac7e2d3d47f2573c5e724
org.ow2.util	util-ee-metadata-war-impl	1.0.25		c8ba15c9889b4387409ccbc8955ad539157d5e99
org.ow2.util	util-ee-metadata-war-impl	1.0.26		0184bc40b45d2c2e6787913a1fe70d4c3a485011
org.ow2.util	util-ee-metadata-war-impl	1.0.27		098ae7f7659143e9ef2f6b42cf31a79552e13eac
org.ow2.util	util-ee-metadata-war-impl	1.0.28		d12424c6bb79a39e57e6ee8a70b00080d4cee3c1
org.ow2.util	util-ee-metadata-war-impl	1.0.29		71ac22f868ddc2781053696636034facf794c82f
org.ow2.util	util-ee-metadata-war-impl	1.0.30		041f739cfa73288bde3e9708de21942cdc016af5
org.ow2.util	util-ee-metadata-war-impl	1.0.31		03274c61c2cddeac9a504a10e52f8bf6428371bc
org.ow2.util	util-ee-metadata-war-impl	1.0.32		8b49cc3f1b4722e9b855314344e93f4707d90a4b
org.ow2.util	util-ee-metadata-war-impl	1.0.33		77e97b69273edff7ea48c18c1b955cc801b3efb5
org.ow2.util	util-ee-metadata-war-impl	1.0.34		389ebc43a1bc339149bb14d2115044ebba3d171d
org.ow2.util	util-ee-metadata-war-impl	1.0.35		89ef19190d2edf65360f11c83e1a68a8d36006a5
org.ow2.util	util-ee-metadata-war-impl	1.0.36		28903fbb2eb7dca6013baba464d4e08b698d0d72
org.ow2.util	util-ee-metadata-war-impl	1.0.37		6cc8058555241ca46e1731f6377d8eb185caf8cc
org.ow2.util	util-ee-metadata-war-impl	1.0.5		1db8b2e58d57ed7bb3a0a4f1c45f5f6f62d6d40e
org.ow2.util	util-ee-metadata-war-impl	1.0.6		c15e8302c6d36e93173baee550f884f3a22daa41
org.ow2.util	util-ee-metadata-war-impl	1.0.7		8cae9d7486e167e4bb4ce199185367fb3e12c1d3
org.ow2.util	util-ee-metadata-war-impl	1.0.8		4ab794aee6cb5aaa9a5bbbabeb7788ed38c903f8
org.ow2.util	util-ee-metadata-war-impl	1.0.8b		7593fd115437351e58145cbaef2ea14d9217bc84
org.ow2.util	util-ee-metadata-war-impl	1.0.9		b162fbe6f5fa8127cb98a4e0b764de3e0e5628ad
org.realityforge.sqlshell	sqlshell	0.7		671ff90ee9cf0cf41d7f8d645bbc1921791afbdc
org.realityforge.sqlshell	sqlshell	0.7	all	324bc1956cc1347a5a6b0ea76e22686477e80205
org.scalaz	scalaz-scalacheck-binding_3.0.0-RC2	7.4.0-M7		95ec7660ec9f224a7469d583e5bcffee68f84c57
org.scommons.shogowada	scalajs-reactjs-core_sjs1_2.13	0.16.0		fae70fbe46ea583d5c44123ff9fdc9966a92a75d
org.scommons.shogowada	scalajs-reactjs-core_sjs1_2.13	0.17.0		71c49f28df0628f2447f3df7debe93c305250bdd
org.scommons.shogowada	scalajs-reactjs-core_sjs1_2.13	0.17.1		221fa7df79544e09ca6af192eaec6f615d60a54d
org.scommons.shogowada	scalajs-reactjs-core_sjs1_2.13	1.0.0		586f3c59b85b39b80741e0484442d592b8cdec93
org.webjars.bower	datatables.net-fixedheader	3.1.1		201d2770081971ec351ffa2b405d6d8a855b8688
org.webjars.bower	datatables.net-fixedheader	3.1.2		4b4d9e75e7930c24e795b09a788e3b4ee4bfc36f
org.webjars.bower	datatables.net-fixedheader	3.1.3		ad7deb2e462c437072ef1a6318250b76fee2f14b
org.webjars.npm	get-own-enumerable-property-symbols	3.0.0		762b598078234fb981a5598a53c627df3d582955
org.webjars.npm	get-own-enumerable-property-symbols	3.0.2		8a584ab98c5ef250e1cf8ef57831ee836fe9492e
org.webjars.npm	lodash.size	4.0.0		b42df4099e3399e90dd97dcfd442e8717e1f2d03
org.webjars.npm	redux-saga__types	1.1.0		aafc80a6431710a13ec51c271376d11e8dda2eb5
tz.co.asoft	epsilon-image-core-jvm	3.0.11		6536ecf08ae3e1aaf8fa658e5cd7cfebb4bc4f58
tz.co.asoft	epsilon-image-core-jvm	3.0.12		6536ecf08ae3e1aaf8fa658e5cd7cfebb4bc4f58
tz.co.asoft	epsilon-image-core-jvm	3.0.13		6536ecf08ae3e1aaf8fa658e5cd7cfebb4bc4f58
tz.co.asoft	epsilon-image-core-jvm	3.0.14		6536ecf08ae3e1aaf8fa658e5cd7cfebb4bc4f58
tz.co.asoft	epsilon-image-core-jvm	3.0.15		b6df40b52606cdcc581084f78f1fe1f61e5d83c5
tz.co.asoft	epsilon-image-core-jvm	3.0.4		104cf120b07e464b43f4e5ce5868ff2a05047ed2
tz.co.asoft	epsilon-image-core-jvm	3.0.5		104cf120b07e464b43f4e5ce5868ff2a05047ed2
tz.co.asoft	epsilon-image-core-jvm	3.0.6		c38e91dcdb610c706a077c02191c11cb6b305b1e
tz.co.asoft	epsilon-image-core-jvm	3.0.7		6536ecf08ae3e1aaf8fa658e5cd7cfebb4bc4f58
tz.co.asoft	epsilon-image-core-jvm	3.0.8		6536ecf08ae3e1aaf8fa658e5cd7cfebb4bc4f58
tz.co.asoft	epsilon-image-core-jvm	3.0.9		6536ecf08ae3e1aaf8fa658e5cd7cfebb4bc4f58
