cn.starlight-software	sherly-ip	2.0.6		8b8ed1fccc76a7762ff153bd3c67641d9a1627cf
org.jboss.forge.addon	configuration	2.1.0.Final		e7bad7de73883d8cb2dc4987eb08c25730a88400
org.jboss.forge.addon	configuration	2.1.0.Final	forge-addon	8fcf0f39482a9dd5b34d2391f24c66135ca04e45
org.jboss.forge.addon	configuration	2.1.1.Final		4c2427194fa92dd54f040c9a9a8c83878f20b657
org.jboss.forge.addon	configuration	2.1.1.Final	forge-addon	b87e2cca00af084a6beac2e62b2673586594dfe9
org.jboss.forge.addon	configuration	2.10.0.Final		a321ef8a2b2fe3a81a4ce59197823a2584786d44
org.jboss.forge.addon	configuration	2.10.0.Final	forge-addon	0908906098077d050eb7e2362ec126701ca291db
org.jboss.forge.addon	configuration	2.10.1.Final		2c568f50a3f11d8e25b680559ed73140fdff3fd3
org.jboss.forge.addon	configuration	2.10.1.Final	forge-addon	4fc09d3efba4a49f1b56232901e4a42b6648d5e7
org.jboss.forge.addon	configuration	2.11.0.Final		4956e2fc583dbeaa4c7d23f40088625fed563f44
org.jboss.forge.addon	configuration	2.11.0.Final	forge-addon	67ee9763bd9a487e328bbfa56af753798181488d
org.jboss.forge.addon	configuration	2.12.0.Final		4cef8719f3cc7ce86c95519bb0cf3a88f5072926
org.jboss.forge.addon	configuration	2.12.0.Final	forge-addon	6b4628992fb5aaceb6a4a4fa8aa97f8d295266e3
org.jboss.forge.addon	configuration	2.12.1.Final		01c7c5f32208f27a096b3d9699323ea2e28be5be
org.jboss.forge.addon	configuration	2.12.1.Final	forge-addon	20ffca2b19d5839192752917937db5c54926e3d9
org.jboss.forge.addon	configuration	2.12.2.Final		423e0ea9c2694852763e91474f480f9b1cfa2cc7
org.jboss.forge.addon	configuration	2.12.2.Final	forge-addon	5b96c7000418129310537dec18765227fcf91342
org.jboss.forge.addon	configuration	2.12.3.Final		e6cf9239f9e829a2456782e35ae0641dcde01eac
org.jboss.forge.addon	configuration	2.12.3.Final	forge-addon	2c91c8a1bacaa2d349472d7e602e70a4d83b7496
org.jboss.forge.addon	configuration	2.13.0.Final		469a0f70278a26004b048475b0625e36572311b5
org.jboss.forge.addon	configuration	2.13.0.Final	forge-addon	be90548949fb1b0abd9d9408ca9db032df3b42b9
org.jboss.forge.addon	configuration	2.13.1.Final		ee82c26e8d3da0c0c7f23103662757a60436f07c
org.jboss.forge.addon	configuration	2.13.1.Final	forge-addon	4062f6afbbe5e7e445781ac4d9086e7b50738b1d
org.jboss.forge.addon	configuration	2.14.0.Final		5960563f691c38a805345a40960889aa73f33561
org.jboss.forge.addon	configuration	2.14.0.Final	forge-addon	98b8a16623a4e2ef0afad33dea4eb60a656698c7
org.jboss.forge.addon	configuration	2.15.0.Final		893f2f7cb78cdfc5ac5b244bc8d7e45ed0e52a30
org.jboss.forge.addon	configuration	2.15.0.Final	forge-addon	75e2e99720e534385591404a5690b8e2c10fd027
org.jboss.forge.addon	configuration	2.15.1.Final		aa154a85e82cdb4f975a60ea0969603d6f15cbbb
org.jboss.forge.addon	configuration	2.15.1.Final	forge-addon	b3a07d341404f1574bc7bb66b50ebe3fea9ad5ec
org.jboss.forge.addon	configuration	2.15.2.Final		f5a1aae5ae447ebda493eed92aec7bc4563b47c6
org.jboss.forge.addon	configuration	2.15.2.Final	forge-addon	001591dbd36dfafedb6d53c6e5183dc3b1cc0c4f
org.jboss.forge.addon	configuration	2.16.0.Final		5580300773d4519f1c12b79c92d98435f93c4a6d
org.jboss.forge.addon	configuration	2.16.0.Final	forge-addon	d892e63f6ca6a76b4c9849c945604892157b81cc
org.jboss.forge.addon	configuration	2.16.1.Final		db8cef496514e97061c94fa2b62d47f3e8fa4771
org.jboss.forge.addon	configuration	2.16.1.Final	forge-addon	c5fa302b11ce03c09118b4aafdb60a129431b34b
org.jboss.forge.addon	configuration	2.16.2.Final		ed168efe382b640797622c9f60eb779a9d1135b9
org.jboss.forge.addon	configuration	2.16.2.Final	forge-addon	67bfb07a8134dd6446304b91d6fe0f73b8b79ce1
org.jboss.forge.addon	configuration	2.17.0.Alpha1		abb7243dcf449042eea95f1ba64b01eb7c6be536
org.jboss.forge.addon	configuration	2.17.0.Alpha1	forge-addon	61ec1345f376595cca90d2b59376a7761367f644
org.jboss.forge.addon	configuration	2.17.0.Alpha2		60994aa1825bb4253f7872002d688fad9612fef5
org.jboss.forge.addon	configuration	2.17.0.Alpha2	forge-addon	5a62c8c0fc3525bf18caaa0a5e33004b71e91ec4
org.jboss.forge.addon	configuration	2.17.0.Final		d41f4f1975b0f4a6a3511408ea7964f6024d7904
org.jboss.forge.addon	configuration	2.17.0.Final	forge-addon	0fb77bb0d05800bf9000927ddbdc3b237288783b
org.jboss.forge.addon	configuration	2.18.0.Final		b1b7416308c3f638751379e25d39e9a2a98c8178
org.jboss.forge.addon	configuration	2.18.0.Final	forge-addon	02e8df5834565adf5d380f16b5b47411cd36b128
org.jboss.forge.addon	configuration	2.19.0.Final		02cf1d3dbcfa4420a49a3cc5832296e50133cc5d
org.jboss.forge.addon	configuration	2.19.0.Final	forge-addon	e1c052d741484d988dbd918b27c3917e3183c4fd
org.jboss.forge.addon	configuration	2.19.1.Final		179a6d217147c812927453663a50e2d4fb2eac89
org.jboss.forge.addon	configuration	2.19.1.Final	forge-addon	627784417236de3e31594af585cb65ed65504761
org.jboss.forge.addon	configuration	2.19.2.Final		1df719d7c72aa51e670ee4b8d0a0e6af07512e00
org.jboss.forge.addon	configuration	2.19.2.Final	forge-addon	023ea495100adc06edbd48a91734c90d6502bbca
org.jboss.forge.addon	configuration	2.2.0.Final		5c1f82bb0287c28cc0378a67bac6c0f93bf0efb8
org.jboss.forge.addon	configuration	2.2.0.Final	forge-addon	6f9d31647d7274eb50dfb0c8d93d95f963a73ca8
org.jboss.forge.addon	configuration	2.20.0.Final		dff6391c204d78b6f9ed97f80a4ce130e948a012
org.jboss.forge.addon	configuration	2.20.0.Final	forge-addon	67306b580caf53876621249e507afc201c0295cf
org.jboss.forge.addon	configuration	2.20.1.Final		cb6b111d5b7046de0fb612b8d58dff37264f2680
org.jboss.forge.addon	configuration	2.20.1.Final	forge-addon	cc501eecdeb396a2d52e7b55ff009bfaf1ab02e0
org.jboss.forge.addon	configuration	2.20.2.Final		1f71806a95b029f01e6662ff8c86effebcfe7d4f
org.jboss.forge.addon	configuration	2.20.2.Final	forge-addon	d02568daead67427775c2c268ee40ff5b593da43
org.jboss.forge.addon	configuration	2.3.0.Final		870d6413dbaefc32dc14c1211d2940221257dacb
org.jboss.forge.addon	configuration	2.3.0.Final	forge-addon	d4cf602af8fee9afb864f811be259402251957a8
org.jboss.forge.addon	configuration	2.4.1.Final		4c92cb77ce2e9bd0706bf871029b73819cd7ac38
org.jboss.forge.addon	configuration	2.4.1.Final	forge-addon	22460239548a5c23f4c1ab928d00a2c91e883e5f
org.jboss.forge.addon	configuration	2.5.0.Final		37304aa278f6e84a13d74f349a318c38624dbe20
org.jboss.forge.addon	configuration	2.5.0.Final	forge-addon	e8b32a90e1169cc261368a33177a1aab8e2997e6
org.jboss.forge.addon	configuration	2.6.0.Final		03f145db381137d0c2a1c04f4acb8d287f34dd1d
org.jboss.forge.addon	configuration	2.6.0.Final	forge-addon	c9eaf7f633d4b9f0f19832d3791bf53157f71e39
org.jboss.forge.addon	configuration	2.7.0.Final		381713fe6340b5504b7f836ce728bbfc8034e20a
org.jboss.forge.addon	configuration	2.7.0.Final	forge-addon	98927a3235f3a1363d7ba4d51d40d1e99a36c0b9
org.jboss.forge.addon	configuration	2.7.1.Final		15cb8bb46c1e3c5a31663c2c1a082b015541ba16
org.jboss.forge.addon	configuration	2.7.1.Final	forge-addon	6864157e607e674f3b89257abd1ca6c7ac29d96e
org.jboss.forge.addon	configuration	2.7.2.Final		da286d1876892b0acc0d8c45102f301ff6d8e33f
org.jboss.forge.addon	configuration	2.7.2.Final	forge-addon	f34042daa6d3b20426a62f3c24b1389a353ed291
org.jboss.forge.addon	configuration	2.8.0.Final		62a69944e90c661b55cd89a3e668a06fb4121cde
org.jboss.forge.addon	configuration	2.8.0.Final	forge-addon	29d40adc81c899cb40cd18c20513e19bffa6b7b5
org.jboss.forge.addon	configuration	2.8.1.Final		387ac131f9ab07d5be387de23256c547793fc550
org.jboss.forge.addon	configuration	2.8.1.Final	forge-addon	199f0d3c94886793681dc163cbcd9418a96abf93
org.jboss.forge.addon	configuration	2.9.0.Final		8b3a6cf43c0c281d793e2d1070b4dc919ff67e1f
org.jboss.forge.addon	configuration	2.9.0.Final	forge-addon	ae09c42d125d31e9eb5c8a6c112e3ade5a8552a0
org.jboss.forge.addon	configuration	2.9.1.Final		3cd48745d9609c63bb5dcf89bbffacd3705b18f8
org.jboss.forge.addon	configuration	2.9.1.Final	forge-addon	929b79d59f1f2e3040d83cbe21cfc101cccbd31b
org.jboss.forge.addon	configuration	2.9.2.Final		2c04fa6096b3eee7b271febf5748ad259e60a8dc
org.jboss.forge.addon	configuration	2.9.2.Final	forge-addon	5050e71e03146a9f11d494e4d050c84210fce07e
org.jboss.forge.addon	configuration	3.0.0.Alpha1		ae3444b2b1a4750c82c593c4271dde00b3c36798
org.jboss.forge.addon	configuration	3.0.0.Alpha1	forge-addon	dbe1366b88c1ae67553e3665ab9615a84ba73870
org.jboss.forge.addon	configuration	3.0.0.Alpha2		d33c6a3ad9621f87fa6afc78ef54ae9216d10e26
org.jboss.forge.addon	configuration	3.0.0.Alpha2	forge-addon	a8d748707efb3f3164c421131e88f23fd4d3f48c
org.jboss.forge.addon	configuration	3.0.0.Alpha3		8b15c69fcf56bd53e36bbb4f3b91ea220f02a494
org.jboss.forge.addon	configuration	3.0.0.Alpha3	forge-addon	d35b02a6a09d9b8b3699fbb5747f01e57cd554cb
org.jboss.forge.addon	configuration	3.0.0.Beta1		c20b8aae9bd6865ba5595ae85147030838ee827e
org.jboss.forge.addon	configuration	3.0.0.Beta1	forge-addon	9b1983392167a9f0b45d140be8650d08dd6787b3
org.jboss.forge.addon	configuration	3.0.0.Beta2		ab0427d9b5a845591ded4d41d5925a253ad1d33e
org.jboss.forge.addon	configuration	3.0.0.Beta2	forge-addon	4fb0a04509a2514173ab369852548d9f6c6a3474
org.jboss.forge.addon	configuration	3.0.0.Beta3		56e00c6436546a89f4711d3c45f1077783acfb13
org.jboss.forge.addon	configuration	3.0.0.Beta3	forge-addon	4a729ed6bd59a1d808357737e04b5b63842ca218
org.jboss.forge.addon	configuration	3.0.0.Beta4		4e23b57d7729b33334205a14b4e2fdefb2632425
org.jboss.forge.addon	configuration	3.0.0.Beta4	forge-addon	6cbfbac6c8d8098062dc02280b5681002955911e
org.jboss.forge.addon	configuration	3.0.0.Beta5		bcb55973bf48394c019fbb5ee357fd672d103239
org.jboss.forge.addon	configuration	3.0.0.Beta5	forge-addon	37921fea1b174545d2110b68192371bf82b28e51
org.jboss.forge.addon	configuration	3.0.0.CR1		8113c18a691e7b7ab44ce099975f0c3dd7e5b784
org.jboss.forge.addon	configuration	3.0.0.CR1	forge-addon	2dcc27fb5d7c65c85fbffb18b7fd59b1d558c773
org.jboss.forge.addon	configuration	3.0.0.Final		f0500f2d8b4464121d682b15bc3394e32a026f9f
org.jboss.forge.addon	configuration	3.0.0.Final	forge-addon	60675860ce5575b867f958287adc8aea24a76287
org.jboss.forge.addon	configuration	3.0.1.Final		e8206bb64ac51ca47479edbc6e10398b8b8c2fdb
org.jboss.forge.addon	configuration	3.0.1.Final	forge-addon	14262452edd3fc299be6e8e5f7c4251c4487046d
org.jboss.forge.addon	configuration	3.1.0.Final		a4e556a1b32a221b189aed59cea3d89f1d3a4672
org.jboss.forge.addon	configuration	3.1.0.Final	forge-addon	da2fa45753431bbd1525456f2c9650fe3e4dc7f0
org.jboss.forge.addon	configuration	3.1.1.Final		2119ea3f0913a710d8413337a4b87ae6c0d1d679
org.jboss.forge.addon	configuration	3.1.1.Final	forge-addon	dac1e89e12795f60a350b8cb25d155de8b675c9e
org.jboss.forge.addon	configuration	3.10.0.Final		d5999b923dc798fd7ab3aab09392b2e32dc9a92c
org.jboss.forge.addon	configuration	3.10.0.Final	forge-addon	04de3e9981f65b8fcd3582284efc7a5adb7efde6
org.jboss.forge.addon	configuration	3.2.0.Final		29170a5b4beb5c8b8b4bd1f00a3c27c159313be7
org.jboss.forge.addon	configuration	3.2.0.Final	forge-addon	a2937ed5e6e2c707400de91d0c8d48fe5749cba3
org.jboss.forge.addon	configuration	3.2.1.Final		50f7dba1f3398396284723b43c237e454c86329f
org.jboss.forge.addon	configuration	3.2.1.Final	forge-addon	8fe8f0bc5c4cd03db526d85d5e878eb502156dd7
org.jboss.forge.addon	configuration	3.2.2.Final		11226c60bf74d388be1c39622642720b50bd70ce
org.jboss.forge.addon	configuration	3.2.2.Final	forge-addon	2d0eb9e148c64ece7e681038c438457c83abc626
org.jboss.forge.addon	configuration	3.2.3.Final		06cf3ae4a31306ea4ae32728a9452ce75581fd21
org.jboss.forge.addon	configuration	3.2.3.Final	forge-addon	66e01ff3471fc6c19f0b45afc41ba55c672faece
org.jboss.forge.addon	configuration	3.3.0.Final		bffa7e1b7e4bee5c7fb43355e1f8d1b5bcb86256
org.jboss.forge.addon	configuration	3.3.0.Final	forge-addon	d7a8781bdee9b705e0db4c4c80e2e9a1c5287211
org.jboss.forge.addon	configuration	3.3.1.Final		cf0138fe1960ed5c96f4ca82c12fd8f1c8bb52fd
org.jboss.forge.addon	configuration	3.3.1.Final	forge-addon	f591c606c9897fa1a7c893d6c5636c68669c3ed6
org.jboss.forge.addon	configuration	3.3.2.Final		3685c500c332fdf19edfd284935c62f324e9ce7d
org.jboss.forge.addon	configuration	3.3.2.Final	forge-addon	d42fcda03cb7ce4de47364ef0f27de9655f84209
org.jboss.forge.addon	configuration	3.3.3.Final		adcd4b66d2c7ea45c97011373a13ff3aeb7028f7
org.jboss.forge.addon	configuration	3.3.3.Final	forge-addon	35f8b5602e00b2963dda18d45eedd465830feab0
org.jboss.forge.addon	configuration	3.4.0.Final		4c4182a8befa50a38cfd6791f5ab64c8ff625a34
org.jboss.forge.addon	configuration	3.4.0.Final	forge-addon	05f067c66c79cc18525a362c3663467b3352d5c3
org.jboss.forge.addon	configuration	3.5.0.Final		1388a3d558ee5cce248f089a0b0c0ed82b45375e
org.jboss.forge.addon	configuration	3.5.0.Final	forge-addon	32222b85d0a1085aaee4ac70ddb144dedc49dff0
org.jboss.forge.addon	configuration	3.5.1.Final		a26face834b0359be7eede94643037151cc82c69
org.jboss.forge.addon	configuration	3.5.1.Final	forge-addon	b3b294c0b4488e0b0a0fe5612371c1ae999e5ca9
org.jboss.forge.addon	configuration	3.6.0.Alpha1		eaf7672eff10515f24028f67c2b1a229121e29f3
org.jboss.forge.addon	configuration	3.6.0.Alpha1	forge-addon	59075620e1b12ff59453d30af7cfc0af0c1b781d
org.jboss.forge.addon	configuration	3.6.0.Alpha2		20ce72d854dba9685d64b93fa2ae70e64ce596e5
org.jboss.forge.addon	configuration	3.6.0.Alpha2	forge-addon	9890a4e01905a4f64e013a7a99842365d20d84cb
org.jboss.forge.addon	configuration	3.6.0.Final		497aee00d6bc68760356c289215a51c78dcbd56e
org.jboss.forge.addon	configuration	3.6.0.Final	forge-addon	882a343568814fd0bdd24251f52f69883108fd04
org.jboss.forge.addon	configuration	3.6.1.Final		4b075c409d4d90f6dbcdd5a27f83ed2c0529180f
org.jboss.forge.addon	configuration	3.6.1.Final	forge-addon	2ff135ab11725c965b7973ea77cdc8ed974b99e5
org.jboss.forge.addon	configuration	3.7.0.Final		5f774fbfb279907fe93b36feba860156fa897e16
org.jboss.forge.addon	configuration	3.7.0.Final	forge-addon	30ccb8aaf54f77d79453092f4047312930d8e7d3
org.jboss.forge.addon	configuration	3.7.1.Final		630e65e0359c937c506551dd29669b0ab76f751a
org.jboss.forge.addon	configuration	3.7.1.Final	forge-addon	0131fccb0ae28c10528d2aa1ed023bb62fe6b321
org.jboss.forge.addon	configuration	3.7.2.Final		845964cb3bdb474c2be8acefea644a24d577de64
org.jboss.forge.addon	configuration	3.7.2.Final	forge-addon	bbcdbf42eedaa5d8f6d7c112e4978f4ad7e15919
org.jboss.forge.addon	configuration	3.8.0.Final		6f08ac84170d411e00476ef0e69ec5a854f4b6c9
org.jboss.forge.addon	configuration	3.8.0.Final	forge-addon	f8075a35a11e1ddef0b72e4c655752792aee02d9
org.jboss.forge.addon	configuration	3.8.1.Final		7edfe29ea686f47499758bb4d15dd0ffab861c0f
org.jboss.forge.addon	configuration	3.8.1.Final	forge-addon	45688908011da2f63521401b8fa60c3c998d1431
org.jboss.forge.addon	configuration	3.9.0.Final		6701d2880fc99a74f847a5b2cdc2a2891d215bc1
org.jboss.forge.addon	configuration	3.9.0.Final	forge-addon	1ab177fc3c9fc7d39a6dc2871c8109b7165cddcf
org.jboss.forge.addon	configuration	3.9.1.Final		32d22df675132678e32173a366ec177493f990a1
org.jboss.forge.addon	configuration	3.9.1.Final	forge-addon	52489429eaf87a195d880e4ae02b241785f9fa8e
org.jboss.forge.addon	configuration	3.9.2.Final		f0a98e6102b9878d6c86d977a71c63d583ba4739
org.jboss.forge.addon	configuration	3.9.2.Final	forge-addon	131a6104841ba4de21839e420609c52c33c4c4d8
org.jboss.forge.addon	configuration	3.9.3.Final		05438f8ebd7b27c4a1cbf4b0713c9900af4e2c5d
org.jboss.forge.addon	configuration	3.9.3.Final	forge-addon	93b820e9861bc92f436aa3d0101d8c8172c86bb1
org.jboss.forge.addon	configuration	3.9.4.Final		d5ad009bf0a5c22999fc00dee8b11cc0c97494b1
org.jboss.forge.addon	configuration	3.9.4.Final	forge-addon	c6d51aac8a14a3167630ccf023f8581ed29fe558
org.jboss.forge.addon	configuration	3.9.5.Final		ecb3c80046cb4d695aa3d45cf2ad53ada03b694c
org.jboss.forge.addon	configuration	3.9.5.Final	forge-addon	f16eda4ca59de3191cb3a739415d913fa8cf7994
org.jboss.forge.addon	configuration	3.9.6.Final		c6e90f0b7ebfb5787fa34ee39204c47487f14766
org.jboss.forge.addon	configuration	3.9.6.Final	forge-addon	bce48a4ee68a19c8f20a3d185f4d918c59d44dfd
org.jboss.forge.addon	configuration	3.9.7.Final		13440b67df760b11cb29fb6147cb3932b1bcfce1
org.jboss.forge.addon	configuration	3.9.7.Final	forge-addon	02464ad7215ec089cc4b823bd5e8ffc6db9b64a6
org.jboss.forge.addon	configuration	3.9.8.Final		d907e3bd4b116e4ae1cb3db613f58be27a400b67
org.jboss.forge.addon	configuration	3.9.8.Final	forge-addon	dc7efcd961a8cbd03e46c805a236305b3c6381b7
org.keycloak	keycloak-authentication-parent	1.0-beta-1		N/A
org.keycloak	keycloak-authentication-parent	1.0-beta-2		N/A
org.keycloak	keycloak-authentication-parent	1.0-beta-3		N/A
org.kotlincrypto	secure-random-androidnativex86	0.1.0		N/A
org.kotlincrypto	secure-random-androidnativex86	0.2.0		N/A
org.kotlincrypto	secure-random-androidnativex86	0.3.0		N/A
org.kotlincrypto	secure-random-androidnativex86	0.3.1		N/A
org.kotlincrypto	secure-random-androidnativex86	0.3.2		N/A
org.kotlincrypto	secure-random-androidnativex86	0.4.0		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.3.0		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.3.0	metadata	57d72caea07994392bed9e633fb1da124db0d139
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.4.0		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.4.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.1		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.3		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.4		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.5		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.5	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.6		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.5.6	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.6.0		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.6.1		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.6.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.7.0		N/A
org.kotlincrypto.macs	hmac-md-tvossimulatorarm64	0.7.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.nisshiee	towerdefense-scala_2.10	1.0.0		a9915662667a6c8106385d4e5558bf5b1fcc1f4f
org.nisshiee	towerdefense-scala_2.10	1.0.1		4d5dbe6b7f68a25a043d0df0f99174f9ae1e4155
org.nisshiee	towerdefense-scala_2.10	1.0.2		f30b4f5bbaf89e3601fe179a1c49d3fd02806e1c
org.objectweb.think.minus	pseudoGrub-minus-tools	1.1-alpha-2		N/A
org.opendaylight.detnet	odl-detnet-gate	0.1.0		N/A
org.ow2.easybeans	quartz	1.6.0		4b4581cc91e636f2a721ce5078d7d1c21afe7ff8
org.pitest	highwheel-parser	1.0		82cae54296774298a5664294ce6e564f8c865d0f
org.pitest	highwheel-parser	1.2		432621d87c8ec5c1b589cda21cd34e7b4c462ad1
org.pitest	highwheel-parser	1.3		dbd4e374f5f13559425a6308ddcaf90983092347
org.pitest	highwheel-parser	1.4		c8e76944eb7ba13863d99a7466f7062970fa9d7c
org.pitest	highwheel-parser	1.5		449fa52ae8669513d9ef91a859ec2f80903edf32
org.pitest	highwheel-parser	1.6		0a0c39ca9594da0c028fe2eb6d13050ec72c01bb
org.pitest	highwheel-parser	1.7		4c9a8b01f8d25f2dc84cd101790a3289f8fa7a01
org.swingexplorer	swingexplorer-agent	1.7.0		6d12517b8676251f4548ed50e06e9b662f397ac2
org.tiogasolutions.push	tioga-push-test	1.0.4		1379d3490ea1df6fd9e651608bf3a70d8653d1c4
org.tiogasolutions.push	tioga-push-test	1.0.5		8bace6add1a8b5f10ecc8657b815aa4a32f96c70
org.tiogasolutions.push	tioga-push-test	1.1.0		9c81987dca80885647d88b55776ccdb62a703f15
org.tiogasolutions.push	tioga-push-test	1.1.1		9281a695e511cd9d460c8676b8f01656107bbd95
org.tiogasolutions.push	tioga-push-test	1.1.2		a0a51d731c27f9fce4d61ffa175be2a55d7bf728
org.tiogasolutions.push	tioga-push-test	1.2.0		605570b5739915b3e448a54f95f94e2815455c7a
org.tiogasolutions.push	tioga-push-test	1.2.1		c9cedbabc22af93cbf7872cf5c9f6078ecea40df
org.tiogasolutions.push	tioga-push-test	1.2.2		3a38b74e0b84a38008fe6d31646bbf3d9d0491a1
org.tiogasolutions.push	tioga-push-test	1.2.3		471c1036ad7bc51c352ed5545481dfc369175b23
org.tiogasolutions.push	tioga-push-test	1.2.4		500ff9e52510d09720b6367467f2ced008058750
org.tiogasolutions.push	tioga-push-test	5.0.1		e5c051a81d8aa1e28c1d4fd73a1b090728fae407
org.tiogasolutions.push	tioga-push-test	5.0.2		815d4f14b95ba630d5d06460008affbb0b936bfa
org.tiogasolutions.push	tioga-push-test	5.0.3		e48e082be25e688be75121e94e33062fe7fb2b15
org.tiogasolutions.push	tioga-push-test	5.0.4		85617e6cc2664a0e099c42daa771f9ee17bc5c23
org.tiogasolutions.push	tioga-push-test	6.0.0		44e0a9d973f2da28bdf106f11ce454fc87b476a7
org.tiogasolutions.push	tioga-push-test	6.0.1		801640fded6691619bd1a525ad307bf559bb841c
org.treblereel.gwt.gwtproject.layout	gwt-layout	202203291		bbefda6b75a8747e3bff6e7c6a76aea9fa516195
org.webjars	ng-table	0.3.1		7fbc5fefd45a9633755d1fe149cfcdac8ffdaeb1
org.webjars	ng-table	0.3.2		380865e5e5e8633a1e48bc4a5704171ff9a06837
org.webjars	ng-table	0.3.3		790ea49e8edf9aa2ea013f7fae886788d40feabb
org.webjars	ng-table	1.0.0-beta.9		c586035c14937a9f99d4a3ae0a2c2e7cecb0ef93
org.webjars	ng-table	4.0.0		11ff45fa8dd4ca06149ffca3f46d88573609d897
org.webjars.bower	n3-line-chart	1.1.12		caf93a83300cfc03b95ee5ecfad26019be969217
org.webjars.bowergithub.component	array-parallel	0.1.3		2554f4e93ab1f1b1c25c70fbf45b8d0c8db5d93b
org.webjars.bowergithub.vaadin	vaadin-notification	1.0.0		484390b2fc6e5f3f55ca54b0cbbab0bda52713d2
org.webjars.bowergithub.vaadin	vaadin-notification	1.0.0-alpha6		6349755f488e4701d240d1dc0a405a2750004fb1
org.webjars.bowergithub.vaadin	vaadin-notification	1.0.0-alpha7		93236896e56a1be9af6bb6664df6ad230870d011
org.webjars.bowergithub.vaadin	vaadin-notification	1.0.0-beta1		e8eabdd8383486ae3c9479e821f8ce058c84df8b
