biz.paluch.visualizr	visualizr	1.0	-	addbffc22b90edae36f64790d3b55fe9b4a23ff2
org.eclipse.dirigible	dirigible-resources-theme-alice	3.5.2	-	bfd5b79cf03afe0c545fd0a10ef90b498488dc97
org.eclipse.dirigible	dirigible-resources-theme-alice	4.0.0	-	5c78869d073fcb333c08d4e73d3b892679a5f6c3
org.eclipse.dirigible	dirigible-resources-theme-alice	4.1.0	-	b4627d640c59a5e04ba86d63c4ef9ec14e2d7c7a
org.eclipse.dirigible	dirigible-resources-theme-alice	4.2.0	-	22eedcce4e8371b123274162e14130a19b1565ce
org.eclipse.dirigible	dirigible-resources-theme-alice	4.3.0	-	65f575944f1ec4603fd44e9005dfca1638674593
org.eclipse.dirigible	dirigible-resources-theme-alice	4.4.0	-	ef7fcf301a3aff59f984930b9f247766b77f3991
org.eclipse.hawkbit	hawkbit-extension-artifact-repository-s3	0.2.0M3	-	41c405b38604defa915afecae54f0e9b06a338f4
org.eclipse.hawkbit	hawkbit-extension-artifact-repository-s3	0.3.0	-	e617b704e914ac6f69387a16c1cfed5251092c11
org.eclipse.hawkbit	hawkbit-extension-artifact-repository-s3	0.3.0M7	-	7546cdfc0f33383b4a99f33f4cf394a4e90c409c
org.eclipse.hawkbit	hawkbit-extension-artifact-repository-s3	0.3.0M8	-	9cc30334675bd28006f02ce55b35b33e5bb79ab7
org.eclipse.hawkbit	hawkbit-extension-artifact-repository-s3	0.3.0M9	-	86c3e94dbfe72f8efcc145438274ca838ea71491
org.eclipse.hawkbit	hawkbit-extension-artifact-repository-s3	0.4.1	-	e45f636bd8fda897def136397769d482df5e018c
org.eclipse.hawkbit	hawkbit-extension-artifact-repository-s3	0.5.0	-	2d8aa6278494736f9bdbeb653eba7a7a62966c5b
org.eclipse.hudson.main	maven-agent	3.0.0	-	82944f952a9d603e83f0d7cae2218e1a8611cd12
org.eclipse.hudson.main	maven-agent	3.0.0-1	-	4ef1f9b98fce9b51bfd4c46885bd8a87d1e1e607
org.eclipse.hudson.main	maven-agent	3.0.1	-	be361f7228201a9413fdf444d8dbfab26ba35633
org.eclipse.hudson.main	maven-agent	3.0.1-1	-	bd7584787a47ae88af47225145159412ff335bf3
org.eclipse.jetty.compression	jetty-compression-zstandard	12.1.0.alpha0	-	6716b170bce14051546d79b3ada301d5eb4b8fd3
org.eclipse.jetty.compression	jetty-compression-zstandard	12.1.0.alpha0	12.1.0.alpha0-config	93e3c608e72745950150929a73693ff65952c999
org.eclipse.jetty.compression	jetty-compression-zstandard	12.1.0.alpha1	-	ed93e2fc234cef62c6ee168b4b1ee552910727b1
org.eclipse.jetty.compression	jetty-compression-zstandard	12.1.0.alpha1	12.1.0.alpha1-config	1d66e187e3e5f7d94274ec0ad338bfa2abbcd87d
org.eclipse.jetty.compression	jetty-compression-zstandard	12.1.0.alpha2	-	4dce2dec77eb13d4854d11c4d521a198d4e905ba
org.eclipse.jetty.compression	jetty-compression-zstandard	12.1.0.alpha2	12.1.0.alpha2-config	1d66e187e3e5f7d94274ec0ad338bfa2abbcd87d
org.eclipse.jetty.demos	demo-web-fragment	10.0.0	-	7a4388cd13b55b05b9d9c9483aab9601ebab8f14
org.eclipse.jetty.demos	demo-web-fragment	10.0.0.beta2	-	488e459687f1d414b74e2c9770ba1faf78ddc76f
org.eclipse.jetty.demos	demo-web-fragment	10.0.0.beta3	-	a63e420e49ab0f185f57fb22b5d0d870e1783b3d
org.eclipse.jetty.demos	demo-web-fragment	10.0.1	-	d8833895c460f913d3d1ce95f8296fea823ab893
org.eclipse.jetty.demos	demo-web-fragment	10.0.10	-	6ca4a286729e36548d6439a7296f18996a76f2ef
org.eclipse.jetty.demos	demo-web-fragment	10.0.11	-	c39dd71c4471066857c5a07811a65462cff3a3da
org.eclipse.jetty.demos	demo-web-fragment	10.0.12	-	90a83cec6cb3afd8954fe762d9c2fe206f2a4590
org.eclipse.jetty.demos	demo-web-fragment	10.0.13	-	b415109460d1bf1fd69cfa2931a0ba0db8527241
org.eclipse.jetty.demos	demo-web-fragment	10.0.14	-	f58d9fa12de284a0cc41778657c8709e263f541c
org.eclipse.jetty.demos	demo-web-fragment	10.0.15	-	e5e5b3a5b4ab822ee3a25652e99690c9118a0936
org.eclipse.jetty.demos	demo-web-fragment	10.0.16	-	80e805d81c0812c85da4f75400cc6ead5d1ddc3f
org.eclipse.jetty.demos	demo-web-fragment	10.0.17	-	e9472bd20f400e0c6c79ebed27614b82cf776556
org.eclipse.jetty.demos	demo-web-fragment	10.0.18	-	2d14312c00495629eedf6c9a5d84023f5ef1e935
org.eclipse.jetty.demos	demo-web-fragment	10.0.19	-	e1026f700273c41fb1938c63a3f16c7404a272eb
org.eclipse.jetty.demos	demo-web-fragment	10.0.2	-	abea7cd2393d3e92d983258837f5a149eceec1c8
org.eclipse.jetty.demos	demo-web-fragment	10.0.20	-	11818b0090d66e4fad678a5b5098c16a201b6cc7
org.eclipse.jetty.demos	demo-web-fragment	10.0.21	-	5d2510e7d53720c2e32cb1dcc6d7922738393dcd
org.eclipse.jetty.demos	demo-web-fragment	10.0.22	-	f2fc3af10b680cfa010e8ffe5d8068c9fde3767f
org.eclipse.jetty.demos	demo-web-fragment	10.0.23	-	6adf17bb0bb9573aeda00a0f6a361d091807e11b
org.eclipse.jetty.demos	demo-web-fragment	10.0.24	-	89864dcc3541343c1f472eef41eb62853fff90a5
org.eclipse.jetty.demos	demo-web-fragment	10.0.25	-	9605d10bd7692cbb17cccc181790e03e817ed71a
org.eclipse.jetty.demos	demo-web-fragment	10.0.3	-	3cf47c68c39d3bfaceec4992b63ff02bd1395f82
org.eclipse.jetty.demos	demo-web-fragment	10.0.4	-	7f158f61bd1caf51c4a0152630843af60d0bd7c2
org.eclipse.jetty.demos	demo-web-fragment	10.0.5	-	0abd8eeb965ceed60f93ac4656858702bdc5e1b1
org.eclipse.jetty.demos	demo-web-fragment	10.0.6	-	5a171625081d33c09698e16da6033927575c2ad7
org.eclipse.jetty.demos	demo-web-fragment	10.0.7	-	be112326a6d5cc0ff050871001de687a5527c805
org.eclipse.jetty.demos	demo-web-fragment	10.0.8	-	d25f291beb23c9b57ec59597054bd4d431704414
org.eclipse.jetty.demos	demo-web-fragment	10.0.9	-	1b4161a0a0044ae8a7bb01993f9554aa6c9dd050
org.eclipse.jetty.demos	demo-web-fragment	11.0.0	-	e3b7f16e0de1c17e2e12a36c5e6f1ba388040fe0
org.eclipse.jetty.demos	demo-web-fragment	11.0.0.beta2	-	107d927fa853ed63219c35f715e87880a7e75df7
org.eclipse.jetty.demos	demo-web-fragment	11.0.0.beta3	-	eeef6b94cd80c8406c80c47eed89ae9a84fc0b4b
org.eclipse.jetty.demos	demo-web-fragment	11.0.1	-	3185add2b7d8385811e1ba82effe77ed148e3fcc
org.eclipse.jetty.demos	demo-web-fragment	11.0.10	-	99f0b460bf38cb4a4d5f92881e2af4a3d69c3fbc
org.eclipse.jetty.demos	demo-web-fragment	11.0.11	-	9ac785485e9f838844495a1dfb1bd06bdce4452c
org.eclipse.jetty.demos	demo-web-fragment	11.0.12	-	f0416c226649541c7c00fc89f04fd171d297d005
org.eclipse.jetty.demos	demo-web-fragment	11.0.13	-	c002f593d6e2730bf039de8893cea9731a2e172f
org.eclipse.jetty.demos	demo-web-fragment	11.0.14	-	32d8bd7d9aa1db2a1c7fb85a5b5beb52963b6b9d
org.eclipse.jetty.demos	demo-web-fragment	11.0.15	-	3e99d9ed2bf53ea41e073d81cd87f3d194e21f98
org.eclipse.jetty.demos	demo-web-fragment	11.0.16	-	b1daed7eab59e2bfcdc6250c3e067fef91685c32
org.eclipse.jetty.demos	demo-web-fragment	11.0.17	-	81b82595a33f751d16f438f3b2da521bda9ae088
org.eclipse.jetty.demos	demo-web-fragment	11.0.18	-	d2d278a7d9efaea0ffadd2bd769513489439c974
org.eclipse.jetty.demos	demo-web-fragment	11.0.19	-	76d00d6e83e1d9b493d8ffef97630fd8b9f727f4
org.eclipse.jetty.demos	demo-web-fragment	11.0.2	-	2dd94f93798df9cc96a3f87b8ee3824c9e67d0ed
org.eclipse.jetty.demos	demo-web-fragment	11.0.20	-	4a2748ed034a0ee1da7527b462ea9679786f17a6
org.eclipse.jetty.demos	demo-web-fragment	11.0.21	-	6eee08df96ec93f3300765e2d5f483e2945e28c4
org.eclipse.jetty.demos	demo-web-fragment	11.0.22	-	a93c5c2ce853a73cc63df59385b71d90e97aa095
org.eclipse.jetty.demos	demo-web-fragment	11.0.23	-	d0df457aa89403f41b8749a3f2eb17aa675a9009
org.eclipse.jetty.demos	demo-web-fragment	11.0.24	-	3ab8148fd3d7b205d4907892706516e179009c38
org.eclipse.jetty.demos	demo-web-fragment	11.0.25	-	9794b72279dde84f65e18d04961bdabc9af75b2c
org.eclipse.jetty.demos	demo-web-fragment	11.0.3	-	59c8cae3d62e8f5eae47fb52d9e975db0a634260
org.eclipse.jetty.demos	demo-web-fragment	11.0.4	-	9ad332713a3454257e2695cb8db0eed1b72d2db4
org.eclipse.jetty.demos	demo-web-fragment	11.0.5	-	6a6ea6cf8af017859e0ff843b9aa0bd9cde03ad3
org.eclipse.jetty.demos	demo-web-fragment	11.0.6	-	4bb17371fca080f1d58b6ecd738858d897325717
org.eclipse.jetty.demos	demo-web-fragment	11.0.7	-	63e02fb5d74d5df9499f48d3f193ecbae4bb14f4
org.eclipse.jetty.demos	demo-web-fragment	11.0.8	-	a543ac3aaf4e182238ea3d0f1dcf8494d139b8b2
org.eclipse.jetty.demos	demo-web-fragment	11.0.9	-	e8909472e7b1a034b8932dc317d617ab269cb1fc
org.eclipse.jnosql.communication	orientdb-driver	1.0.0-b3	-	51abf53dbebbd6deb6e7dba46c5d0b5a10d92a10
org.eclipse.jnosql.communication	orientdb-driver	1.0.0-b4	-	28ece4b78ca03e608661c2a7f4e6328654199ef8
org.eclipse.platform	org.eclipse.core.filesystem.macosx	1.3.0	-	5f8667ceec9027e666a355c44de14f3ba82fad5a
org.eclipse.platform	org.eclipse.core.filesystem.macosx	1.3.100	-	0a78d8e90976c888c5276ad6d5ad2778425f9b9b
org.eclipse.platform	org.eclipse.core.filesystem.macosx	1.3.200	-	3be25bc4fba0cb61cd274ee111561340a71587ba
org.eclipse.platform	org.eclipse.core.filesystem.macosx	1.3.300	-	4bc2b28bf0a7f7a2debf3fd070ad4ae430fb9b7f
org.eclipse.platform	org.eclipse.core.filesystem.macosx	1.3.400	-	c8a644012a531abd45b4b8ab4d7de94741b9d716
org.eclipse.platform	org.eclipse.sdk.examples	3.5.1000	-	c875af8b72bd358fd475e8bfbbd5f9d52eca9eb5
org.eclipse.platform	org.eclipse.sdk.examples	3.5.600	-	af10175b9dd0d5f993c050d52f62f412418f010d
org.eclipse.platform	org.eclipse.sdk.examples	3.5.700	-	a6f6d020099039f615fd5fb391e5afbbc990c46b
org.eclipse.platform	org.eclipse.sdk.examples	3.5.701	-	cf49ed1a5598f0504778b50c053ee648221c0790
org.eclipse.platform	org.eclipse.sdk.examples	3.5.702	-	0ae44af87185ec86de248c2129331702dda8d9dd
org.eclipse.platform	org.eclipse.sdk.examples	3.5.703	-	e4f9553efe614eec8728acea544194bbfab1c790
org.eclipse.platform	org.eclipse.sdk.examples	3.5.753	-	d207fcb68767e3da291ae00c37610ab0ba52b7bf
org.eclipse.platform	org.eclipse.sdk.examples	3.5.800	-	6c448fa523c8290ae36c6c736b25d4c6c08ddbb6
org.eclipse.platform	org.eclipse.sdk.examples	3.6.0	-	b457bca6a56184b56a7e628c21eadab935db4536
org.eclipse.platform	org.eclipse.sdk.examples	3.6.100	-	496d23f24182a917936d960dc9975298514cfac7
org.eclipse.platform	org.eclipse.sdk.examples	3.6.200	-	75022a8bcd95d345c1a59b78ee0a57e661e6c1ee
org.eclipse.platform	org.eclipse.sdk.examples	3.6.300	-	aa6803343ffd0fa6489d46a92c09c7baef6c6ca3
org.eclipse.platform	org.eclipse.sdk.examples	4.14.0	-	4942e557f44f5d8e37c47902b2f0a69e37f651bd
org.eclipse.platform	org.eclipse.sdk.examples	4.15.0	-	da9a0e73ac3f3c07c17d87a41613654feaf5611f
org.eclipse.platform	org.eclipse.sdk.examples	4.16.0	-	a4540a4a519d00a89a2ef515f074b58093b3fc21
org.eclipse.platform	org.eclipse.sdk.examples	4.17.0	-	4ce3d5c3507eea4960a06cf23140f7e241341f1d
org.eclipse.platform	org.eclipse.sdk.examples	4.18.0	-	96a7d53438fb3bdafb1a4c08f7561c341347fb90
org.eclipse.platform	org.eclipse.sdk.examples	4.19.0	-	9e9997a2d552b9b6b4d052f4d2d6c66a0c12b54a
org.eclipse.platform	org.eclipse.sdk.examples	4.20.0	-	e5ebaec23a700047ed3fa979e956ad1ce5812ee0
org.eclipse.platform	org.eclipse.sdk.examples	4.21.0	-	dc519c5931d47b46d16f2e84208b3308d1e249ef
org.eclipse.platform	org.eclipse.sdk.examples	4.22.0	-	2cff72b72ecf5167e28dd6a0c808106a435f9614
org.eclipse.platform	org.eclipse.sdk.examples	4.23.0	-	76b8584b819b226c71620dcfd9cea0dcda813fd7
org.eclipse.platform	org.eclipse.sdk.examples	4.24.0	-	5dd8ea45571649172858a0a427a1ef0f36097a2a
org.eclipse.platform	org.eclipse.sdk.examples	4.25.0	-	f736941661fbffaee6782c30e7e5d9859527106f
org.eclipse.platform	org.eclipse.sdk.examples	4.26.0	-	3a576b99ea0b246d7e41f7217c62e755b6160911
org.eclipse.platform	org.eclipse.sdk.examples	4.27.0	-	ae84493a36c70d0b300f20aeec67071b8749da62
org.eclipse.platform	org.eclipse.sdk.examples	4.28.0	-	e23ea09ca82e08aced004c2b014252004ae5a464
org.eclipse.platform	org.eclipse.sdk.examples	4.29.0	-	3e64caf2580b0ca0c8d164893bc166d520848554
org.eclipse.platform	org.eclipse.sdk.examples	4.30.0	-	1dbe2e99f678804b72b7d1a4a45e67192901ab4d
org.eclipse.platform	org.eclipse.sdk.examples	4.31.0	-	fb4ba306f2528ff72da3f6ff0385d49028b14957
org.eclipse.platform	org.eclipse.sdk.examples	4.32.0	-	b11da18110704909e2adb23cf67bda912b884774
org.eclipse.platform	org.eclipse.sdk.examples	4.33.0	-	e61049a38c57c89720da9c7447efecf34736e255
org.eclipse.platform	org.eclipse.sdk.examples	4.34.0	-	bdddbfe520ef56b84afc357cd41ed474cc7b2e58
org.eclipse.platform	org.eclipse.sdk.examples	4.35.0	-	b170367614d722d31e58c2a886360a56001851ee
org.eurekaclinical	eurekaclinical-user-common	1.0	-	200e7a8dd2a1d2ed357da40d1177a3bd0d8310ba
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-10	-	d7e673e7c6329870f5676bdc61c18bc5ac7724f3
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-11	-	946c5b87baab5329c043c2a4dd09a195e9882706
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-12	-	3cdfce39c3b85fabf8e544c59ac6003993d1085d
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-13	-	bbaf4b3bd5c9d7bdb1561b9fef07f8666aced902
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-14	-	053919b94cb60becb7afb9e842fa0dc3b3f972ae
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-15	-	4dcc0ae8c45a4b23290cc06c4356d28c207e0171
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-16	-	d8fd484dff53d5a93e1ccd0a9779bcdfa033b5a3
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-17	-	9ce14ba55ec4e6f623c0e32849d2541747e299b6
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-18	-	3eb3872f722aac5733981a666ca4f8e4bbf92002
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-19	-	e1ef5ce8d0d01647ce1c15b37dc0e488c43f4f7b
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-20	-	23bf7c554d3e26f3c7cfdf0d83c0c6e72ffb8eb1
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-21	-	0ae8d2de07d509ccebc41887be512f065a21b35f
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-22	-	89cd6a169f772856c575b04328a75255a11c399a
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-23	-	de591118d9f27e894ff6d39723e83670c05e2a49
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-24	-	80424d814765e0bce174610de9c22861a89c77e3
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-25	-	172e4e25c78f69c117769402b5ca1f0d6318a550
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-26	-	4b4a8b080f0d22c65555822ff6669c46b3b4e604
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-27	-	98c61be69f0cbedd25b8be2e4070e11baf39e194
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-3	-	cd4039aaf1e4b79be07777a7c66167ed0221748c
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-4	-	86822c0368fb53712a10e685e9477904b363b33c
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-5	-	912290a3be9389e64e2430c7549230705c32c332
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-6	-	d6a7a0ded4e58e9010eb1e41a6e071d6f74a704e
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-7	-	086f603690b1432b6041376cb274f36b19700e4b
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-8	-	92084edc39470a36fd3a97177aabdf9e60d4c9d2
org.eurekaclinical	eurekaclinical-user-common	1.0-Alpha-9	-	f1f358b43f0daed23a6afd32f47a1a0d20714aa2
org.eurekaclinical	eurekaclinical-user-common	1.1	-	81c399e0d1294145b554ba955dc3cde8c95f8b4b
org.eurekaclinical	eurekaclinical-user-common	1.2	-	bc0f2428c13b30fd52cda8f980eaaf8423cc9dd5
org.eurekaclinical	eurekaclinical-user-common	1.4	-	432ea2370b1d5be25ced60efe75541fb59ec3ea7
org.eurekaclinical	eurekaclinical-user-common	1.5	-	49fb26b592fcfad02c42047e1935c8a8d3a15fe4
org.eurekaclinical	eurekaclinical-user-common	1.7	-	d9f92a2240d5d63c74e8bea8500568ecfd0bdd0a
org.everit.authentication	org.everit.authentication.cas.ecm	1.0.0	-	52f01c9dfeba67c5b83fda4654d0bfb8375db803
org.everit.authentication	org.everit.authentication.http.form	1.0.0	-	e6dc336602193a24e0b8ebc82e0fd013a2cccb8d
org.flowable	flowable-form-engine-configurator	6.0.0	-	eafcb2a911a40ee298e98b2de22203c20d1d571d
org.flowable	flowable-form-engine-configurator	6.0.0.RC1	-	3ee5c262f948030416fe0461f4175dda07d38e44
org.flowable	flowable-form-engine-configurator	6.0.1	-	f6c510cde212547940f352706899e0efee47e8cf
org.flowable	flowable-form-engine-configurator	6.1.0	-	0aef2064a6f483500b571f9d9a44cd86536d432e
org.flowable	flowable-form-engine-configurator	6.1.1	-	c42a7bb3ad1756fea520c2e609953d47a16b0ebb
org.flowable	flowable-form-engine-configurator	6.1.2	-	3be05176abd803fe4b11daf4479960209b09fae7
org.flowable	flowable-form-engine-configurator	6.2.0	-	b1904c4cf8644d30548da412a9292427b79fec6f
org.flowable	flowable-form-engine-configurator	6.2.1	-	176390dfb119bfc2e1185cf0e76a583357f1b521
org.flowable	flowable-form-engine-configurator	6.3.0	-	9d5538932eb6b7ea2646888820c416b0f04e2c1b
org.flowable	flowable-form-engine-configurator	6.3.1	-	80ad5d55ce6799e19449c3725bf6ff6594da60e4
org.flowable	flowable-form-engine-configurator	6.4.0	-	a7ee3774bb588f4e6327c413298a1b81e300d7e1
org.flowable	flowable-form-engine-configurator	6.4.1	-	42076180212e5810afbbe95ccdf30a65e067aeb3
org.flowable	flowable-form-engine-configurator	6.4.2	-	b5b6ea6010220d6580657ffe1d2d9c5c94ae479c
org.flowable	flowable-form-engine-configurator	6.5.0	-	3cce502ee2cb30a946eea42e4993341d7fe3e96a
org.flowable	flowable-form-engine-configurator	6.6.0	-	b77d9a216768ffb7a25783a617fe8247c1ed02b7
org.flowable	flowable-form-engine-configurator	6.7.0	-	e8620006c5e797a6f3531eede32563fb66a6661c
org.flowable	flowable-form-engine-configurator	6.7.1	-	3c32679379340f304eaecd16cb17ac8abe37c86b
org.flowable	flowable-form-engine-configurator	6.7.2	-	0c4cbc153e91401fae642a3ea9f0b411ec09675d
org.flowable	flowable-form-engine-configurator	6.8.0	-	e6d730841b436f39d82ba982275ad67cccc878e8
org.flowable	flowable-form-engine-configurator	6.8.1	-	52cca87de81249272907dc624b26937e473df521
org.fomkin	korolev-zio-http_2.12	1.0.0	-	7fc6cbe8fc4472845dbcb4bf067a9de7cfd19deb
org.fomkin	korolev-zio-http_2.12	1.0.1	-	3b3e97032fe89742327e2bc0ef91fc07f90e7e7b
org.fomkin	korolev-zio-http_2.12	1.1.0	-	7bda696e970b3ce95c178f025a67d7696483b22c
org.fomkin	korolev-zio-http_2.12	1.16.0-M1	-	5154268eb9a577ef1cab46e8798cc44a7b900720
org.fomkin	korolev-zio-http_2.12	1.16.0-M4	-	9e5663157ef62194a713a66569d9a3a62b71fab7
org.fomkin	korolev-zio-http_2.12	1.16.0-M5	-	4aeb83637387d2b580c1f565dbce93c4be930a5d
org.fomkin	korolev-zio-http_2.12	1.2.0	-	836e44d971e8d27181a6d01576595afc76bb1962
org.fomkin	korolev-zio-http_2.12	1.3.0	-	47d196511363695b947e0b5b848e6b4c7646c283
org.fomkin	korolev-zio-http_2.12	1.4.0	-	17ea05452ad4594b97da44f64d4bf8658acf55eb
org.fomkin	korolev-zio-http_2.12	1.5.0	-	9dba730bfba71f890c171b46c7427d708ed1cf6c
org.fomkin	korolev-zio-http_2.12	1.5.0-M1	-	a8fef687b04bcd11c28ed7986a1d6eeb3b88bf58
org.fomkin	korolev-zio-http_2.12	1.5.0-M2	-	965db59277affef8c461f4ad5e26252cbf623bc5
org.fomkin	korolev-zio-http_2.12	1.5.0-M3	-	8149ebd95c8dc7add318c07de98abccaa61c7a07
org.fomkin	korolev-zio-http_2.12	1.5.0-M4	-	0275e34e4d59517d5eb9f2161039709c55f0c162
org.fomkin	korolev-zio-http_2.12	1.5.0-M5	-	50e434c5c952f92bb34db3ef2259927654209fb1
org.fomkin	korolev-zio-http_2.12	1.6.0	-	082ca09eeec4b9f5a8297da33b5a70018ec1f2d7
org.fomkin	korolev-zio-http_2.12	1.6.0-M1	-	09831159e4ce81bcd3a40e4293cf35618aa46aa2
org.fomkin	korolev-zio-http_2.12	1.6.0-M2	-	ef1c62fc6bbf4bf5ffaf7c74cb2c4903509a6903
org.fomkin	korolev-zio-http_2.12	1.6.0-M3	-	b7cd6375d5b9ceb5b92b79ad55b8cb3a29b10d01
org.fomkin	korolev-zio-http_2.12	1.6.0-M5	-	5e5c0aa90f4334684d4f0e97c42fd36d958d443a
org.fomkin	korolev-zio-http_2.12	1.6.0-M5.1	-	58c5fcf3e98e38cb5d460d3adf02574245fbba7c
org.fomkin	korolev-zio-http_2.12	1.6.0-M6	-	b1b18e70d881817978661e4100ff6cbe58566c6d
org.fomkin	korolev-zio-http_2.12	1.6.0-M7	-	58cd5d9fd097ff90375c7d83937430862f6c8347
org.fomkin	korolev-zio-http_2.12	1.6.0-M7.1	-	48a4cb15373f411045183db8413c275f535d771d
org.fomkin	korolev-zio-http_2.12	1.6.0-M7.2	-	203158d8928e27a046cb68387da760593ba943a8
org.fomkin	korolev-zio-http_2.12	1.6.0-M8	-	7072fa4bc6445b5cb8bf136c7e4e772001207223
org.fomkin	korolev-zio-http_2.12	1.6.0-M8-8-g20abb89	-	4c7f18e1d45b9683ade5d50e842838d85658d94c
org.fomkin	korolev-zio-http_2.12	1.6.0-M9	-	999566e7c3dda96ddb3ba0e96f65f93990b23755
org.fomkin	korolev-zio-http_2.12	1.7.0-M1	-	04f69554102b0a91d6261eb25327fede99ec9e50
org.freedesktop	wayland-server	1.5.0	-	01dc38f50f53b44c06ab557cb9c00e26184cda73
org.freedesktop	wayland-server	1.5.1	-	92d6529f6d548214f4c7e932dc199564e7a96be4
org.fujion	fujion-common	1.0.0	-	c5536f0cba92b756f54fa4c304a7c3ebd4ecb443
org.fujion	fujion-common	1.0.1	-	e0f1d4c098e31b2a9a7d96d5cf9abdec8605c280
org.fujion	fujion-common	1.0.10	-	fb85c2b6ab056047fecc80a2049cbc6ca370a357
org.fujion	fujion-common	1.0.11	-	2a45908719cb56c8e9726b9bdb4019ddfca670f8
org.fujion	fujion-common	1.0.12	-	0d23a92048374eef76bcc2a610ab41c0701f343b
org.fujion	fujion-common	1.0.13	-	ecffa54e1e9f7010fcc0ac76d9826091d9599144
org.fujion	fujion-common	1.0.14	-	f91a014b1b7c26e71af4725241983845304cf008
org.fujion	fujion-common	1.0.15	-	54c8282c9536d3102cb0e3cf54ff42156d23f979
org.fujion	fujion-common	1.0.16	-	97b7d91b37984f16e0c76e4edbc6d5874605fa78
org.fujion	fujion-common	1.0.17	-	4ee81e6991d5c382050998e9640ed21c2a78d3f7
org.fujion	fujion-common	1.0.18	-	a79010ce5080b3729f3414de7a1ed671ef9fd825
org.fujion	fujion-common	1.0.19	-	ab39a7b037cd648abc0001342e06f97b6d962f84
org.fujion	fujion-common	1.0.2	-	41a473fe1172843ebf644cd2d81e6a7adfc3138f
org.fujion	fujion-common	1.0.20	-	c3ce734dea02d5e082bf2fad58bad1d4e0ab91c8
org.fujion	fujion-common	1.0.3	-	a5c1737a11f2cb33e1b5a9645748b26d101d6c32
org.fujion	fujion-common	1.0.4	-	9ab03e3b331bcb24e8e982a002dddbed9be84900
org.fujion	fujion-common	1.0.5	-	08e841a3d671220a7a37caed4c8eaee7257ba198
org.fujion	fujion-common	1.0.6	-	85236088456bb4761babfa6e7a04d5b7554e4e9c
org.fujion	fujion-common	1.0.7	-	61d3a30700752718afa4d0613897d54e028915c1
org.fujion	fujion-common	1.0.8	-	d0876b5d6256613a6fc256ce0965b5e5773b16b7
org.fujion	fujion-common	1.0.9	-	d34f8dbf19aaa4d6c812afe8deba57a1037639f1
org.fujion	fujion-common	1.1.0	-	57704fdd265645727710e252e4541d51e7602efb
org.fujion	fujion-common	1.1.0-RC1	-	f27ad72cd60073b59cbf346f6329b6e7130d6115
org.fujion	fujion-common	1.1.0-RC2	-	3df54a0241a6a2633eed2172be9e3fd2692bee61
org.fujion	fujion-common	1.1.0-RC3	-	4c0a075ff71b4a92f24510ff9dccf3aef180ab99
org.fujion	fujion-common	1.1.0-RC4	-	e17421d2b0b4e513199b2137356297df30ae825a
org.fujion	fujion-common	1.1.0-RC5	-	4f01e50031115a5fefedbf6f7a4b14a2e5bb6160
org.fujion	fujion-common	1.1.1	-	d2f2baba6baceaf4b535516634c5cbc8e67ef037
org.fujion	fujion-common	1.1.2	-	25f174efbab6d31208baee2faeef5bb713d905a3
org.fujion	fujion-common	1.1.3	-	3de4d21aa4ccae5e7d0caa9073e3e6a911e30cd1
org.fujion	fujion-common	1.1.4	-	dce61b45d447f6e3cb6cf765895f8df93ba11134
org.fujion	fujion-common	1.1.5	-	515e88ea389ce022e0afb86b8dc2cb358cc6bbaa
org.fujion	fujion-common	1.1.6	-	ece85c424a1e452cd393adadebede43a9a2155cd
org.fujion	fujion-common	1.1.7	-	bf4aca169e9c63068c6d1fa96d0df0f5aaa46054
org.fujion	fujion-common	1.1.8	-	ffd3f6b7519ca89b11610e4f6748223d8cab46d9
org.fujion	fujion-common	2.0.0	-	cff2572f007376c1618696b5526c6fde4c248008
org.fujion	fujion-common	2.0.0-RC1	-	e915efb90af97e147cd427889d214377f1cdcb44
org.fujion	fujion-common	2.0.0-RC2	-	a51902150ac405abc1694cd993f6352734e71b04
